safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:4220c5f716a84716bb329cae3fc713ce,26,19,"[0,0,0,4,0,1,0,0,0,0,0,0,1,3,2,1,0,1,1,2,3,3,0,0,1,0,0,1,0,1,1]","[5,4,5,3,2,3,2,2,2,2,2,2,2,2,2,2,1,4,6,7,6,4,6,7]","{""Monday"":2,""Tuesday"":1,""Wednesday"":6,""Thursday"":1,""Friday"":4,""Saturday"":7,""Sunday"":5}"
sg:a5ad8b8b58e44c8785356d23d6da078b,236,111,"[5,10,12,8,14,12,8,11,10,7,7,9,9,5,5,7,8,5,7,8,3,7,8,8,10,4,6,7,6,7,3]","[20,20,17,17,18,19,20,22,22,31,56,57,62,66,58,57,49,60,59,48,25,23,21,21]","{""Monday"":42,""Tuesday"":38,""Wednesday"":30,""Thursday"":34,""Friday"":35,""Saturday"":26,""Sunday"":31}"
sg:8b556903478b4b69bc986d87bb27b553,14,11,"[1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,2,2,0,0,0,0,0]","[3,3,2,2,2,2,2,2,2,2,2,5,4,5,3,2,2,2,3,2,5,4,3,3]","{""Monday"":1,""Tuesday"":1,""Wednesday"":2,""Thursday"":5,""Friday"":0,""Saturday"":1,""Sunday"":4}"
sg:de38a2929ca847b5b4a6bd8b91e7ab42,41,36,"[2,4,4,0,2,2,4,1,6,0,4,1,2,1,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1]","[0,0,0,0,0,0,1,3,3,4,6,8,7,6,5,4,3,4,1,2,2,0,1,0]","{""Monday"":10,""Tuesday"":7,""Wednesday"":6,""Thursday"":3,""Friday"":5,""Saturday"":5,""Sunday"":5}"
sg:27db0b7c51664225a6044fac6f51cdc8,67,64,"[5,7,10,4,8,7,4,2,3,3,2,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[1,1,0,0,0,0,0,2,10,16,13,10,15,15,12,14,14,6,1,0,0,0,0,0]","{""Monday"":11,""Tuesday"":13,""Wednesday"":6,""Thursday"":13,""Friday"":13,""Saturday"":4,""Sunday"":7}"
sg:a66cb3c7d4024c989428c191c55f31ea,21,5,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,2,4,4,1,0,0,0,0,0,1]","[0,0,0,0,0,0,0,0,0,0,0,6,6,9,9,6,3,3,5,2,0,1,1,1]","{""Monday"":4,""Tuesday"":5,""Wednesday"":1,""Thursday"":5,""Friday"":0,""Saturday"":4,""Sunday"":2}"
sg:129bc787313e4dafa201ebeffbff1038,5,5,"[0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]","[1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1]","{""Monday"":0,""Tuesday"":0,""Wednesday"":1,""Thursday"":3,""Friday"":0,""Saturday"":1,""Sunday"":0}"
sg:880ee16f3fc143809d40284aa48766b1,182,128,"[5,14,13,10,16,9,5,1,7,10,10,4,9,6,5,6,6,6,5,4,5,4,4,4,2,2,1,2,2,4,1]","[4,5,0,0,0,1,2,5,4,4,8,10,21,20,20,24,21,21,18,16,10,12,8,6]","{""Monday"":35,""Tuesday"":34,""Wednesday"":28,""Thursday"":27,""Friday"":23,""Saturday"":20,""Sunday"":15}"
sg:30e726d1a6114339bade223fb07a8567,159,85,"[2,11,9,13,7,9,10,5,7,14,13,5,5,7,3,8,3,6,2,2,2,1,3,1,2,1,4,1,3,0,0]","[7,4,5,6,6,6,5,4,6,16,17,26,26,40,34,38,48,49,40,20,16,19,16,12]","{""Monday"":29,""Tuesday"":27,""Wednesday"":34,""Thursday"":15,""Friday"":20,""Saturday"":21,""Sunday"":13}"
sg:19b62eed8eb74418b807490c09cc3fb8,56,47,"[3,1,4,2,4,3,13,3,4,3,3,1,5,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0]","[3,3,4,4,4,2,2,2,2,2,6,10,15,14,15,9,6,6,1,2,2,2,1,2]","{""Monday"":6,""Tuesday"":7,""Wednesday"":7,""Thursday"":5,""Friday"":8,""Saturday"":14,""Sunday"":9}"
sg:532d6ffa7eb644748c936465c3c10977,81,61,"[7,1,1,3,6,4,12,5,2,3,3,15,2,1,3,0,1,2,0,1,0,1,2,0,0,0,0,0,5,1,0]","[0,0,0,0,0,0,0,2,4,7,4,10,17,19,23,19,10,5,9,22,22,16,4,0]","{""Monday"":6,""Tuesday"":5,""Wednesday"":8,""Thursday"":21,""Friday"":7,""Saturday"":18,""Sunday"":16}"
sg:a22e7a7bc74b4811a79b3c8dd360b7ff,188,113,"[11,3,15,14,20,15,13,1,13,9,8,9,6,1,0,5,8,4,3,6,0,6,6,1,0,4,4,1,0,1,1]","[1,1,1,1,0,3,17,30,44,47,50,43,56,46,38,43,40,31,16,16,7,8,5,2]","{""Monday"":28,""Tuesday"":34,""Wednesday"":26,""Thursday"":36,""Friday"":31,""Saturday"":15,""Sunday"":18}"
sg:4aa4ad2e68f64883b4d314b39fd6da68,31,21,"[0,4,0,1,0,4,4,1,0,0,1,1,1,1,1,2,0,3,1,0,0,1,2,0,1,0,1,0,0,0,1]","[2,2,2,2,2,1,2,2,3,4,6,4,3,3,4,5,5,3,3,1,3,5,2,3]","{""Monday"":8,""Tuesday"":1,""Wednesday"":6,""Thursday"":2,""Friday"":6,""Saturday"":5,""Sunday"":3}"
sg:181d8b4f14bc402aa7b93ab0dd731dea,147,50,"[3,3,7,7,6,6,3,1,5,7,6,11,10,4,0,6,12,9,10,6,1,0,6,5,3,1,3,1,2,3,0]","[3,17,11,5,21,20,8,11,19,18,14,14,15,14,19,16,10,10,11,12,15,27,5,7]","{""Monday"":23,""Tuesday"":31,""Wednesday"":25,""Thursday"":28,""Friday"":25,""Saturday"":11,""Sunday"":4}"
sg:22674b80e9b74443998faaf926f97715,22,18,"[0,2,3,0,2,1,0,0,1,0,0,1,0,0,0,0,2,1,2,1,0,1,1,1,1,1,0,0,0,1,0]","[1,1,1,0,0,0,0,1,6,6,8,9,6,6,4,4,3,0,0,0,2,0,1,1]","{""Monday"":5,""Tuesday"":6,""Wednesday"":2,""Thursday"":6,""Friday"":2,""Saturday"":0,""Sunday"":1}"
sg:f88f90f7f14946d3a362b6ad383db89d,445,309,"[12,44,60,51,55,45,7,5,11,48,7,6,5,5,8,7,7,7,6,5,6,8,5,3,3,4,3,4,5,1,2]","[16,16,11,10,9,14,19,25,36,66,101,129,115,85,83,81,83,87,69,17,11,10,10,13]","{""Monday"":68,""Tuesday"":120,""Wednesday"":68,""Thursday"":71,""Friday"":58,""Saturday"":22,""Sunday"":38}"
sg:5daa809d564446c6ad5cf079719eddfb,262,49,"[8,8,10,4,2,9,8,9,7,6,7,6,12,8,8,8,12,15,11,7,10,8,7,10,8,11,9,12,10,7,5]","[68,62,62,62,56,56,53,32,30,36,34,37,35,38,48,65,70,71,63,54,57,61,62,66]","{""Monday"":37,""Tuesday"":43,""Wednesday"":34,""Thursday"":30,""Friday"":37,""Saturday"":43,""Sunday"":38}"
sg:dbdc91e8595b485991c35afd43489ff0,46,34,"[2,6,4,3,2,2,1,4,2,1,1,4,3,0,1,0,0,0,0,1,1,2,2,0,1,1,1,0,0,1,0]","[3,4,3,2,2,2,4,4,5,3,4,10,11,5,5,4,4,3,4,5,6,5,3,3]","{""Monday"":11,""Tuesday"":5,""Wednesday"":5,""Thursday"":7,""Friday"":7,""Saturday"":2,""Sunday"":9}"
sg:d3a57c4488cd47e0a88f374dc89a164d,12,12,"[1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1]","[2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,2,1,1,1,0,1,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":3,""Thursday"":3,""Friday"":1,""Saturday"":1,""Sunday"":2}"
sg:bc80b59726c74b189ee6cd17445c9235,25,21,"[0,1,0,1,2,3,2,1,0,4,3,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0]","[0,0,0,0,0,0,0,0,2,6,5,2,4,2,4,2,3,4,2,1,1,1,1,1]","{""Monday"":3,""Tuesday"":4,""Wednesday"":7,""Thursday"":2,""Friday"":4,""Saturday"":4,""Sunday"":1}"
sg:28803eba66284b0f860f20ae0ee0bed6,43,20,"[1,2,3,3,4,7,5,2,1,4,1,2,3,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0]","[8,8,4,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,6,3,7,11,14,10]","{""Monday"":3,""Tuesday"":8,""Wednesday"":6,""Thursday"":7,""Friday"":10,""Saturday"":6,""Sunday"":3}"
sg:defba6cce7c94b54ac0ce1d84e062e9b,206,77,"[15,14,4,8,5,4,5,9,5,7,6,7,13,7,7,8,7,14,5,10,5,6,6,2,4,3,5,2,6,4,3]","[42,41,42,40,41,39,47,52,55,56,51,54,55,58,52,44,36,31,33,32,31,35,35,40]","{""Monday"":37,""Tuesday"":23,""Wednesday"":32,""Thursday"":20,""Friday"":32,""Saturday"":23,""Sunday"":39}"
sg:eaed602e8b9047329525c3eea44c5bd6,49,29,"[3,6,2,4,1,2,1,3,3,0,1,1,2,2,1,1,4,4,1,0,0,1,2,0,1,0,0,0,1,2,0]","[3,4,3,2,2,2,2,4,4,7,5,5,10,6,11,10,5,2,3,3,4,2,8,11]","{""Monday"":14,""Tuesday"":6,""Wednesday"":10,""Thursday"":3,""Friday"":4,""Saturday"":3,""Sunday"":9}"
sg:87ed2774dc4e481da87dc6fc8d4b58ed,135,61,"[2,6,3,3,5,5,1,3,6,2,2,2,14,4,0,4,10,11,4,10,4,0,5,4,6,4,4,5,2,2,2]","[5,5,6,3,1,1,0,6,25,5,18,16,9,23,21,16,20,11,6,4,4,10,5,4]","{""Monday"":23,""Tuesday"":21,""Wednesday"":22,""Thursday"":15,""Friday"":33,""Saturday"":14,""Sunday"":7}"
sg:c7c79feed5f64f48ae083f840ca13a77,89,82,"[10,4,6,0,2,11,10,2,2,2,5,7,8,8,2,1,1,0,2,0,0,1,3,0,0,0,0,0,2,0,0]","[0,0,0,0,0,0,0,0,1,7,13,17,12,11,11,10,9,12,6,12,21,14,5,0]","{""Monday"":10,""Tuesday"":9,""Wednesday"":5,""Thursday"":11,""Friday"":19,""Saturday"":20,""Sunday"":15}"
sg:c9ca92f043364eb59654098a58248626,401,341,"[68,14,26,4,6,30,60,29,9,27,16,8,16,13,9,1,2,1,1,1,0,0,0,5,1,1,0,0,53,0,0]","[20,6,3,3,3,3,3,4,3,2,3,34,60,67,64,70,69,69,81,129,134,95,59,39]","{""Monday"":24,""Tuesday"":60,""Wednesday"":22,""Thursday"":16,""Friday"":47,""Saturday"":126,""Sunday"":106}"
sg:1cb29d15ad2643cdadca480e864596a4,46,25,"[2,2,1,1,1,0,0,9,1,6,9,1,0,1,3,0,0,0,0,0,0,0,1,4,0,0,0,2,1,1,0]","[1,0,0,1,1,1,1,1,1,1,2,1,6,6,4,2,4,5,12,17,14,13,11,5]","{""Monday"":5,""Tuesday"":11,""Wednesday"":10,""Thursday"":2,""Friday"":0,""Saturday"":3,""Sunday"":15}"
sg:93dcc5d07d184358b4c68176221d2b29,56,38,"[0,4,3,2,1,0,2,1,3,1,5,3,3,2,0,0,1,4,4,2,0,3,1,1,2,1,5,0,0,2,0]","[1,0,1,0,0,1,0,5,8,7,6,7,7,11,11,10,8,2,4,0,0,1,2,1]","{""Monday"":10,""Tuesday"":6,""Wednesday"":13,""Thursday"":9,""Friday"":10,""Saturday"":4,""Sunday"":4}"
sg:b10c21be065b49efa26922b8015be992,16,11,"[0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,2,1,0,1,1,1,0,1,1,0,0,2]","[0,0,0,0,0,0,0,0,0,3,2,2,1,5,7,5,3,3,1,1,0,0,0,0]","{""Monday"":3,""Tuesday"":3,""Wednesday"":3,""Thursday"":0,""Friday"":4,""Saturday"":3,""Sunday"":0}"
sg:01313e2509ec49b584072ce59d0738e7,18,13,"[1,2,1,1,0,1,2,0,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,1,1,4,6,5,4,5,8,8,5,1,1,1,1,0,0]","{""Monday"":3,""Tuesday"":3,""Wednesday"":3,""Thursday"":1,""Friday"":2,""Saturday"":4,""Sunday"":2}"
sg:d993d9e9c60f474b8c351a7450b36969,30,15,"[3,4,3,1,0,2,0,2,0,1,0,2,1,0,1,1,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0]","[1,1,1,1,1,1,2,1,1,0,1,2,2,1,4,2,5,6,5,7,5,4,1,1]","{""Monday"":5,""Tuesday"":5,""Wednesday"":2,""Thursday"":6,""Friday"":4,""Saturday"":1,""Sunday"":7}"
sg:1c85f65d036644d3be3d9ba584f7133f,17,5,"[0,1,1,0,1,2,1,0,1,1,1,1,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,2,2,2,5,9,13,11,11,10,9,4,2,0,0,0,0]","{""Monday"":6,""Tuesday"":2,""Wednesday"":1,""Thursday"":3,""Friday"":4,""Saturday"":1,""Sunday"":0}"
sg:e3dd952107cf4ebf833755d5b7e29ed9,55,15,"[0,0,0,2,0,0,1,0,1,1,0,0,1,3,2,0,3,3,4,5,3,4,2,3,3,3,3,3,3,2,0]","[24,24,23,23,23,24,24,23,27,27,27,30,27,27,25,27,26,24,24,23,22,24,25,24]","{""Monday"":5,""Tuesday"":7,""Wednesday"":8,""Thursday"":7,""Friday"":9,""Saturday"":10,""Sunday"":9}"
sg:2f8a9b37212a4822afebf4d8d321570a,76,52,"[4,5,5,6,8,2,5,8,2,2,7,2,6,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,1]","[16,10,7,6,6,2,0,1,2,5,2,1,4,9,3,9,12,8,7,6,7,13,14,16]","{""Monday"":7,""Tuesday"":8,""Wednesday"":13,""Thursday"":12,""Friday"":10,""Saturday"":12,""Sunday"":14}"
sg:7277d0aef45d45dabea66728f8aab7db,45,35,"[3,0,0,1,2,4,5,2,1,0,0,3,4,2,4,1,1,3,0,2,1,4,1,0,0,0,0,1,0,0,0]","[1,2,2,2,2,1,3,5,9,9,11,9,7,4,4,3,3,1,0,1,2,3,3,2]","{""Monday"":3,""Tuesday"":1,""Wednesday"":4,""Thursday"":5,""Friday"":10,""Saturday"":9,""Sunday"":13}"
sg:9648817a8a3245b49fc89794cd7ca794,9,9,"[0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,2,2,3,1,1,2,1,0,2,1,0,1,0,0,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":0,""Thursday"":3,""Friday"":3,""Saturday"":1,""Sunday"":0}"
sg:9ae95e633986407a8d6b71b390c1df44,13,12,"[0,0,1,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1]","[0,0,0,0,0,0,0,1,1,3,2,1,0,1,1,2,3,2,2,0,0,0,0,0]","{""Monday"":1,""Tuesday"":5,""Wednesday"":1,""Thursday"":3,""Friday"":2,""Saturday"":1,""Sunday"":0}"
sg:a4071a4d807d424794fd32b1f9266919,8,6,"[1,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,6,3,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":2,""Friday"":4,""Saturday"":1,""Sunday"":1}"
sg:a63b0f72a64a4d15bd929bbf192c7f0f,26,23,"[1,2,2,1,2,2,2,0,2,2,2,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0]","[0,0,0,0,0,0,0,0,1,2,5,0,3,3,4,5,2,2,2,1,0,1,0,1]","{""Monday"":7,""Tuesday"":6,""Wednesday"":3,""Thursday"":2,""Friday"":4,""Saturday"":3,""Sunday"":1}"
sg:ca3f7fc6a2ee4ca99488c0ecc3a88262,89,32,"[6,3,3,3,1,4,4,4,4,0,4,4,0,2,6,5,2,2,4,4,0,8,4,2,2,3,1,0,1,2,1]","[20,22,22,23,23,23,24,24,17,14,16,16,20,18,24,26,29,36,34,25,21,21,20,19]","{""Monday"":18,""Tuesday"":8,""Wednesday"":11,""Thursday"":12,""Friday"":9,""Saturday"":7,""Sunday"":24}"
sg:df4cda9b1b8c47459f7b7af00165a049,307,236,"[55,9,5,12,8,16,64,25,9,18,3,4,8,27,17,2,1,1,0,0,0,0,1,1,2,0,0,0,19,0,0]","[2,2,1,1,1,1,2,1,3,2,1,2,14,38,45,66,65,69,71,87,105,88,63,25]","{""Monday"":21,""Tuesday"":25,""Wednesday"":18,""Thursday"":12,""Friday"":24,""Saturday"":110,""Sunday"":97}"
sg:e0b312473dc74b0a98d1554cee5026bc,537,369,"[38,10,36,39,19,45,72,30,16,42,14,12,35,41,16,8,10,1,8,2,2,3,5,1,4,3,0,1,21,1,2]","[8,2,2,1,1,1,8,25,29,48,59,62,90,78,76,85,84,105,112,126,129,100,58,25]","{""Monday"":40,""Tuesday"":91,""Wednesday"":58,""Thursday"":42,""Friday"":82,""Saturday"":136,""Sunday"":88}"
sg:c31f95b8deb94ddeb3ab2451bef24531,75,30,"[2,5,5,3,5,5,3,4,4,4,6,3,3,1,4,4,1,2,1,1,2,1,1,1,1,0,0,1,2,0,0]","[14,13,14,5,1,1,1,2,2,2,7,7,6,6,10,11,11,15,16,12,11,12,9,10]","{""Monday"":14,""Tuesday"":11,""Wednesday"":12,""Thursday"":9,""Friday"":9,""Saturday"":9,""Sunday"":11}"
sg:6c74fffee29648839cb0f46cd9187b09,61,57,"[1,2,1,5,1,3,5,4,0,2,0,4,4,11,10,0,1,0,1,0,2,0,0,0,2,0,0,0,2,0,0]","[0,0,0,0,0,0,0,0,0,1,2,6,10,14,11,11,8,9,11,9,2,0,0,0]","{""Monday"":2,""Tuesday"":4,""Wednesday"":7,""Thursday"":6,""Friday"":7,""Saturday"":19,""Sunday"":16}"
sg:bc2c7fedabe746968db474f3accd19d6,38,21,"[0,0,4,0,1,1,2,1,1,1,2,0,1,2,0,0,2,1,2,2,2,3,2,0,3,0,0,1,2,1,1]","[5,6,5,5,4,4,4,4,5,8,10,7,11,12,9,13,10,5,4,5,8,5,5,5]","{""Monday"":4,""Tuesday"":8,""Wednesday"":6,""Thursday"":3,""Friday"":4,""Saturday"":7,""Sunday"":6}"
sg:ef73d11198c6404b9b1e41048206d951,1492,1269,"[133,62,57,76,86,123,264,117,50,45,55,47,79,107,50,13,15,13,8,4,7,5,6,1,3,2,2,2,57,3,0]","[13,5,5,4,3,4,3,10,25,45,77,115,220,250,274,262,272,272,257,269,200,106,47,19]","{""Monday"":134,""Tuesday"":118,""Wednesday"":147,""Thursday"":143,""Friday"":208,""Saturday"":436,""Sunday"":306}"
sg:13144175f804453c9dbe06c07c49f334,109,60,"[3,5,9,5,2,8,6,9,4,8,9,4,9,5,4,2,0,0,1,2,1,0,0,0,0,0,0,0,12,1,0]","[43,40,27,5,0,0,0,0,0,0,1,2,2,8,8,10,5,10,13,11,16,33,42,41]","{""Monday"":12,""Tuesday"":17,""Wednesday"":14,""Thursday"":7,""Friday"":19,""Saturday"":23,""Sunday"":17}"
sg:325bb7caf12b45a6ac5552c7d07fe386,74,55,"[3,3,1,4,3,3,3,4,2,1,6,0,4,1,3,3,6,0,2,2,1,0,0,2,4,3,1,2,3,2,2]","[0,0,0,0,0,0,0,0,2,7,10,6,11,16,9,7,14,10,9,5,0,1,1,2]","{""Monday"":10,""Tuesday"":12,""Wednesday"":14,""Thursday"":8,""Friday"":10,""Saturday"":7,""Sunday"":13}"
sg:f8b5d2c99eea4965a02df7420ebda529,137,77,"[4,4,1,5,12,7,8,3,2,3,3,4,11,4,3,8,4,4,4,7,0,8,6,1,6,5,1,2,3,1,3]","[15,12,8,6,6,6,6,8,8,9,7,14,13,12,14,23,22,24,24,13,14,17,21,17]","{""Monday"":21,""Tuesday"":12,""Wednesday"":18,""Thursday"":25,""Friday"":26,""Saturday"":16,""Sunday"":19}"
sg:513e4e74c23f40dd82194637fe88a0a8,735,588,"[66,9,25,15,14,98,169,60,19,33,14,22,53,72,24,1,0,1,0,0,0,0,0,0,0,1,0,0,39,0,0]","[23,4,0,0,1,0,0,0,10,30,41,55,61,87,110,122,130,121,157,173,201,179,120,71]","{""Monday"":29,""Tuesday"":58,""Wednesday"":30,""Thursday"":37,""Friday"":151,""Saturday"":280,""Sunday"":150}"
sg:69bdc02f46ec4fbda9e85221937c53b1,17,13,"[1,0,2,0,0,0,0,0,3,1,5,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,2,3,6,5,1,0,1,0]","{""Monday"":4,""Tuesday"":3,""Wednesday"":7,""Thursday"":0,""Friday"":1,""Saturday"":1,""Sunday"":1}"
sg:4dba1e42ff8f45e7bd8adaa67b16e58d,47,27,"[1,1,2,2,1,2,7,2,3,3,2,1,2,3,1,1,2,2,2,1,0,0,1,0,1,1,1,0,0,1,1]","[1,1,1,1,1,1,2,1,7,17,17,20,16,15,16,17,15,14,3,2,2,1,1,1]","{""Monday"":7,""Tuesday"":8,""Wednesday"":7,""Thursday"":5,""Friday"":6,""Saturday"":10,""Sunday"":4}"
sg:8ed6ebc267d048e1a2c6a83060f42107,18,6,"[0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,2,4,1,0,0,2,1,0,0,0,1,0,0,1,0,0]","[8,9,9,9,9,9,9,8,9,9,9,9,8,6,5,5,5,3,4,6,8,8,8,8]","{""Monday"":2,""Tuesday"":4,""Wednesday"":1,""Thursday"":1,""Friday"":3,""Saturday"":6,""Sunday"":1}"
sg:4c47e0950e954e7282fc672c90b89423,325,258,"[3,30,24,30,18,34,38,3,17,24,24,22,19,19,4,3,2,3,1,0,0,2,0,0,0,1,1,0,2,0,1]","[0,0,0,0,0,0,0,11,16,27,38,55,74,71,55,58,62,53,49,31,19,8,2,1]","{""Monday"":50,""Tuesday"":51,""Wednesday"":57,""Thursday"":42,""Friday"":54,""Saturday"":59,""Sunday"":12}"
sg:d3d4c5acb98644e6a76d88bfd097a0bd,366,237,"[12,16,11,22,25,29,27,41,27,35,14,10,12,15,9,4,6,5,2,1,2,4,4,3,6,3,1,2,14,2,2]","[12,7,4,2,2,4,15,15,19,26,23,34,58,60,59,44,45,49,50,48,39,36,20,21]","{""Monday"":53,""Tuesday"":57,""Wednesday"":47,""Thursday"":40,""Friday"":43,""Saturday"":56,""Sunday"":70}"
sg:f9aff2b252c64c8abc0145f1fd083d5e,617,332,"[3,47,47,51,38,39,7,2,58,41,35,59,45,3,3,21,19,13,11,16,1,0,16,7,12,7,4,0,2,5,5]","[4,1,1,1,0,4,21,73,133,149,207,199,191,167,154,141,122,66,33,21,17,13,13,9]","{""Monday"":147,""Tuesday"":119,""Wednesday"":111,""Thursday"":115,""Friday"":104,""Saturday"":13,""Sunday"":8}"
sg:1bcb0f0084094b84b6d42e638ad6de78,24,10,"[2,2,1,1,1,1,0,1,2,0,2,0,0,0,0,0,1,1,1,0,0,1,2,1,2,0,0,0,0,0,2]","[0,0,0,0,0,0,6,8,6,10,8,6,7,6,5,6,7,3,1,0,0,0,0,0]","{""Monday"":6,""Tuesday"":5,""Wednesday"":6,""Thursday"":2,""Friday"":1,""Saturday"":0,""Sunday"":4}"
sg:136fe3b05dd543239456a3593aed16a7,82,55,"[0,2,1,2,4,4,5,5,5,0,1,3,6,4,5,2,2,5,1,2,1,2,2,0,3,3,0,3,3,2,4]","[8,7,5,4,4,4,4,7,6,8,13,7,13,10,13,12,8,12,13,10,12,8,7,8]","{""Monday"":13,""Tuesday"":7,""Wednesday"":11,""Thursday"":11,""Friday"":12,""Saturday"":14,""Sunday"":14}"
sg:85ebe6262184491abbb0cb3e3ecbd2f7,268,103,"[7,19,11,14,19,18,12,10,8,8,12,8,15,12,7,13,8,9,5,2,4,2,7,2,2,4,6,5,4,5,10]","[30,31,30,30,30,31,40,62,68,55,53,64,61,55,61,70,73,57,47,40,33,37,32,32]","{""Monday"":52,""Tuesday"":39,""Wednesday"":37,""Thursday"":36,""Friday"":41,""Saturday"":34,""Sunday"":29}"
sg:283566c43eba415a9c3e9523943ea592,5,5,"[0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":0,""Thursday"":0,""Friday"":1,""Saturday"":1,""Sunday"":0}"
sg:8f84d1e988434350a47f04baf562d753,217,104,"[3,14,8,13,11,21,15,2,12,10,10,9,6,2,0,11,3,12,7,6,0,1,8,6,9,5,4,1,0,4,4]","[5,4,5,5,6,6,17,32,62,74,62,57,76,69,74,67,59,49,28,8,3,5,5,6]","{""Monday"":49,""Tuesday"":31,""Wednesday"":44,""Thursday"":32,""Friday"":37,""Saturday"":18,""Sunday"":6}"
sg:777893efb51a41ecbbfb8473c564b624,31,14,"[1,3,1,1,0,2,2,2,2,0,3,1,2,1,2,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,6,24,22,22,12,0,0,0,0]","{""Monday"":6,""Tuesday"":3,""Wednesday"":4,""Thursday"":4,""Friday"":6,""Saturday"":3,""Sunday"":5}"
sg:5a014f4d976b4d0e910b086d6a7cee6e,52,19,"[1,3,4,2,2,3,1,1,2,3,3,5,0,2,0,0,2,1,3,1,0,1,2,1,1,2,2,1,0,2,1]","[0,0,0,0,0,1,1,10,18,19,19,17,16,16,19,13,12,8,2,0,1,0,0,0]","{""Monday"":9,""Tuesday"":11,""Wednesday"":7,""Thursday"":12,""Friday"":6,""Saturday"":4,""Sunday"":3}"
sg:efa64a35f6764a96a8871c2f8c64ec27,45,30,"[0,2,2,3,5,3,1,0,8,0,4,3,2,0,0,3,1,0,0,1,0,0,2,3,1,0,1,0,0,0,0]","[0,0,0,0,0,0,1,9,15,13,14,8,12,11,10,9,6,2,1,0,0,0,0,0]","{""Monday"":15,""Tuesday"":6,""Wednesday"":8,""Thursday"":8,""Friday"":7,""Saturday"":1,""Sunday"":0}"
sg:cf2ecfb336954f609fdaee82980b9705,32,25,"[1,1,0,7,1,2,3,1,0,3,2,0,1,1,1,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0]","[4,4,4,3,3,2,2,3,5,4,6,3,2,6,6,5,3,2,1,0,1,2,3,3]","{""Monday"":2,""Tuesday"":5,""Wednesday"":11,""Thursday"":3,""Friday"":4,""Saturday"":4,""Sunday"":3}"
sg:5b5724b559334def814b1897180ea13e,9,9,"[0,0,0,1,1,0,1,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,1,3,0,0,0,0]","{""Monday"":1,""Tuesday"":0,""Wednesday"":1,""Thursday"":2,""Friday"":1,""Saturday"":4,""Sunday"":0}"
