"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type"
sg:bb77e7619c4741d08aee45478d41ad2b,,P2,,,Book Stores and News Dealers,Book Stores,,451211,42.462307,-83.136329,22967 Woodward Ave Ste 129,Ferndale,MI,48220,US,+12489332631,,1583020800,1585699200,212,136,"[9,10,4,3,8,20,18,17,7,10,7,11,18,12,8,5,3,4,6,4,2,0,2,1,3,4,1,4,6,1,4]",{},{},"{""US"":133}",8096,18.0,"{""<5"":8,""5-20"":111,""21-60"":52,""61-240"":26,"">240"":15}","{""Arby's"":25,""Dollar Tree"":24,""BP"":9,""Wingstop"":7}","{""Meijer"":39,""Kroger"":31,""McDonald's"":28,""BP"":22,""CVS"":22,""Target"":21,""Starbucks"":19,""Dollar Tree"":15,""Rite Aid"":15,""7-Eleven"":15,""Mobil"":14,""Taco Bell"":13,""Speedway"":13,""Wendy's"":13,""Costco Wholesale Corp."":13,""Tim Hortons"":12,""Planet Fitness"":12,""Marathon"":12,""Sunoco"":12,""Subway"":11}","[1,1,1,0,0,0,8,2,3,22,18,26,44,36,32,33,34,26,27,27,28,15,6,4]","{""Monday"":25,""Tuesday"":22,""Wednesday"":17,""Thursday"":29,""Friday"":43,""Saturday"":41,""Sunday"":35}","{""android"":80,""ios"":56}"
sg:2b294061a4094658b461bd19b18507b6,,Amita's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.634501,-83.091321,46362 Dequindre Rd,Shelby Township,MI,48317,US,+15869970917,,1583020800,1585699200,25,24,"[4,3,0,2,0,0,4,1,0,0,1,0,0,1,4,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0]","{""260992256003"":5}",{},"{""US"":24}",2227,8.0,"{""<5"":3,""5-20"":20,""21-60"":2,""61-240"":0,"">240"":0}",{},"{""Meijer"":53,""Starbucks"":39,""Speedway"":32,""CVS"":29,""The Home Depot"":29,""Mobil"":28,""Kroger"":26,""Subway"":24,""Target"":23,""Walmart"":22,""Burger King"":21,""Sam's Club"":21,""Petco"":20,""Marathon"":19,""Sunoco"":19,""BP"":18,""McDonald's"":17,""Costco Wholesale Corp."":17,""Wendy's"":17,""Tim Hortons"":16}","[0,0,0,0,0,0,1,1,0,3,3,2,4,2,4,5,3,1,0,0,0,0,0,0]","{""Monday"":4,""Tuesday"":0,""Wednesday"":5,""Thursday"":1,""Friday"":0,""Saturday"":6,""Sunday"":9}","{""android"":15,""ios"":9}"
sg:2b2930c7d53e461fbb47fcc10d9873fa,,Wonderland Cinema,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,41.832057,-86.259124,402 N Front St,Niles,MI,49120,US,+12696831112,,1583020800,1585699200,455,373,"[31,8,15,12,10,43,74,46,10,4,6,15,25,41,43,3,5,3,0,3,0,1,0,0,4,4,2,0,43,2,2]","{""260210209003"":8,""260270012001"":7,""260210202003"":6,""260210209004"":6,""260270022004"":6,""260210209001"":6,""260210106003"":5,""260210205002"":5,""260210211002"":5,""260210203001"":5,""260210205003"":5,""260210202002"":5,""181410110002"":5,""260210210003"":5,""260210210002"":5,""260210213001"":5,""260270020002"":5,""260210213003"":5}","{""181410110001"":7,""260210211001"":5,""260210214002"":5}","{""US"":373}",14861,102.0,"{""<5"":2,""5-20"":56,""21-60"":53,""61-240"":333,"">240"":11}","{""Starbucks"":5}","{""Walmart"":45,""Dollar General"":44,""McDonald's"":43,""Speedway"":35,""Meijer"":33,""Taco Bell"":25,""Marathon"":24,""Phillips 66"":21,""Harding's Friendly Market"":21,""Lowe's"":21,""Martin's Super Markets"":21,""Wendy's"":17,""Dairy Queen"":17,""Burger King"":17,""Walgreens"":17,""Culver's"":17,""Subway"":17,""Family Dollar Stores"":16,""Starbucks"":16,""Goodwill Industries"":16}","[2,1,0,0,0,0,0,7,15,26,35,55,62,79,63,70,49,71,80,114,140,123,104,53]","{""Monday"":23,""Tuesday"":26,""Wednesday"":25,""Thursday"":29,""Friday"":73,""Saturday"":156,""Sunday"":123}","{""android"":215,""ios"":158}"
sg:b0ce95e1810247239a816de416404b8e,,Lakeshore Museum Center,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,45.422636,-83.819643,367 N 3rd St,Rogers City,MI,49779,US,,,1583020800,1585699200,17,17,"[0,3,3,0,0,1,0,3,0,0,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0]",{},{},"{""US"":17}",17558,44.0,"{""<5"":0,""5-20"":3,""21-60"":12,""61-240"":2,"">240"":0}","{""Mobil"":50}","{""McDonald's"":41,""Mobil"":40,""Dollar General"":35,""Meijer"":34,""Marathon"":28,""Family Dollar Stores"":26,""Jimmy John's"":23,""Sunoco"":22,""Burger King"":20,""NAPA Auto Parts"":17,""Ace Hardware"":17,""Walmart"":16,""AutoZone"":16,""Speedway"":16,""Dollar Tree"":13,""Family Fare"":12,""Biggby Coffee"":12,""Dunham's Sports"":12,""Hampton"":11,""Culver's"":11}","[0,0,0,0,0,0,0,0,0,2,3,4,3,0,1,3,3,6,4,0,0,0,0,0]","{""Monday"":4,""Tuesday"":3,""Wednesday"":1,""Thursday"":2,""Friday"":2,""Saturday"":2,""Sunday"":3}","{""android"":10,""ios"":7}"
sg:eb4db70908454c1bac59bd6d38ca0265,,Cupcakes and Kisses,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.791634,-83.627923,108 S Saginaw St,Holly,MI,48442,US,+12483825314,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [] }",,,,,,,,,,,,,,,,
sg:3737fe357278409ab6eb8f95ab113e73,,Lev's Bakery Shop,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.003812,-83.944504,124 E Chicago Blvd Ste 1,Tecumseh,MI,49286,US,+15174232948,,,,,,,,,,,,,,,,,
sg:61144666248646f38ab857d7aae9518f,,Shirley Goodness Cupcakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,41.981054,-84.672789,125 Murphy St,Jonesville,MI,49250,US,+15173203210,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""8:00"", ""20:00""]], ""Sun"": [] }",1583020800,1585699200,44,5,"[1,2,1,0,0,1,0,1,1,3,0,1,0,0,4,2,2,2,1,2,2,2,3,3,2,2,3,1,2,0,0]",{},{},{},,71.5,"{""<5"":1,""5-20"":5,""21-60"":13,""61-240"":22,"">240"":3}","{""Family Dollar Stores"":99}","{""McDonald's"":68,""Walmart"":61,""Anytime Fitness"":39,""KFC"":38,""Kroger"":37,""Family Dollar Stores"":37,""Dollar Tree"":35,""Subway"":34,""Dollar General"":34,""American 1 Credit Union"":20,""PS Food Mart"":20,""Parkview Health"":20,""Biggby Coffee"":20,""Cartridge World"":20,""Hyatt Place"":20,""Dunham's Sports"":20,""Fresenius Kidney Care"":20,""Rural King"":20,""TCC"":20,""Tim Hortons"":20}","[2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,3,9,10,14,18,18,16,7,6]","{""Monday"":8,""Tuesday"":9,""Wednesday"":4,""Thursday"":4,""Friday"":6,""Saturday"":4,""Sunday"":9}","{""android"":0,""ios"":0}"
sg:0f2515b12d2f4cd4a70c32458474182d,,Orbit Room,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.917044,-85.58052,2525 Lake Eastbrook Blvd SE,Grand Rapids,MI,49546,US,+16169421328,,1583020800,1585699200,13,7,"[0,2,0,0,2,0,0,1,1,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0]",{},{},"{""US"":7}",4137,14.0,"{""<5"":0,""5-20"":7,""21-60"":1,""61-240"":4,"">240"":1}",{},"{""Meijer"":56,""Mobil"":27,""Sam's Club"":25,""Walmart"":24,""Dollar General"":22,""Starbucks"":21,""Gordon Food Service (GFS)"":14,""D&W Fresh Market"":14,""Knights Inn"":14,""Lumber Liquidators"":14,""Wetzel's Pretzels"":14,""Biggby Coffee"":14,""Jet's Pizza"":14,""Hungry Howie's Pizza & Subs"":14,""Boston Market"":14,""TGI Fridays"":14,""Motel 6"":14,""Honda"":14,""Firehouse Subs"":14,""JCPenney"":14}","[0,1,0,0,0,0,0,0,0,2,6,4,2,2,1,4,3,0,0,0,0,0,0,0]","{""Monday"":5,""Tuesday"":0,""Wednesday"":2,""Thursday"":5,""Friday"":0,""Saturday"":0,""Sunday"":1}","{""android"":6,""ios"":0}"
sg:018aaca85e814dc7a4e8f9dcb0a78c81,,Grand Rapids Children's Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,42.963503,-85.667206,11 Sheldon Ave NE,Grand Rapids,MI,49503,US,+16162354726,"{ ""Mon"": [], ""Tue"": [[""9:30"", ""17:00""]], ""Wed"": [[""9:30"", ""17:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:30"", ""17:00""]], ""Sat"": [[""9:30"", ""17:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",1583020800,1585699200,176,156,"[10,9,8,8,12,12,17,4,4,9,11,12,3,6,1,0,2,2,1,2,2,1,5,1,0,5,12,5,6,3,3]",{},{},"{""US"":113}",13939,93.0,"{""<5"":1,""5-20"":14,""21-60"":37,""61-240"":92,"">240"":32}","{""Walgreens"":9}","{""Meijer"":42,""McDonald's"":22,""Speedway"":19,""Target"":16,""Subway"":16,""Biggby Coffee"":12,""Family Dollar Stores"":12,""Taco Bell"":11,""Family Fare"":10,""Marathon"":9,""Walgreens"":9,""Mobil"":9,""Costco Wholesale Corp."":8,""Burger King"":8,""Walmart"":8,""Starbucks"":8,""Menard's"":7,""Dollar General"":7,""Applebee's"":7,""The Home Depot"":7}","[7,11,15,18,24,32,36,30,27,29,46,55,59,48,44,37,29,18,13,13,14,14,11,6]","{""Monday"":21,""Tuesday"":23,""Wednesday"":21,""Thursday"":30,""Friday"":29,""Saturday"":32,""Sunday"":20}","{""android"":101,""ios"":55}"
sg:d3ec7659f27e4bfbb15f547497a5f99a,,Goldmine Comics & Cards,,,Book Stores and News Dealers,Book Stores,,451211,42.866351,-85.665287,65 54th St SW,Grand Rapids,MI,49548,US,+16165347227,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",1583020800,1585699200,229,155,"[6,8,12,15,19,21,9,11,7,7,10,8,15,8,5,5,5,7,8,8,5,2,8,0,3,1,3,2,0,9,2]",{},"{""260810143002"":6}","{""US"":154}",7406,20.0,"{""<5"":12,""5-20"":106,""21-60"":78,""61-240"":20,"">240"":13}","{""Marathon"":12,""Walgreens"":10,""ALDI"":8,""Hallmark Cards"":5}","{""Meijer"":66,""Speedway"":38,""McDonald's"":37,""Walgreens"":29,""Family Fare"":28,""Marathon"":25,""Subway"":24,""Shell Oil"":22,""Walmart"":22,""Biggby Coffee"":22,""Taco Bell"":21,""Family Dollar Stores"":21,""Culver's"":20,""Burger King"":20,""Wendy's"":20,""Mobil"":19,""ALDI"":18,""Dollar Tree"":16,""Menard's"":16,""Dollar General"":16}","[0,0,0,0,0,1,4,9,25,26,38,41,45,42,37,43,42,29,21,9,4,3,2,0]","{""Monday"":37,""Tuesday"":26,""Wednesday"":35,""Thursday"":36,""Friday"":47,""Saturday"":24,""Sunday"":24}","{""android"":95,""ios"":60}"
sg:39b4ecc735154f70940dd6f4762ba7f1,,Lansing North Lansing Electric Railroad Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,42.747589,-84.548728,317 E Cesar E Chavez Ave,Lansing,MI,48906,US,,,1583020800,1585699200,77,63,"[3,6,6,6,3,5,5,2,5,5,0,4,4,7,0,0,0,2,3,0,0,0,2,1,0,0,0,2,5,0,1]",{},{},"{""US"":60}",13406,43.0,"{""<5"":0,""5-20"":12,""21-60"":35,""61-240"":28,"">240"":2}",{},"{""Meijer"":62,""Speedway"":38,""McDonald's"":34,""Walmart"":27,""Target"":24,""Starbucks"":21,""Taco Bell"":21,""Rite Aid"":18,""ALDI"":17,""Culver's"":17,""Wendy's"":16,""Dollar General"":14,""Sunoco"":14,""Sam's Club"":14,""Kroger"":13,""Marathon"":13,""Quality Dairy"":13,""Subway"":12,""Shell Oil"":12,""Applebee's"":11}","[0,0,0,0,0,0,0,0,2,5,5,9,13,18,16,11,11,13,10,14,13,11,6,4]","{""Monday"":13,""Tuesday"":13,""Wednesday"":8,""Thursday"":10,""Friday"":9,""Saturday"":19,""Sunday"":5}","{""android"":14,""ios"":49}"
sg:6421e5a588c946da862b4fa3c2e7386d,,Yankee Air Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,42.239131,-83.508261,47884 D Street,Ypsilanti,MI,48197,US,+17344834030,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [[""10:00"", ""16:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",1583020800,1585699200,45,34,"[1,0,11,8,0,4,3,4,1,7,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0]","{""261635645011"":6}",{},"{""US"":33}",20042,66.0,"{""<5"":0,""5-20"":8,""21-60"":13,""61-240"":21,"">240"":3}","{""Starbucks"":12}","{""Kroger"":30,""Meijer"":25,""Wendy's"":22,""Starbucks"":22,""BP"":21,""The Home Depot"":19,""Target"":17,""Sam's Club"":17,""Speedway"":16,""Buffalo Wild Wings"":14,""Taco Bell"":13,""McDonald's"":12,""Biggby Coffee"":12,""Costco Wholesale Corp."":11,""ALDI"":10,""CVS"":10,""Sky Zone"":9,""Hungry Howie's Pizza & Subs"":9,""Tim Hortons"":9,""Sears Home Services"":8}","[0,0,0,1,1,1,1,1,4,5,10,14,18,10,11,4,1,2,9,7,6,6,0,0]","{""Monday"":2,""Tuesday"":19,""Wednesday"":10,""Thursday"":1,""Friday"":5,""Saturday"":3,""Sunday"":5}","{""android"":20,""ios"":14}"
sg:d49fc453fd77406aab2897651a0397f3,,Illyria Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.724421,-83.161205,1265 Silverbell Rd,Rochester,MI,48306,US,,,,,,,,,,,,,,,,,,
sg:27533752f0c74303a2518fca1f716f74,sg:06a89f7c4d6e4835a10787769954d83c,Go Calendars & Books,,,Book Stores and News Dealers,Book Stores,,451211,42.492287,-83.471155,27246 Novi Rd Spc D166,Novi,MI,48377,US,+12485676187,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",,,,,,,,,,,,,,,,
sg:2bc1a30a2e314a7d9e3a2fe83061529d,,Excelsior Games and Comics,,,Book Stores and News Dealers,Book Stores,,451211,43.178296,-85.25281,306 S Lafayette St,Greenville,MI,48838,US,+16162253350,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""20:00""]] }",1583020800,1585699200,220,77,"[2,19,15,17,15,15,10,0,16,13,15,11,9,6,0,11,8,8,7,5,2,1,3,3,3,1,1,0,1,3,0]","{""261179711004"":7,""261179712004"":6}",{},"{""US"":77}",8543,23.0,"{""<5"":3,""5-20"":84,""21-60"":95,""61-240"":31,"">240"":7}","{""Mobil"":33,""Meijer"":25,""Wesco Convenience Store"":12,""Bob's Big Boy"":7,""GMC (General Motors Company)"":7,""Sears Home Services"":6,""Walgreens"":5}","{""Meijer"":81,""McDonald's"":40,""Walmart"":37,""Applebee's"":33,""Culver's"":26,""Wesco Convenience Store"":26,""Mobil"":22,""Taco Bell"":22,""Jimmy John's"":21,""Marathon"":19,""Arby's"":19,""CITGO"":19,""Pizza Hut"":17,""Family Dollar Stores"":15,""Walgreens"":15,""Menard's"":15,""Sears Home Services"":14,""GameStop"":14,""Tractor Supply Co."":13,""Leppinks Food Centers"":13}","[3,4,2,3,5,8,6,9,11,10,18,27,28,26,27,38,44,31,32,21,7,4,4,5]","{""Monday"":52,""Tuesday"":39,""Wednesday"":43,""Thursday"":34,""Friday"":30,""Saturday"":18,""Sunday"":4}","{""android"":36,""ios"":41}"
sg:6d31d68a540645d686a3d9f97829b3e4,,Detroit Hunks Male Revue,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.33562,-83.049618,1540 Woodward Ave,Detroit,MI,48226,US,,"{ ""Mon"": [[""12:00"", ""24:00""]], ""Tue"": [[""12:00"", ""24:00""]], ""Wed"": [[""12:00"", ""24:00""]], ""Thu"": [[""12:00"", ""24:00""]], ""Fri"": [[""12:00"", ""24:00""]], ""Sat"": [[""12:00"", ""24:00""]], ""Sun"": [[""12:00"", ""24:00""]] }",,,,,,,,,,,,,,,,
sg:5d02b42acf444c828f33167f0d85b127,,Seams Like New,,,Book Stores and News Dealers,Book Stores,,451211,45.027557,-84.675108,130 W Main St,Gaylord,MI,49735,US,+19894482288,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",1583020800,1585699200,112,105,"[7,4,2,5,6,13,10,12,8,2,1,5,11,6,3,2,1,1,3,2,1,0,0,1,1,2,0,0,3,0,0]",{},{},"{""US"":102}",47712,40.0,"{""<5"":3,""5-20"":31,""21-60"":48,""61-240"":30,"">240"":0}","{""Jeep"":100,""Ram"":100,""Kohl's"":50,""T.J. Maxx"":25,""Mobil"":16,""Hampton"":15,""Rite Aid"":8}","{""Meijer"":51,""Walmart"":37,""Marathon"":25,""McDonald's"":24,""Shell Oil"":23,""Speedway"":21,""Starbucks"":18,""BP"":18,""Walgreens"":18,""Family Fare"":17,""The Home Depot"":15,""Culver's"":14,""Mobil"":14,""Applebee's"":13,""Burger King"":12,""Kohl's"":11,""Buffalo Wild Wings"":10,""Biggby Coffee"":10,""Hobby Lobby Stores"":10,""United States Postal Service (USPS)"":10}","[0,0,0,1,2,2,1,1,5,14,13,15,12,12,13,12,12,14,18,17,12,10,4,0]","{""Monday"":14,""Tuesday"":6,""Wednesday"":8,""Thursday"":16,""Friday"":26,""Saturday"":20,""Sunday"":22}","{""android"":54,""ios"":51}"
sg:6f6d18d68ab3434b9378ddfb6043995c,,Ackroyd's Scottish Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.399858,-83.295082,25566 5 Mile Rd,Redford,MI,48239,US,+13135321181,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",1583020800,1585699200,36,24,"[0,1,0,2,1,3,1,1,2,3,2,0,1,2,1,1,3,1,0,1,0,0,1,1,0,0,2,1,1,3,1]",{},{},"{""US"":24}",11043,24.0,"{""<5"":0,""5-20"":15,""21-60"":8,""61-240"":5,"">240"":8}","{""Meijer"":33}","{""Meijer"":32,""McDonald's"":30,""CVS"":29,""Subway"":28,""Kroger"":26,""Sunoco"":23,""AutoZone"":23,""BP"":22,""Family Dollar Stores"":22,""Taco Bell"":21,""The Home Depot"":20,""Mobil"":19,""Speedway"":19,""Wendy's"":17,""Dollar Tree"":16,""Culver's"":16,""Shell Oil"":15,""Marathon"":15,""KFC"":15,""GameStop"":15}","[0,0,0,0,0,1,1,1,0,1,7,5,7,8,12,13,10,10,10,12,1,1,1,1]","{""Monday"":8,""Tuesday"":8,""Wednesday"":5,""Thursday"":1,""Friday"":7,""Saturday"":4,""Sunday"":3}","{""android"":17,""ios"":7}"
sg:8f8624750b6a407f89d933f1f9f08bc9,,GQT Quality 10 GDX,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,43.482324,-83.979616,3250 Kabobel Dr,Saginaw,MI,48604,US,+19897978463,"{ ""Mon"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Tue"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Wed"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Thu"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Fri"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""10:30"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""10:30"", ""24:00""]] }",1583020800,1585699200,644,457,"[59,15,20,16,12,55,105,54,9,23,19,31,45,62,43,3,3,1,1,2,2,0,3,0,1,0,2,0,56,2,0]","{""261450103032"":14,""261450103023"":10,""261450103022"":10,""261450101004"":9,""261450102001"":9,""261450103031"":8,""261450103043"":8,""261450107002"":7,""261450014002"":7,""261450104021"":7,""261450101005"":6,""261450121002"":6,""261450015001"":6,""261450101002"":6,""261450103042"":6,""261450101003"":5,""261450103021"":5,""261450120021"":5,""261450120031"":5,""261450102002"":5,""261450105023"":5,""261450120033"":5,""261450106002"":5,""261450104011"":5,""261450104025"":5,""261450119011"":5,""261450104033"":5,""261450104034"":5}","{""261450103023"":9,""261450103043"":5}","{""US"":454}",8548,92.5,"{""<5"":5,""5-20"":83,""21-60"":133,""61-240"":393,"">240"":30}","{""Sam's Club"":32,""ALDI"":7,""Covenant HealthCare"":6}","{""Meijer"":51,""McDonald's"":45,""Walmart"":37,""Taco Bell"":27,""Speedway"":25,""Kroger"":23,""Covenant HealthCare"":21,""Sam's Club"":21,""Applebee's"":20,""Rite Aid"":20,""Family Dollar Stores"":17,""Mobil"":16,""Marathon"":16,""Menard's"":15,""Tim Hortons"":14,""KFC"":13,""BP"":13,""Starbucks"":13,""Dollar General"":13,""7-Eleven"":12}","[8,2,1,2,12,17,17,18,17,18,35,45,47,77,91,114,113,102,136,184,176,180,117,98]","{""Monday"":32,""Tuesday"":46,""Wednesday"":37,""Thursday"":44,""Friday"":104,""Saturday"":225,""Sunday"":156}","{""android"":168,""ios"":289}"
sg:4d529cf43d624cd2a95c3532c9cbd88b,,Paris Pastry,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.551294,-83.068488,4017 15 Mile Rd,Sterling Heights,MI,48310,US,+15867227727,"{ ""Mon"": [[""9:00"", ""22:00""]], ""Tue"": [[""9:00"", ""22:00""]], ""Wed"": [[""9:00"", ""22:00""]], ""Thu"": [[""9:00"", ""22:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [[""10:00"", ""21:00""]] }",1583020800,1585699200,24,21,"[0,1,1,2,2,2,1,2,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0]",{},{},"{""US"":21}",6966,6.0,"{""<5"":3,""5-20"":19,""21-60"":1,""61-240"":0,"">240"":1}","{""Marathon"":100}","{""Meijer"":61,""Tim Hortons"":57,""McDonald's"":45,""Dollar Tree"":43,""Mobil"":41,""Marathon"":41,""BP"":40,""Walgreens"":37,""Burger King"":34,""CVS"":33,""Walmart"":33,""Sunoco"":32,""Shell Oil"":28,""Rite Aid"":27,""Little Caesars"":27,""ALDI"":27,""7-Eleven"":26,""Taco Bell"":24,""The Home Depot"":24,""Starbucks"":21}","[1,0,0,0,0,0,0,7,3,2,1,3,2,1,2,4,1,0,0,0,0,0,0,1]","{""Monday"":4,""Tuesday"":3,""Wednesday"":4,""Thursday"":4,""Friday"":2,""Saturday"":4,""Sunday"":3}","{""android"":10,""ios"":11}"
sg:950bac54f6cd46a68c9c190a76100bb2,sg:6a5427c48c214fa1b1219efc4028cb3b,Militello's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.683482,-83.033647,52950 Van Dyke Ave,Shelby Township,MI,48316,US,+15862549700,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""17:00""]], ""Sun"": [] }",,,,,,,,,,,,,,,,
sg:a0e852d2d34b4f7a9f08abe74278f9e2,,Benny's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.166213,-83.781663,111 W Michigan Ave,Saline,MI,48176,US,+17344299120,"{ ""Mon"": [], ""Tue"": [[""5:30"", ""14:00""]], ""Wed"": [[""5:30"", ""14:00""]], ""Thu"": [[""5:30"", ""14:00""]], ""Fri"": [[""5:30"", ""14:00""]], ""Sat"": [[""5:30"", ""12:00""]], ""Sun"": [] }",1583020800,1585699200,21,19,"[1,2,1,0,1,3,0,1,0,0,0,1,0,2,0,0,1,0,0,1,3,1,0,0,0,1,1,0,1,0,0]",{},{},"{""US"":18}",6578,7.0,"{""<5"":4,""5-20"":9,""21-60"":5,""61-240"":3,"">240"":0}",{},"{""Busch's Fresh Food Market"":42,""Kroger"":39,""Walmart"":28,""Sam's Club"":28,""Tim Hortons"":26,""McDonald's"":25,""Meijer"":20,""Target"":20,""Taco Bell"":17,""Pancheros"":16,""The Huntington National Bank"":16,""Subway"":15,""Jeep"":15,""Ram"":15,""Chrysler"":15,""Dodge"":15,""Dick's Sporting Goods"":15,""CrossFit"":15,""Little Caesars"":14,""Speedway"":14}","[0,0,0,0,0,0,0,3,1,2,3,1,0,0,0,0,1,1,3,2,3,2,3,2]","{""Monday"":2,""Tuesday"":2,""Wednesday"":0,""Thursday"":3,""Friday"":5,""Saturday"":6,""Sunday"":3}","{""android"":7,""ios"":12}"
