"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:2e27ededebc0480082a19133560c006f,Perfection Bakeries,870 Bridgeview S,Saginaw,MI,48604,,1580515200,1583020800,11,8,"[2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0]",{},{},"{""US"":8}",11315,14.0,"{""<5"":0,""5-20"":8,""21-60"":2,""61-240"":1,"">240"":0}",{},"{""Walmart"":32,""McDonald's"":26,""VG's Grocery"":25,""Harbor Freight Tools"":25,""Menard's"":24,""Tractor Supply Co."":24,""Meijer"":24,""Rite Aid"":24,""Mobil"":24,""AutoZone"":23,""KFC"":23,""7-Eleven"":23,""BP"":22,""Burger King"":21,""Wendy's"":21,""Taco Bell"":20,""Dollar General"":20,""Covenant HealthCare"":12,""Beacon & Bridge"":12,""Keystone Automotive"":12}","[0,0,0,0,0,0,1,2,2,0,0,3,2,1,0,1,1,1,1,1,1,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":3,""Thursday"":3,""Friday"":2,""Saturday"":2,""Sunday"":0}","{""android"":6,""ios"":0}",US
sg:9c2e455d62d64937b4525886ba06e732,Harsha House Museum,103 State St,Charlevoix,MI,49720,,1580515200,1583020800,128,58,"[2,11,2,1,1,11,4,3,5,4,5,5,11,6,5,7,2,3,2,6,3,1,4,7,0,6,5,4,2]","{""260290004001"":11,""260290008002"":8,""260290015001"":7,""260290008001"":6}","{""260290004002"":8}","{""US"":57}",8468,40.0,"{""<5"":3,""5-20"":43,""21-60"":35,""61-240"":42,"">240"":5}","{""Taco Bell"":24,""Auto Value"":20}","{""Mobil"":42,""McDonald's"":38,""Meijer"":37,""Holiday Station"":26,""United States Postal Service (USPS)"":26,""Shell Oil"":26,""Sears Home Services"":25,""Burger King"":24,""Hallmark Cards"":23,""Marathon"":19,""Pizza Hut"":19,""Krist Oil"":19,""Walmart"":18,""The Home Depot"":17,""Walgreens"":15,""Taco Bell"":14,""Auto Value"":14,""Dollar General"":12,""Rite Aid"":11,""Costco Wholesale Corp."":11}","[0,0,0,0,0,0,1,7,14,25,38,45,21,21,16,17,10,16,13,11,5,3,0,0]","{""Monday"":15,""Tuesday"":9,""Wednesday"":14,""Thursday"":33,""Friday"":17,""Saturday"":13,""Sunday"":27}","{""android"":32,""ios"":26}",US
sg:01b564818963481abfec67e045be9e99,Lakeside Books,3247 Territorial Rd,Benton Harbor,MI,49022,,1580515200,1583020800,11,8,"[2,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0]",{},{},"{""US"":8}",7333,47.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":2,"">240"":3}","{""Harding's Friendly Market"":50}","{""Marathon"":36,""Pri Mart"":25,""Celebration! Cinema"":25,""Meijer"":24,""T.J. Maxx"":23,""BP"":22,""Walgreens"":20,""Shell Oil"":20,""Papa Vino's Italian Kitchen"":12,""Cottage Inn Pizza"":12,""Johnny's Markets"":12,""Harding's Friendly Market"":12,""Country Kitchen"":12,""Wesco Convenience Store"":12,""Wings Etc."":12,""Gordon Food Service Store"":12,""La-Z-Boy"":12,""State Farm"":12,""Tim Hortons"":12,""TGI Fridays"":12}","[0,0,0,0,0,0,0,1,0,0,2,5,5,5,4,4,3,0,0,0,1,1,1,1]","{""Monday"":4,""Tuesday"":2,""Wednesday"":3,""Thursday"":0,""Friday"":0,""Saturday"":2,""Sunday"":0}","{""android"":0,""ios"":0}",US
sg:1d5efc7f7a784541a02b105d254972a7,Guild of Blades,28736 John R Rd,Madison Heights,MI,48071,,1580515200,1583020800,166,117,"[14,9,2,2,3,2,2,11,5,3,6,9,3,7,8,2,3,3,5,9,9,11,4,4,3,5,2,9,11]",{},{},"{""US"":111}",7787,39.5,"{""<5"":1,""5-20"":34,""21-60"":77,""61-240"":27,"">240"":27}","{""Octapharma Plasma"":33,""Burger King"":33,""Sam's Club"":24,""K & G Fashion Superstore"":20,""Kroger"":16,""Marathon"":9,""Olive Garden"":9,""The Home Depot"":8}","{""Kroger"":35,""McDonald's"":34,""Meijer"":29,""BP"":21,""Tim Hortons"":20,""The Home Depot"":17,""Speedway"":16,""Dollar Tree"":15,""Taco Bell"":14,""Marathon"":14,""Sam's Club"":12,""Target"":12,""Mobil"":12,""CVS"":12,""Starbucks"":12,""Sunoco"":11,""Walgreens"":11,""Planet Fitness"":11,""Burger King"":11,""7-Eleven"":11}","[2,3,1,1,10,20,20,26,38,45,55,65,40,18,17,10,16,12,9,5,10,9,5,4]","{""Monday"":12,""Tuesday"":14,""Wednesday"":22,""Thursday"":16,""Friday"":27,""Saturday"":55,""Sunday"":20}","{""android"":71,""ios"":46}",US
sg:2f982c74ecd24b57b69beb14660acc42,WMU Bookstore,1922 W Michigan Ave,Kalamazoo,MI,49008,,1580515200,1583020800,4531,1522,"[87,89,149,172,178,211,169,132,78,153,157,184,188,184,225,112,413,190,179,150,149,131,186,148,101,170,143,63,27]","{""260770015041"":330,""260770015073"":53,""260770015063"":50,""260770029044"":45,""260770015023"":18,""260770015072"":16,""260770015071"":15,""260770029031"":11,""260770020032"":11,""260770006003"":8,""260770067023"":7,""260770006002"":7,""260770015035"":7,""260770015061"":7,""260770029033"":7,""260810106003"":6,""260770016012"":6,""260770029051"":5,""260770005004"":5,""260770029032"":5,""260210017003"":5,""260770015062"":5,""260770020022"":5,""260770022021"":5,""261590119001"":5}","{""260770015041"":324,""260770016041"":19,""181410116012"":17,""260770027003"":14,""260770015043"":13,""260770015042"":8,""260770002011"":8,""261390213041"":5,""260770019054"":5,""170318367001"":5,""260659800001"":5}","{""US"":1479}",8700,41.0,"{""<5"":51,""5-20"":1314,""21-60"":1334,""61-240"":1579,"">240"":253}",{},"{""Meijer"":37,""McDonald's"":32,""Target"":19,""Speedway"":18,""Starbucks"":18,""Taco Bell"":14,""Subway"":13,""Biggby Coffee"":13,""Shell Oil"":13,""Culver's"":12,""Walmart"":12,""Costco Wholesale Corp."":11,""Applebee's"":10,""Kohl's"":10,""Marathon"":10,""Buffalo Wild Wings"":10,""Jimmy John's"":10,""Panera Bread"":9,""Walgreens"":9,""Chico's"":9}","[79,66,54,41,36,40,53,124,365,601,775,789,936,1015,763,670,633,622,517,538,571,440,269,128]","{""Monday"":863,""Tuesday"":620,""Wednesday"":711,""Thursday"":692,""Friday"":578,""Saturday"":602,""Sunday"":465}","{""android"":522,""ios"":1005}",US
sg:0b331d46573341d5bbb2e92e143b35e3,Oven Fresh Bakery,4616 S Creyts Rd,Lansing,MI,48917,,1580515200,1583020800,71,45,"[2,1,4,2,0,2,3,3,0,3,2,2,2,1,2,1,5,1,4,2,4,2,1,4,1,4,3,2,5]",{},{},"{""US"":38}",12725,14.0,"{""<5"":3,""5-20"":34,""21-60"":22,""61-240"":9,"">240"":3}","{""The Huntington National Bank"":50,""Meijer"":50,""Kroger"":49,""Chick-fil-A"":24}","{""Meijer"":44,""Speedway"":36,""McDonald's"":24,""Sunoco"":21,""Kroger"":20,""Shell Oil"":19,""Biggby Coffee"":18,""Subway"":16,""Quality Dairy"":16,""Marathon"":14,""The Home Depot"":14,""Arby's"":14,""Menard's"":13,""Texas Roadhouse"":12,""Applebee's"":12,""KFC"":12,""Walmart"":11,""Taco Bell"":11,""Culver's"":10,""Pilot Flying J"":10}","[4,5,6,23,18,3,1,5,3,4,7,5,4,11,8,2,0,1,0,3,2,3,5,5]","{""Monday"":16,""Tuesday"":6,""Wednesday"":10,""Thursday"":9,""Friday"":13,""Saturday"":14,""Sunday"":3}","{""android"":23,""ios"":22}",US
sg:b72d1094966840f882dd7c37d19e5c9f,JJ's Sweet Treats,35 Hamblin Ave W,Battle Creek,MI,49017,,1580515200,1583020800,143,136,"[2,7,6,2,1,2,3,11,4,2,5,1,4,8,11,7,4,1,5,5,4,8,2,3,4,1,5,9,16]",{},{},"{""US"":131}",74604,8.0,"{""<5"":9,""5-20"":115,""21-60"":4,""61-240"":3,"">240"":12}","{""Dollar Tree"":13,""Marathon"":10,""Sunoco"":10,""The Barre Code"":6}","{""Meijer"":44,""McDonald's"":35,""Starbucks"":28,""BP"":22,""Speedway"":20,""Subway"":17,""Target"":16,""Greyhound"":15,""Shell Oil"":15,""Sam's Club"":15,""Culver's"":15,""Taco Bell"":14,""Marathon"":14,""Biggby Coffee"":14,""Walmart"":13,""Burger King"":12,""sweetgreen"":12,""Buffalo Wild Wings"":12,""Dollar Tree"":11,""Arby's"":11}","[2,2,2,2,2,2,2,3,14,44,27,17,17,34,16,17,19,9,11,4,3,4,3,3]","{""Monday"":15,""Tuesday"":12,""Wednesday"":8,""Thursday"":16,""Friday"":24,""Saturday"":48,""Sunday"":20}","{""android"":71,""ios"":65}",US
sg:04ff97500f6d43998803f385ae29bdb6,Pain D'or Bakery,2147 17 Mile Rd,Sterling Heights,MI,48310,,1580515200,1583020800,217,124,"[8,3,5,3,7,3,4,1,1,6,7,5,10,37,7,7,7,6,7,10,7,8,8,12,4,2,10,13,8]","{""260992307001"":8,""261251960001"":6,""260992306022"":6}",{},"{""US"":123}",6602,24.0,"{""<5"":15,""5-20"":87,""21-60"":38,""61-240"":36,"">240"":41}","{""Walmart"":17,""McDonald's"":9}","{""Meijer"":34,""Kroger"":29,""Pet Supplies Plus"":29,""Costco Wholesale Corp."":26,""Tim Hortons"":26,""McDonald's"":25,""BP"":25,""Walmart"":24,""Sam's Club"":24,""Macy's"":21,""CVS"":18,""Speedway"":18,""Starbucks"":15,""Jet's Pizza"":14,""O'Reilly Auto Parts"":13,""Marathon"":13,""Family Video"":13,""Target"":13,""Planet Fitness"":13,""Kohl's"":13}","[1,1,3,9,11,11,13,16,26,34,30,37,38,50,56,55,57,45,28,30,20,16,3,1]","{""Monday"":30,""Tuesday"":20,""Wednesday"":21,""Thursday"":33,""Friday"":62,""Saturday"":32,""Sunday"":19}","{""android"":73,""ios"":51}",US
sg:3740447bacab4f71a34e352a331e38d8,Great Harvest Bread Co.,1015 S Baldwin Rd,Lake Orion,MI,48360,Great Harvest Bread Co.,1580515200,1583020800,55,37,"[0,1,1,1,0,2,4,1,1,2,2,0,0,4,3,0,3,2,1,4,8,2,1,0,1,4,2,3,1]","{""261251286002"":5}",{},"{""US"":37}",4190,34.0,"{""<5"":1,""5-20"":17,""21-60"":15,""61-240"":20,"">240"":2}",{},"{""Meijer"":48,""Costco Wholesale Corp."":40,""McDonald's"":34,""Speedway"":33,""Kroger"":30,""Hallmark Cards"":29,""Forward"":27,""Sam's Club"":27,""CVS"":23,""Orangetheory Fitness"":21,""Anytime Fitness"":21,""The Home Depot"":21,""Panera Bread"":20,""Planet Fitness"":20,""Starbucks"":19,""Jet's Pizza"":19,""Target"":18,""Michaels Stores"":18,""Mobil"":17,""Tim Hortons"":16}","[0,0,0,0,0,0,0,0,3,3,8,13,7,7,8,6,9,12,11,10,9,3,0,0]","{""Monday"":6,""Tuesday"":6,""Wednesday"":5,""Thursday"":8,""Friday"":20,""Saturday"":7,""Sunday"":3}","{""android"":22,""ios"":16}",US
sg:d722c9c9b2194f92ace5d0b104dc6db9,Pasteleria Y Panaderia Zinapecuaro,1189 N Nottawa St,Sturgis,MI,49091,,1580515200,1583020800,64,42,"[3,1,3,4,5,1,0,4,3,2,2,5,1,3,4,2,1,2,3,1,2,3,0,3,3,0,0,2,1]",{},{},"{""US"":41}",6600,26.0,"{""<5"":0,""5-20"":26,""21-60"":18,""61-240"":6,"">240"":14}",{},"{""McDonald's"":55,""Meijer"":54,""Walmart"":42,""Speedway"":41,""Dollar General"":40,""Marathon"":32,""BP"":28,""Little Caesars"":27,""Culver's"":25,""AutoZone"":25,""Dairy Queen"":24,""Goodwill Industries"":24,""Dunham's Sports"":24,""Shell Oil"":23,""Applebee's"":22,""Kroger"":22,""Wendy's"":20,""Chevrolet"":18,""Family Dollar Stores"":16,""Murphy USA"":15}","[0,0,0,0,0,0,2,5,15,16,14,19,21,22,25,26,20,11,11,1,1,0,0,1]","{""Monday"":9,""Tuesday"":11,""Wednesday"":13,""Thursday"":3,""Friday"":7,""Saturday"":15,""Sunday"":6}","{""android"":28,""ios"":14}",US
sg:e456e5270e85481d80891461f99573ce,Sweet Creations by Layla Isho,34560 Dequindre Rd,Sterling Heights,MI,48310,,1580515200,1583020800,165,113,"[2,1,8,5,5,8,7,3,4,16,3,7,6,8,1,1,9,9,7,13,6,4,2,6,1,8,4,5,4]","{""260992315001"":5,""260992303001"":5}",{},"{""US"":112}",8916,52.0,"{""<5"":1,""5-20"":34,""21-60"":56,""61-240"":67,"">240"":7}","{""Chipotle Mexican Grill"":100,""Sam's Club"":49,""Wyndham Garden"":25,""Target"":23,""Arby's"":20,""Sears Home Services"":17,""Holiday Inn Express"":12,""Chrysler"":11,""Lowe's"":11}","{""Meijer"":35,""Tim Hortons"":29,""Macy's"":28,""Sam's Club"":26,""Kroger"":24,""McDonald's"":24,""Planet Fitness"":22,""Speedway"":21,""Walmart"":21,""Costco Wholesale Corp."":21,""CVS"":21,""Pet Supplies Plus"":20,""Target"":20,""Jet's Pizza"":18,""BP"":15,""JCPenney"":15,""O'Reilly Auto Parts"":14,""Tesla Motors"":14,""ALDI"":14,""Barnes and Noble"":13}","[1,0,0,0,0,0,0,1,13,27,36,32,33,31,28,29,36,16,7,26,28,21,13,6]","{""Monday"":39,""Tuesday"":18,""Wednesday"":27,""Thursday"":31,""Friday"":28,""Saturday"":14,""Sunday"":8}","{""android"":38,""ios"":75}",US
sg:8f7cc09295d844b596f6dee31bbc834a,Barnes and Noble,9605 Green Oak Village Place,Brighton,MI,48006,Barnes and Noble,1580515200,1583020800,2026,1418,"[124,62,38,42,51,54,90,123,89,52,49,54,66,102,107,72,46,69,44,40,89,111,94,38,30,30,63,79,87]","{""260937442002"":46,""260937416021"":31,""260937435001"":23,""261251383021"":20,""260937444001"":20,""260937449001"":20,""260937439002"":19,""260937409001"":19,""260937137001"":19,""260937427001"":18,""260937121021"":17,""260937411001"":16,""260937403001"":16,""260937408002"":16,""260937103002"":16,""261251394001"":15,""260937301021"":15,""261614650001"":15,""260937424022"":14,""260937436002"":14,""260937448001"":14,""260937336022"":14,""260937429001"":13,""260937126021"":13,""260937133001"":13,""260937126011"":13,""260937131002"":13,""260937447002"":13,""260937402002"":12,""260937406001"":12,""260937434001"":11,""260937446001"":11,""260937402001"":11,""260937437002"":10,""260937121011"":10,""260937429002"":10,""260937447001"":10,""260937250003"":10,""261251383022"":10,""260937444002"":9,""260937437001"":9,""261251318001"":9,""260937448002"":9,""260937135001"":9,""261251392004"":9,""260937301011"":9,""260937424011"":9,""260937405001"":9,""260937433002"":9,""260937306001"":9,""260937240011"":9,""261614610003"":8,""261614650004"":8,""260937126012"":8,""261251326003"":8,""260937434002"":8,""260937336021"":8,""260937422012"":7,""260937433001"":7,""260937438002"":7,""260937442001"":7,""260937336013"":7,""261614610001"":7,""261614650003"":7,""260937406002"":7,""260937422011"":7,""260937103001"":6,""261251392005"":6,""260937107001"":6,""261251394002"":6,""260937425001"":6,""260937131001"":6,""260937407001"":6,""260937251004"":5,""260490131132"":5,""261251386001"":5,""261251315002"":5,""261251325001"":5,""261251326002"":5,""261614610002"":5,""260937408001"":5,""260937439001"":5,""260937240021"":5,""261251392003"":5,""260937429003"":5,""260937110002"":5}","{""260937416011"":36,""260937411002"":23,""260937131001"":22,""260937250003"":16,""260937444001"":15,""260937336021"":12,""261251394001"":11,""261614060002"":10,""261614002002"":9,""260937439002"":9,""260937429003"":8,""261251313002"":8,""261251401001"":8,""260937416012"":7,""260937408001"":7,""261251326003"":7,""260937437001"":7,""261251331002"":7,""261251386001"":7,""260937444002"":6,""261635565001"":6,""260937429001"":6,""260937251003"":6,""260937301021"":5,""261635583002"":5,""261614046001"":5,""260937422011"":5,""261251687001"":5,""261614540002"":5,""260490132044"":5,""261614056001"":5}","{""US"":1407}",13119,41.0,"{""<5"":21,""5-20"":476,""21-60"":846,""61-240"":604,"">240"":79}","{""Costco Wholesale Corp."":9,""Dick's Sporting Goods"":5}","{""Meijer"":43,""Kroger"":36,""Costco Wholesale Corp."":33,""Target"":31,""McDonald's"":31,""Starbucks"":24,""Speedway"":22,""BP"":18,""Kohl's"":18,""Buffalo Wild Wings"":16,""Taco Bell"":16,""Panera Bread"":15,""CVS"":15,""Five Below"":14,""The Home Depot"":14,""Mobil"":14,""JCPenney"":14,""Shell Oil"":14,""Culver's"":13,""Leo's Coney Island"":13}","[12,5,4,2,3,4,7,4,17,39,91,162,299,345,303,295,312,416,502,447,386,238,92,34]","{""Monday"":174,""Tuesday"":190,""Wednesday"":179,""Thursday"":223,""Friday"":391,""Saturday"":552,""Sunday"":317}","{""android"":628,""ios"":790}",US
sg:796a100cdf1140dab3bb18af8821ee76,Traverse City Con Foster Museum,322 Sixth St,Traverse City,MI,49684,,1580515200,1583020800,146,88,"[4,35,3,0,9,8,9,8,0,2,7,1,6,2,6,0,1,6,4,7,2,7,3,1,1,3,1,1,7]","{""260555509002"":5,""260555506004"":5}","{""260555510001"":7,""260555511002"":5}","{""US"":87}",19206,42.5,"{""<5"":0,""5-20"":46,""21-60"":40,""61-240"":51,"">240"":9}","{""United States Postal Service (USPS)"":49,""Allstate Insurance"":20}","{""Meijer"":49,""Burger King"":23,""Target"":22,""Speedway"":20,""Shell Oil"":20,""McDonald's"":18,""Walgreens"":17,""Mobil"":17,""Menard's"":15,""Walmart"":15,""Planet Fitness"":14,""YMCA"":14,""Family Fare"":14,""Olive Garden"":13,""Sam's Club"":13,""Costco Wholesale Corp."":13,""Rite Aid"":13,""Taco Bell"":12,""PetSmart"":12,""Staples"":12}","[0,0,0,0,0,0,0,2,13,19,27,33,46,50,39,24,17,14,13,9,6,2,1,2]","{""Monday"":7,""Tuesday"":14,""Wednesday"":17,""Thursday"":22,""Friday"":16,""Saturday"":32,""Sunday"":38}","{""android"":37,""ios"":51}",US
sg:504b14f058204f3192312f5b1bd8639d,Cobblestone Farm Museum,2871 Packard St,Ann Arbor,MI,48108,,1580515200,1583020800,26,21,"[12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2,1,2,2,1,1]",{},{},"{""US"":20}",28776,104.5,"{""<5"":1,""5-20"":7,""21-60"":1,""61-240"":12,"">240"":5}","{""GameStop"":99}","{""Meijer"":37,""Kroger"":26,""ALDI"":18,""Target"":17,""Speedway"":17,""United States Postal Service (USPS)"":17,""GameStop"":17,""BP"":16,""Sam's Club"":16,""CVS"":15,""Biggby Coffee"":14,""Rite Aid"":13,""Mobil"":13,""Sunoco"":13,""Costco Wholesale Corp."":11,""Dunkin'"":11,""Burger King"":10,""Wendy's"":10,""Dollar Tree"":10,""Elevation Burger"":10}","[1,0,0,0,0,0,1,3,3,3,1,3,4,8,7,7,6,6,6,4,7,4,3,3]","{""Monday"":2,""Tuesday"":2,""Wednesday"":2,""Thursday"":2,""Friday"":4,""Saturday"":13,""Sunday"":1}","{""android"":17,""ios"":0}",US
sg:951fa92ccfe44aceaefb82604f99dff2,Cupcake Station,205 S Main St,Rochester,MI,48307,,1580515200,1583020800,50,20,"[4,2,1,2,3,1,3,5,1,1,1,4,1,3,1,0,1,1,1,1,1,2,2,1,1,1,4,0,0]",{},{},"{""US"":20}",9052,171.0,"{""<5"":1,""5-20"":7,""21-60"":5,""61-240"":24,"">240"":13}","{""White Castle"":33,""McDonald's"":21}","{""McDonald's"":38,""Planet Fitness"":33,""CVS"":31,""Meijer"":29,""Kroger"":28,""Speedway"":23,""Starbucks"":22,""Walgreens"":20,""Tim Hortons"":20,""Shell Oil"":20,""Subway"":19,""Dick's Sporting Goods"":19,""Target"":18,""BP"":17,""Dollar Tree"":15,""MJR Digital Cinemas"":15,""Hungry Howie's Pizza & Subs"":15,""Fit4Mom"":15,""Sears Home Services"":14,""Big Lots Stores"":14}","[1,1,1,0,0,2,2,3,4,7,8,12,11,13,15,24,21,21,19,9,8,8,2,1]","{""Monday"":4,""Tuesday"":5,""Wednesday"":9,""Thursday"":7,""Friday"":8,""Saturday"":12,""Sunday"":5}","{""android"":12,""ios"":8}",US
sg:7f7dcd84529d49dd87281fd703279b30,Green Brain Comics,13936 Michigan Ave,Dearborn,MI,48126,,1580515200,1583020800,383,133,"[8,7,8,9,15,13,17,16,12,12,11,12,14,20,28,13,16,4,16,10,16,18,15,15,10,10,5,20,10]","{""261635740002"":9,""261635726004"":5,""261635741004"":5}",{},"{""US"":126}",4893,65.0,"{""<5"":5,""5-20"":86,""21-60"":90,""61-240"":101,"">240"":101}","{""Exxon Mobil"":20,""Macy's"":10,""BP"":8}","{""Tim Hortons"":34,""BP"":28,""Kroger"":25,""Marathon"":22,""The Home Depot"":18,""Dollar Tree"":17,""CITGO"":17,""Sunoco"":16,""Meijer"":16,""Macy's"":15,""Walmart"":15,""Target"":15,""McDonald's"":14,""Sam's Club"":14,""Burger King"":13,""Family Dollar Stores"":12,""Speedway"":12,""CVS"":12,""Burlington"":11,""Mobil"":11}","[74,71,69,65,64,64,63,45,51,44,41,37,49,52,71,95,103,93,89,91,96,96,83,79]","{""Monday"":51,""Tuesday"":34,""Wednesday"":53,""Thursday"":42,""Friday"":76,""Saturday"":80,""Sunday"":47}","{""android"":91,""ios"":42}",US
sg:90ab3323551f4470bcb60c438ce22552,Great Lakes Children's Museum,13240 S West Bay Shore Dr # D,Traverse City,MI,49684,,1580515200,1583020800,85,59,"[7,0,1,1,0,0,4,3,2,1,5,10,2,5,4,0,4,0,2,3,3,7,2,1,2,4,3,2,7]",{},"{""260555511002"":5}","{""US"":58}",12579,73.0,"{""<5"":2,""5-20"":12,""21-60"":15,""61-240"":52,"">240"":4}","{""Subway"":32,""Holiday Station"":20}","{""Meijer"":64,""Target"":34,""Burger King"":32,""Costco Wholesale Corp."":26,""McDonald's"":25,""Subway"":24,""Walgreens"":22,""GameStop"":22,""Mobil"":21,""Speedway"":20,""IMAX"":20,""Planet Fitness"":17,""Culver's"":16,""Dollar Tree"":16,""Shell Oil"":15,""Walmart"":14,""Once Upon a Child"":13,""Qdoba Mexican Grill"":13,""Goodwill Industries"":13,""Taco Bell"":12}","[0,0,0,0,0,0,0,0,8,20,22,16,24,26,19,18,16,13,5,5,1,0,0,0]","{""Monday"":7,""Tuesday"":8,""Wednesday"":16,""Thursday"":8,""Friday"":14,""Saturday"":28,""Sunday"":4}","{""android"":30,""ios"":29}",US
sg:fbec1b0a2bc74fb4be46ff92a7d945ce,The Bake Shoppe,17416 Savage Rd,Belleville,MI,48111,,1580515200,1583020800,35,35,"[1,1,1,1,0,0,0,3,0,0,0,1,1,2,0,1,1,1,1,1,0,3,1,2,8,1,1,1,2]","{""261635893001"":7}",{},"{""US"":34}",6299,7.0,"{""<5"":4,""5-20"":27,""21-60"":3,""61-240"":1,"">240"":0}","{""The Home Depot"":32}","{""Meijer"":56,""McDonald's"":42,""BP"":32,""Taco Bell"":30,""Culver's"":28,""Speedway"":27,""Shell Oil"":26,""Tim Hortons"":25,""Starbucks"":24,""Kroger"":23,""Leo's Coney Island"":23,""Mobil"":19,""Sunoco"":18,""Arby's"":18,""A&W Restaurants"":17,""Sam's Club"":17,""Target"":16,""CVS"":16,""Marathon"":16,""7-Eleven"":15}","[0,0,0,0,0,1,1,3,1,4,5,2,2,4,2,6,3,2,0,0,1,1,1,0]","{""Monday"":4,""Tuesday"":10,""Wednesday"":3,""Thursday"":3,""Friday"":3,""Saturday"":9,""Sunday"":3}","{""android"":25,""ios"":10}",US
sg:a1d6314435d449edb9d4c1d54cbb2800,The Book Exchange,130 E Washington Ave,Jackson,MI,49201,,1580515200,1583020800,275,198,"[11,8,6,12,14,5,12,9,13,7,14,13,5,19,9,9,5,5,7,10,15,18,8,8,9,6,1,8,8]","{""260750056001"":5,""260750052004"":5}","{""260750006001"":22}","{""US"":196}",8883,22.0,"{""<5"":12,""5-20"":114,""21-60"":70,""61-240"":59,"">240"":20}","{""Olive Garden"":22,""McDonald's"":15,""BP"":13,""Sam's Club"":12}","{""Meijer"":46,""McDonald's"":34,""BP"":30,""American 1 Credit Union"":29,""Walmart"":26,""United States Postal Service (USPS)"":24,""Henry Ford Health System"":20,""Wendy's"":20,""Dollar General"":20,""Speedway"":19,""Shell Oil"":19,""Biggby Coffee"":18,""Subway"":17,""Country Market"":16,""Sam's Club"":16,""Bob Evans"":15,""Marathon"":14,""Olive Garden"":14,""Mobil"":13,""Target"":13}","[42,43,21,3,2,2,2,18,33,39,31,33,37,47,39,39,32,10,13,11,16,13,19,31]","{""Monday"":26,""Tuesday"":40,""Wednesday"":40,""Thursday"":21,""Friday"":55,""Saturday"":55,""Sunday"":38}","{""android"":77,""ios"":121}",US
sg:4bbdd424874e4cfa8564736d8afb1b1e,Eaton Corporation,824 Industrial Rd,Marshall,MI,49068,,1580515200,1583020800,535,94,"[12,3,23,25,30,25,25,8,8,27,22,29,28,16,13,5,24,20,16,17,29,12,5,23,20,18,18,17,10]","{""260250040001"":8,""260239514003"":5}","{""260250040001"":13}","{""US"":84}",19802,85.0,"{""<5"":9,""5-20"":153,""21-60"":81,""61-240"":160,"">240"":132}","{""Family Dollar Stores"":19,""Shell Oil"":13,""Little Caesars"":7}","{""Shell Oil"":24,""McDonald's"":22,""Subway"":20,""Meijer"":18,""Family Fare"":17,""Walmart"":14,""BP"":13,""CITGO"":13,""PS Food Mart"":13,""Speedway"":12,""Love's Travel Stops and Country Stores"":11,""Pilot Flying J"":11,""Marathon"":10,""Taco Bell"":10,""Burger King"":10,""Johnny's Markets"":10,""AutoZone"":9,""Family Dollar Stores"":9,""Buffalo Wild Wings"":8,""NAPA Auto Parts"":8}","[46,45,53,69,60,131,94,77,91,86,88,89,81,116,87,67,57,53,49,61,65,99,81,47]","{""Monday"":97,""Tuesday"":87,""Wednesday"":93,""Thursday"":88,""Friday"":94,""Saturday"":55,""Sunday"":21}","{""android"":64,""ios"":30}",US
sg:0c754d15256f42a9a4c91ae24831506e,Green Brain Comics,13210 Michigan Ave,Dearborn,MI,48126,,1580515200,1583020800,70,52,"[3,0,4,3,3,2,2,1,2,2,0,4,2,2,1,2,1,2,1,1,6,8,2,4,3,2,2,3,1]",{},{},"{""US"":52}",5853,17.0,"{""<5"":4,""5-20"":33,""21-60"":20,""61-240"":11,"">240"":2}","{""Emagine Entertainment"":17,""Subway"":15}","{""BP"":36,""Tim Hortons"":34,""Kroger"":34,""Marathon"":29,""Subway"":21,""Dollar General"":20,""Mobil"":20,""Sunoco"":18,""McDonald's"":17,""CITGO"":17,""Target"":17,""Walgreens"":14,""Starbucks"":13,""Burger King"":13,""CVS"":13,""Walmart"":13,""Family Dollar Stores"":13,""Meijer"":13,""Dollar Tree"":13,""Macy's"":12}","[0,0,0,0,0,0,3,2,1,2,5,7,7,9,8,10,13,7,11,6,10,13,4,1]","{""Monday"":11,""Tuesday"":8,""Wednesday"":10,""Thursday"":7,""Friday"":14,""Saturday"":14,""Sunday"":6}","{""android"":32,""ios"":20}",US
