safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:0b2277c7549c4122a61e4b940a1f040c,425,312,"[25,15,7,13,10,16,19,29,10,7,13,14,13,17,16,14,3,7,15,15,23,18,19,3,4,18,12,22,18]","[15,16,15,15,15,16,17,15,19,24,32,57,60,44,50,62,82,111,94,64,63,46,33,17]","{""Monday"":20,""Tuesday"":37,""Wednesday"":57,""Thursday"":56,""Friday"":91,""Saturday"":106,""Sunday"":58}"
sg:412abff305b2403a9669a4212dbaf901,9,8,"[2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0]","[0,0,0,0,0,0,0,2,0,0,2,1,2,1,1,0,1,2,2,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":1,""Saturday"":2,""Sunday"":2}"
sg:75dbd3f1f71a41719befa590689dfdeb,64,53,"[2,0,1,1,2,0,3,1,0,3,5,2,1,1,5,1,0,1,2,2,5,1,0,4,7,5,6,3,0]","[0,0,0,0,0,0,0,1,3,7,8,12,11,12,5,10,11,12,4,1,0,1,0,0]","{""Monday"":8,""Tuesday"":14,""Wednesday"":11,""Thursday"":9,""Friday"":12,""Saturday"":9,""Sunday"":1}"
sg:cb6ac4b9ab1041079b96c8bb33f59df4,67,49,"[1,0,3,3,1,3,2,1,2,1,1,4,2,6,5,2,1,3,1,1,3,1,1,2,4,3,2,5,3]","[3,3,3,3,3,3,4,16,17,16,15,11,7,5,8,10,10,8,5,4,4,5,4,5]","{""Monday"":7,""Tuesday"":11,""Wednesday"":9,""Thursday"":8,""Friday"":16,""Saturday"":11,""Sunday"":5}"
sg:a7d027afffd441b9a1e4146cfe9ec528,170,132,"[6,3,7,1,4,3,14,33,6,2,2,4,4,9,9,2,3,3,1,2,2,12,5,8,4,4,8,7,2]","[5,5,4,1,1,1,4,7,12,21,28,34,53,53,33,23,12,10,11,6,8,6,4,2]","{""Monday"":20,""Tuesday"":10,""Wednesday"":13,""Thursday"":17,""Friday"":32,""Saturday"":62,""Sunday"":16}"
sg:abecdc76cf3f4198a4af78b1510d4933,196,124,"[11,5,7,6,4,8,8,8,4,8,5,3,4,12,7,3,7,6,3,10,4,4,3,9,11,2,11,11,10]","[3,3,3,5,4,5,5,7,29,11,21,23,25,32,33,39,36,23,15,7,9,5,1,2]","{""Monday"":31,""Tuesday"":28,""Wednesday"":12,""Thursday"":33,""Friday"":37,""Saturday"":40,""Sunday"":15}"
sg:b3741a988c5040e48c670cb96b2ac93c,98,78,"[7,3,6,2,4,2,1,2,2,1,4,1,4,17,11,11,0,0,1,3,1,3,1,0,1,2,2,3,3]","[0,0,0,1,1,1,1,1,8,18,23,30,31,26,17,15,9,6,3,2,1,1,0,1]","{""Monday"":7,""Tuesday"":7,""Wednesday"":8,""Thursday"":11,""Friday"":22,""Saturday"":26,""Sunday"":17}"
sg:4aa4ad2e68f64883b4d314b39fd6da68,35,30,"[2,1,1,0,1,0,3,0,4,1,0,3,1,4,0,0,1,1,0,0,2,0,0,0,1,1,5,1,1]","[0,0,0,0,0,0,0,0,0,3,5,5,6,9,5,7,4,3,4,2,3,3,0,2]","{""Monday"":3,""Tuesday"":2,""Wednesday"":5,""Thursday"":6,""Friday"":11,""Saturday"":3,""Sunday"":5}"
sg:8084d413ec184e95a7ee111739fef464,105,74,"[6,0,3,1,4,5,4,2,0,4,9,5,1,10,0,1,1,3,3,11,6,0,1,4,5,4,5,5,2]","[0,0,0,0,0,1,1,6,12,10,11,19,15,16,20,20,22,9,1,0,2,2,0,0]","{""Monday"":12,""Tuesday"":18,""Wednesday"":16,""Thursday"":22,""Friday"":25,""Saturday"":10,""Sunday"":2}"
sg:f891db3a32644a1cab3620176ac1ea56,9,9,"[1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1]","[2,1,1,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,1,0,0,0,0,1]","{""Monday"":0,""Tuesday"":2,""Wednesday"":2,""Thursday"":0,""Friday"":1,""Saturday"":3,""Sunday"":1}"
sg:5ececaa5ed9642cdb38d317fa234e4dd,92,41,"[5,1,4,5,4,3,3,3,0,3,2,3,4,4,3,1,2,4,1,3,7,7,0,3,1,3,6,2,5]","[5,5,5,5,5,12,16,23,22,17,21,30,31,26,28,25,23,21,3,4,4,4,4,5]","{""Monday"":12,""Tuesday"":12,""Wednesday"":11,""Thursday"":16,""Friday"":16,""Saturday"":23,""Sunday"":2}"
sg:d23826d711ad4741bd58c50f47159871,90,73,"[6,4,4,3,2,2,5,3,3,4,2,3,2,7,1,2,0,3,2,1,1,1,2,5,4,3,8,1,3]","[10,9,7,7,5,7,6,7,6,9,16,15,10,9,11,4,12,15,8,6,6,5,7,10]","{""Monday"":13,""Tuesday"":12,""Wednesday"":10,""Thursday"":13,""Friday"":17,""Saturday"":14,""Sunday"":11}"
sg:17ebe0b7da1443739b51a768af232054,705,503,"[9,6,12,7,9,16,35,6,58,9,12,9,97,4,9,25,25,40,8,12,75,74,69,8,2,3,15,29,13]","[2,0,0,0,0,0,0,1,1,6,11,27,67,84,66,59,29,52,148,366,332,189,72,5]","{""Monday"":54,""Tuesday"":61,""Wednesday"":29,""Thursday"":140,""Friday"":152,""Saturday"":111,""Sunday"":158}"
sg:3d439e6641744357a89b2e924f6352e7,482,251,"[25,18,13,17,11,23,21,17,13,10,17,8,23,22,11,14,45,15,13,19,16,10,13,15,13,11,14,13,18]","[15,16,21,23,22,21,21,25,56,93,111,136,136,114,129,124,90,74,50,30,26,26,19,14]","{""Monday"":83,""Tuesday"":62,""Wednesday"":43,""Thursday"":79,""Friday"":76,""Saturday"":81,""Sunday"":58}"
sg:60ec6e6c917344f3b8c212befb3dd39e,1209,973,"[67,67,23,26,22,23,37,90,49,23,35,34,37,46,67,49,49,36,25,42,32,57,48,28,20,27,32,39,69]","[1,1,0,0,0,1,10,18,34,71,113,168,189,204,222,205,194,171,151,121,108,73,17,8]","{""Monday"":123,""Tuesday"":117,""Wednesday"":108,""Thursday"":134,""Friday"":164,""Saturday"":350,""Sunday"":213}"
sg:08f7bb4c248e4362a6e08e3175cafead,19,18,"[2,2,1,0,1,0,1,0,0,0,0,2,1,2,3,0,0,1,0,0,0,0,0,0,1,1,1,0,0]","[0,0,0,0,0,0,0,0,1,1,3,4,4,4,2,1,1,1,0,1,1,1,1,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":4,""Thursday"":2,""Friday"":3,""Saturday"":5,""Sunday"":2}"
sg:1c85f65d036644d3be3d9ba584f7133f,23,7,"[0,0,0,0,0,1,1,2,0,1,1,1,2,1,1,0,1,1,2,0,0,0,0,3,2,1,0,2,0]","[0,0,0,0,0,0,0,2,6,7,9,8,9,11,10,10,9,8,6,1,1,1,0,0]","{""Monday"":5,""Tuesday"":4,""Wednesday"":4,""Thursday"":3,""Friday"":4,""Saturday"":3,""Sunday"":0}"
sg:5ac801817bd04176aa2d51c39a13f0af,146,98,"[5,0,8,6,1,3,4,2,0,4,5,9,5,2,22,3,2,3,6,9,5,5,6,6,5,4,6,6,4]","[0,0,0,0,2,3,1,4,10,7,5,14,31,28,30,22,19,21,20,14,11,5,3,4]","{""Monday"":20,""Tuesday"":19,""Wednesday"":20,""Thursday"":23,""Friday"":17,""Saturday"":38,""Sunday"":9}"
sg:8dcddaf4c6574a2caf13ee31f2ec6db9,35,28,"[3,1,0,2,1,0,0,1,2,0,1,1,0,2,1,1,0,1,1,2,0,1,2,0,1,4,1,4,2]","[1,0,0,0,0,1,1,2,4,5,5,6,8,5,3,4,7,3,6,2,2,1,2,0]","{""Monday"":0,""Tuesday"":5,""Wednesday"":7,""Thursday"":3,""Friday"":6,""Saturday"":8,""Sunday"":6}"
sg:f7bd63f9a9034b75abeb22b52faed58f,163,79,"[6,8,4,7,8,5,5,6,7,3,6,2,4,5,6,8,3,6,4,6,3,3,10,10,14,1,1,5,3]","[14,9,10,8,8,7,7,20,13,9,15,23,21,25,23,39,30,30,25,9,25,27,29,31]","{""Monday"":20,""Tuesday"":33,""Wednesday"":15,""Thursday"":16,""Friday"":22,""Saturday"":24,""Sunday"":33}"
sg:4d688304eee34a23ae40252cf00b84fc,341,270,"[3,8,4,8,4,4,9,26,15,19,15,11,7,6,8,10,7,15,19,21,23,14,8,5,25,10,9,10,11]","[79,97,101,102,102,93,79,77,74,83,95,89,87,56,30,22,34,36,35,35,64,66,63,68]","{""Monday"":35,""Tuesday"":63,""Wednesday"":44,""Thursday"":41,""Friday"":55,""Saturday"":62,""Sunday"":41}"
sg:22628e1b7f6f4bc7915037c8eab07399,202,134,"[9,2,6,3,8,5,7,11,1,6,3,14,9,6,9,1,4,6,15,3,9,13,2,11,6,7,5,6,9]","[7,11,3,2,0,0,1,7,37,38,38,46,48,45,41,36,48,38,30,22,20,16,7,5]","{""Monday"":27,""Tuesday"":18,""Wednesday"":44,""Thursday"":22,""Friday"":34,""Saturday"":51,""Sunday"":6}"
sg:8b8914a0801c41dc9dffc5bff4e5de45,30,19,"[2,2,0,1,2,1,0,2,2,0,0,0,1,2,1,1,0,1,1,0,4,0,4,1,0,0,1,0,0]","[5,5,5,4,5,5,4,4,3,8,8,7,12,12,6,2,3,3,2,4,4,4,4,2]","{""Monday"":1,""Tuesday"":2,""Wednesday"":3,""Thursday"":3,""Friday"":7,""Saturday"":5,""Sunday"":9}"
sg:bf87217c59c741e0ad0e78b5f0b61d1e,414,216,"[12,11,12,7,14,19,22,54,19,8,5,9,7,15,20,11,8,9,11,12,10,21,13,16,5,15,8,17,14]","[58,52,49,44,40,37,35,35,30,44,43,47,50,60,51,58,82,68,60,71,83,69,63,52]","{""Monday"":44,""Tuesday"":26,""Wednesday"":49,""Thursday"":46,""Friday"":74,""Saturday"":121,""Sunday"":54}"
sg:bd005584ee2d4b1ea372755ddd6e51c7,116,78,"[8,5,3,0,1,1,0,11,2,0,3,0,1,3,23,3,3,2,4,3,8,9,2,2,3,2,4,3,7]","[0,0,0,0,0,0,0,2,6,8,10,25,39,36,34,25,18,7,4,10,15,12,2,0]","{""Monday"":8,""Tuesday"":8,""Wednesday"":7,""Thursday"":9,""Friday"":14,""Saturday"":58,""Sunday"":12}"
sg:5a014f4d976b4d0e910b086d6a7cee6e,93,31,"[3,1,2,2,3,5,4,1,2,4,3,5,10,2,11,1,3,2,2,2,3,3,1,5,3,4,2,2,2]","[0,0,0,0,0,0,0,17,19,24,24,28,37,37,35,38,33,25,7,1,0,0,1,0]","{""Monday"":14,""Tuesday"":10,""Wednesday"":14,""Thursday"":19,""Friday"":11,""Saturday"":20,""Sunday"":5}"
sg:efa64a35f6764a96a8871c2f8c64ec27,38,35,"[0,0,6,2,1,1,1,1,0,0,3,2,1,3,0,0,1,2,1,1,3,0,1,0,1,0,1,6,0]","[0,0,0,0,0,0,0,3,14,7,11,9,6,6,2,2,3,1,0,0,0,0,1,1]","{""Monday"":7,""Tuesday"":8,""Wednesday"":4,""Thursday"":4,""Friday"":13,""Saturday"":1,""Sunday"":1}"
sg:28734d41ad2d4e5dac8800864d3ecd52,446,159,"[7,1,26,31,30,24,5,6,4,22,25,26,17,7,6,3,21,21,28,18,9,11,1,16,21,31,15,7,5]","[0,0,0,0,0,1,13,29,37,86,100,122,121,112,119,117,105,139,123,103,75,37,6,1]","{""Monday"":85,""Tuesday"":98,""Wednesday"":115,""Thursday"":74,""Friday"":30,""Saturday"":35,""Sunday"":9}"
sg:2fa2d30492974ca2b6b4cce368d0e9fb,63,53,"[1,3,1,0,0,0,3,4,3,0,0,2,0,5,4,4,1,0,2,0,2,7,1,0,3,3,2,8,1]","[0,0,0,0,0,0,0,1,1,5,3,4,11,10,10,11,3,6,12,25,23,21,0,0]","{""Monday"":2,""Tuesday"":3,""Wednesday"":7,""Thursday"":2,""Friday"":21,""Saturday"":17,""Sunday"":11}"
sg:b10c21be065b49efa26922b8015be992,25,14,"[0,0,0,3,1,0,1,3,1,0,1,0,1,3,2,1,2,0,0,0,1,3,1,0,0,0,0,0,1]","[0,0,0,0,0,0,1,1,3,6,12,13,12,14,13,10,3,3,0,0,1,1,1,1]","{""Monday"":2,""Tuesday"":4,""Wednesday"":1,""Thursday"":1,""Friday"":5,""Saturday"":9,""Sunday"":3}"
sg:e69cf8c1b0054e5d825fcddf0ae96a36,219,193,"[15,7,1,4,7,6,8,18,8,3,5,2,5,15,10,6,6,5,6,9,6,17,15,2,3,3,8,5,12]","[2,2,0,0,0,0,0,1,2,8,18,22,35,33,41,46,50,46,42,25,21,7,1,1]","{""Monday"":12,""Tuesday"":17,""Wednesday"":18,""Thursday"":28,""Friday"":36,""Saturday"":72,""Sunday"":36}"
sg:3435b2ca32654dbe93bc964721db0d6a,3807,380,"[87,91,172,149,161,147,157,96,82,159,153,158,139,119,62,102,190,139,145,149,140,96,103,166,59,142,142,170,110]","[180,143,139,139,127,129,157,244,434,553,662,889,1008,747,616,521,525,824,683,407,356,306,257,209]","{""Monday"":687,""Tuesday"":500,""Wednesday"":606,""Thursday"":577,""Friday"":608,""Saturday"":451,""Sunday"":378}"
sg:dbdc91e8595b485991c35afd43489ff0,63,35,"[2,1,2,1,7,3,1,6,2,1,1,3,2,2,0,2,3,2,2,2,3,2,0,4,4,0,3,2,0]","[3,3,3,3,3,3,8,5,6,9,9,6,7,4,8,2,0,8,10,14,9,3,3,3]","{""Monday"":10,""Tuesday"":8,""Wednesday"":12,""Thursday"":10,""Friday"":8,""Saturday"":10,""Sunday"":5}"
sg:4c47e0950e954e7282fc672c90b89423,1109,756,"[72,4,26,39,43,32,43,61,4,36,30,39,44,35,45,11,53,42,35,41,47,63,4,39,38,33,31,45,67]","[1,1,2,2,2,1,0,14,29,64,117,140,184,190,158,152,201,199,186,136,143,76,14,12]","{""Monday"":154,""Tuesday"":149,""Wednesday"":150,""Thursday"":148,""Friday"":177,""Saturday"":308,""Sunday"":23}"
sg:b2e9ba0669fe4798a16986e1cda7d42c,5,5,"[0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":0,""Thursday"":2,""Friday"":1,""Saturday"":0,""Sunday"":0}"
sg:deb5835c21f84c3c8d24d8a546b8ebc0,38,21,"[0,3,1,1,0,0,0,0,2,0,4,2,1,4,2,1,0,0,0,1,0,1,3,2,3,2,1,2,1]","[8,6,5,5,3,4,3,4,4,4,4,2,4,4,5,6,8,5,7,8,9,11,9,8]","{""Monday"":3,""Tuesday"":8,""Wednesday"":4,""Thursday"":3,""Friday"":7,""Saturday"":4,""Sunday"":9}"
sg:fa9bbe287f1c4ee8950cdce427c8ba6c,36,26,"[2,0,2,3,2,0,1,1,0,2,0,1,1,3,0,1,4,1,0,2,0,0,0,2,1,0,1,3,2]","[1,1,1,2,2,2,2,2,2,4,5,8,8,9,7,2,4,2,2,3,2,2,1,1]","{""Monday"":10,""Tuesday"":5,""Wednesday"":3,""Thursday"":4,""Friday"":8,""Saturday"":5,""Sunday"":1}"
sg:ad16b2d284d64fb69b2b089bce2ccc96,34,33,"[1,1,3,0,0,1,1,5,0,0,0,0,3,1,6,1,1,1,0,0,1,3,1,0,0,0,0,1,3]","[0,0,0,0,0,0,0,0,0,1,5,6,8,6,3,4,5,4,4,1,2,2,2,1]","{""Monday"":4,""Tuesday"":1,""Wednesday"":0,""Thursday"":4,""Friday"":4,""Saturday"":18,""Sunday"":3}"
sg:a66cb3c7d4024c989428c191c55f31ea,7,7,"[1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,0,0,1,0,0,1,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":0,""Thursday"":0,""Friday"":1,""Saturday"":1,""Sunday"":3}"
sg:bd2759e74a43442ba16969ff557acb04,19,16,"[1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,2,2]","[1,1,1,1,1,1,2,1,3,3,2,2,4,1,2,3,0,4,2,2,2,1,1,1]","{""Monday"":1,""Tuesday"":5,""Wednesday"":1,""Thursday"":1,""Friday"":5,""Saturday"":4,""Sunday"":2}"
sg:cdc268eb41d14fe0aea4a8b5cef3e3f9,312,251,"[23,14,4,2,8,3,7,25,13,5,4,10,5,16,24,18,11,4,3,10,16,25,13,5,5,0,3,6,26]","[0,0,0,0,0,0,0,1,2,10,17,32,54,81,78,72,69,60,36,29,16,12,0,0]","{""Monday"":25,""Tuesday"":15,""Wednesday"":21,""Thursday"":21,""Friday"":49,""Saturday"":123,""Sunday"":58}"
sg:e3dd952107cf4ebf833755d5b7e29ed9,31,16,"[6,3,1,3,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,1,1,2]","[7,7,7,7,7,5,6,6,8,8,9,7,6,7,4,2,2,3,4,8,11,8,7,7]","{""Monday"":2,""Tuesday"":5,""Wednesday"":2,""Thursday"":7,""Friday"":3,""Saturday"":9,""Sunday"":3}"
sg:e887d2b8ed124a21b6f1be050494babd,40,22,"[3,2,0,0,1,1,2,0,2,0,1,1,2,6,1,2,0,0,1,1,4,1,2,1,2,0,1,1,1]","[2,2,2,1,2,1,1,1,2,3,4,3,6,5,5,5,9,8,11,7,7,5,6,2]","{""Monday"":1,""Tuesday"":3,""Wednesday"":3,""Thursday"":5,""Friday"":14,""Saturday"":6,""Sunday"":8}"
sg:f3d78c611457417189e2a62fa2d933ea,1024,253,"[12,7,61,47,45,54,44,10,5,47,49,52,48,40,8,3,37,45,41,56,39,10,4,52,39,57,51,43,14]","[9,12,11,13,11,19,85,200,353,438,478,515,548,524,499,449,348,235,114,48,39,27,12,12]","{""Monday"":197,""Tuesday"":180,""Wednesday"":195,""Thursday"":209,""Friday"":170,""Saturday"":54,""Sunday"":19}"
sg:7ec2b67ddb084447ae5ff37c86a48226,615,440,"[32,21,17,15,18,16,12,29,18,21,18,21,20,29,29,27,25,16,11,14,17,36,14,15,18,21,18,24,36]","[7,7,3,2,2,2,2,17,26,51,86,104,114,140,126,123,118,105,95,67,57,12,4,6]","{""Monday"":78,""Tuesday"":67,""Wednesday"":71,""Thursday"":68,""Friday"":89,""Saturday"":162,""Sunday"":80}"
sg:896cc73f914f48fc9d6e7d1b8497e6c6,15,9,"[0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,1,1,1,0,1,1,1,1,0,0]","[0,0,0,0,0,0,0,1,1,2,4,0,1,4,6,7,7,7,5,0,1,1,1,1]","{""Monday"":5,""Tuesday"":4,""Wednesday"":1,""Thursday"":2,""Friday"":1,""Saturday"":1,""Sunday"":1}"
sg:e89087f8c00a4b90a060e285d5576f92,43,34,"[9,0,1,0,0,1,0,2,0,1,6,1,3,1,1,0,3,3,2,0,2,0,0,1,0,3,1,1,0]","[0,0,0,1,0,0,0,0,4,8,5,10,10,8,7,3,3,4,4,3,2,2,1,1]","{""Monday"":6,""Tuesday"":9,""Wednesday"":6,""Thursday"":5,""Friday"":5,""Saturday"":12,""Sunday"":0}"
sg:8eee783b01104af8af4cd92817abe47e,224,186,"[30,17,5,2,4,3,10,15,9,4,9,8,6,2,9,7,8,7,3,6,4,26,9,2,0,4,3,2,8]","[0,0,0,1,0,1,6,18,41,46,46,32,42,50,48,38,26,11,13,12,10,4,2,1]","{""Monday"":19,""Tuesday"":18,""Wednesday"":19,""Thursday"":18,""Friday"":20,""Saturday"":88,""Sunday"":42}"
sg:814584ef90884504bae53896ae9d741c,6,5,"[0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,1,2,2,3,4,3,2,1,0,0,1,1,0,0,0,0,0]","{""Monday"":3,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":1,""Saturday"":0,""Sunday"":0}"
sg:bbe72b638b0b4775bf2ec1ba94528774,59,37,"[0,9,3,3,4,1,1,2,4,0,2,0,0,2,2,7,0,0,0,2,4,1,5,2,0,1,2,0,2]","[3,1,0,0,2,1,1,2,2,1,5,5,10,7,4,8,10,15,10,3,5,3,7,2]","{""Monday"":5,""Tuesday"":5,""Wednesday"":5,""Thursday"":5,""Friday"":7,""Saturday"":7,""Sunday"":25}"
sg:f6dd355a22e54115ad868d30f03927dc,134,87,"[3,1,3,6,3,3,12,12,3,3,1,2,10,5,1,1,5,0,2,8,3,6,7,1,2,4,9,7,6]","[1,0,0,0,0,0,0,2,6,15,10,13,20,20,22,17,25,19,19,18,12,10,5,3]","{""Monday"":12,""Tuesday"":9,""Wednesday"":11,""Thursday"":30,""Friday"":32,""Saturday"":28,""Sunday"":12}"
sg:80a9d584beaa4f2884547827974f8cea,86,60,"[3,0,0,2,5,2,6,3,1,2,4,3,0,4,4,6,4,7,2,6,4,2,2,0,1,2,1,4,2]","[5,5,4,4,7,4,5,7,5,4,3,5,9,8,9,16,13,12,5,8,9,13,7,5]","{""Monday"":6,""Tuesday"":14,""Wednesday"":12,""Thursday"":9,""Friday"":22,""Saturday"":14,""Sunday"":9}"
sg:f7e5afbec3c4422494d982615010b42f,6,5,"[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0]","[2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,2,2,2]","{""Monday"":0,""Tuesday"":1,""Wednesday"":3,""Thursday"":1,""Friday"":0,""Saturday"":0,""Sunday"":1}"
sg:64f05dce529b4e6eafa57f3c650258b8,113,97,"[7,4,4,5,5,2,5,6,1,5,5,3,5,3,4,0,2,5,4,4,6,6,1,2,4,5,6,1,3]","[0,0,0,0,0,0,2,4,6,11,17,35,44,35,25,18,17,18,10,5,2,1,1,0]","{""Monday"":13,""Tuesday"":19,""Wednesday"":17,""Thursday"":17,""Friday"":15,""Saturday"":26,""Sunday"":6}"
sg:1cb29d15ad2643cdadca480e864596a4,55,34,"[1,19,0,0,3,0,2,0,0,1,2,1,2,1,2,2,2,1,0,2,0,2,2,2,1,2,3,1,1]","[7,9,9,9,8,9,9,9,8,12,13,10,9,16,21,22,17,11,10,7,5,3,5,6]","{""Monday"":5,""Tuesday"":4,""Wednesday"":6,""Thursday"":7,""Friday"":4,""Saturday"":6,""Sunday"":23}"
sg:6fa134af24694eeca31f33c27d427859,186,85,"[1,2,8,7,5,10,8,3,4,11,7,3,12,10,3,3,1,5,4,9,9,2,3,6,7,15,8,15,4]","[6,3,4,3,4,13,25,29,48,74,62,59,64,60,51,47,36,25,15,5,5,4,4,4]","{""Monday"":26,""Tuesday"":26,""Wednesday"":27,""Thursday"":39,""Friday"":43,""Saturday"":13,""Sunday"":12}"
sg:bbc76d2f7ebf4ff1bb343fc33ce2a96f,41,27,"[0,0,3,1,1,1,1,0,0,1,5,1,3,2,0,0,4,2,4,0,1,1,0,1,0,5,3,1,0]","[0,0,0,0,1,3,13,13,16,16,17,17,18,20,19,19,9,2,0,3,6,1,0,0]","{""Monday"":9,""Tuesday"":8,""Wednesday"":11,""Thursday"":7,""Friday"":5,""Saturday"":1,""Sunday"":0}"
sg:16fa185afd7d47298c7803b9511f5755,56,48,"[0,2,1,4,1,2,1,6,1,0,1,3,5,2,1,1,1,1,3,3,3,4,1,0,2,1,0,2,4]","[0,0,0,0,0,0,0,1,0,4,6,10,10,10,12,6,11,4,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":8,""Wednesday"":8,""Thursday"":10,""Friday"":8,""Saturday"":15,""Sunday"":5}"
sg:0471662e982747b8af86f2df91f6a3f5,61,53,"[7,0,0,2,2,2,5,5,1,0,6,1,3,2,1,0,0,0,1,6,1,1,0,1,2,1,3,3,5]","[0,0,1,1,0,0,0,0,2,4,6,7,10,11,17,7,8,9,5,2,0,0,0,0]","{""Monday"":1,""Tuesday"":10,""Wednesday"":5,""Thursday"":14,""Friday"":11,""Saturday"":19,""Sunday"":1}"
sg:4bc6c76ca62144498e71b5f79612e80e,3280,2565,"[180,128,74,77,90,58,103,168,134,93,95,85,92,149,175,151,136,112,118,100,122,168,110,69,51,45,96,115,159]","[5,3,3,2,2,9,16,19,40,147,306,427,528,624,672,603,554,460,387,337,287,128,31,8]","{""Monday"":372,""Tuesday"":335,""Wednesday"":338,""Thursday"":346,""Friday"":516,""Saturday"":850,""Sunday"":523}"
sg:aa451290cc2647329a63860876eb8fb7,49,41,"[5,0,1,1,1,3,1,1,0,0,4,1,2,4,2,0,1,2,0,2,4,1,0,2,2,1,0,5,2]","[0,0,0,0,0,0,0,0,2,1,0,1,5,6,4,5,6,15,10,9,9,11,7,3]","{""Monday"":4,""Tuesday"":9,""Wednesday"":3,""Thursday"":7,""Friday"":15,""Saturday"":11,""Sunday"":0}"
sg:4220c5f716a84716bb329cae3fc713ce,69,37,"[7,2,1,2,2,2,5,8,6,1,1,0,1,2,4,8,1,1,0,0,0,3,1,0,3,1,3,0,1]","[31,29,23,19,20,18,18,16,18,18,16,16,21,23,23,12,11,9,7,10,11,13,13,28]","{""Monday"":3,""Tuesday"":7,""Wednesday"":3,""Thursday"":6,""Friday"":10,""Saturday"":23,""Sunday"":17}"
sg:5764e825270a4ff09da06c3457207bdf,14,14,"[1,0,0,1,0,0,0,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2]","[1,1,1,1,1,1,1,1,3,2,3,4,2,1,1,1,2,2,1,1,1,1,1,1]","{""Monday"":2,""Tuesday"":2,""Wednesday"":0,""Thursday"":1,""Friday"":1,""Saturday"":6,""Sunday"":2}"
sg:873c9308394848daa1eadee610f0882c,114,42,"[9,5,4,0,2,3,5,5,3,2,2,1,7,5,3,1,1,3,7,0,4,12,5,4,2,5,2,7,2]","[22,22,21,20,20,19,19,20,17,18,16,14,15,20,24,27,24,26,23,27,32,33,38,30]","{""Monday"":11,""Tuesday"":7,""Wednesday"":15,""Thursday"":12,""Friday"":24,""Saturday"":31,""Sunday"":14}"
sg:bb8dc936a552417ca9aca1bc037fee5c,924,275,"[22,12,50,30,40,38,29,32,14,45,36,32,32,25,44,12,44,35,47,32,30,18,9,48,25,41,34,34,28]","[18,10,2,0,7,48,77,96,120,147,144,136,102,78,74,117,140,163,146,122,91,29,13,15]","{""Monday"":187,""Tuesday"":126,""Wednesday"":160,""Thursday"":136,""Friday"":124,""Saturday"":144,""Sunday"":47}"
sg:436e3cf3ae164fed9645f18e3bc66ec6,35,15,"[0,1,1,1,0,1,1,3,0,2,2,0,0,1,0,1,1,0,0,2,2,0,2,2,4,2,5,1,0]","[2,2,2,3,2,2,2,4,5,3,7,8,6,6,7,7,6,5,3,0,1,1,1,1]","{""Monday"":6,""Tuesday"":7,""Wednesday"":2,""Thursday"":8,""Friday"":5,""Saturday"":3,""Sunday"":4}"
sg:56a15cd881f246199aa90838ed62abe0,69,53,"[4,3,2,1,4,1,4,1,1,2,3,2,2,4,4,0,3,4,2,5,4,2,0,1,2,3,1,1,3]","[0,0,0,1,0,0,1,4,7,13,15,14,11,10,7,11,5,3,3,2,1,1,0,0]","{""Monday"":8,""Tuesday"":10,""Wednesday"":11,""Thursday"":9,""Friday"":13,""Saturday"":14,""Sunday"":4}"
