safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:0ad124762ae54719b2c9d1a4e6b4c6ed,47,28,"[3,2,0,5,0,1,5,0,0,1,2,4,0,4,1,3,1,0,3,0,2,0,0,0,2,1,1,3,0,2,1]","[8,7,6,5,6,5,4,5,3,2,1,4,5,6,3,5,10,6,8,7,10,14,10,10]","{""Monday"":5,""Tuesday"":3,""Wednesday"":9,""Thursday"":8,""Friday"":2,""Saturday"":16,""Sunday"":4}"
sg:2f7c90c2bb8c4af097d2179a10531ee4,26,18,"[0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,3,3,1,2,1,4,0,2]","[1,1,2,1,2,2,0,0,0,2,3,4,1,1,3,4,0,3,0,0,0,0,0,1]","{""Monday"":1,""Tuesday"":7,""Wednesday"":5,""Thursday"":1,""Friday"":2,""Saturday"":3,""Sunday"":7}"
sg:a22e7a7bc74b4811a79b3c8dd360b7ff,237,170,"[0,5,8,20,14,16,7,5,7,13,15,16,10,6,7,12,13,10,20,11,4,1,4,1,2,2,2,2,0,3,1]","[8,6,4,4,3,10,22,29,30,35,34,33,45,40,45,41,32,33,24,15,13,9,9,12]","{""Monday"":30,""Tuesday"":36,""Wednesday"":47,""Thursday"":52,""Friday"":39,""Saturday"":20,""Sunday"":13}"
sg:60ec6e6c917344f3b8c212befb3dd39e,2408,1995,"[60,46,37,41,53,54,90,81,53,55,35,51,86,114,112,71,69,63,84,98,187,124,166,88,0,76,102,84,75,100,53]","[0,0,0,0,0,0,5,6,27,88,183,238,316,389,449,397,381,310,246,254,263,132,28,6]","{""Monday"":424,""Tuesday"":302,""Wednesday"":139,""Thursday"":264,""Friday"":340,""Saturday"":487,""Sunday"":452}"
sg:17f3b10b2af548bd9d31701fcbbc366f,160,88,"[4,5,5,4,5,13,0,1,8,6,7,9,3,1,1,7,9,13,6,11,3,1,2,4,6,5,2,5,2,9,3]","[9,9,9,9,11,10,14,20,26,29,39,34,30,35,32,27,18,10,16,18,13,12,8,9]","{""Monday"":30,""Tuesday"":27,""Wednesday"":30,""Thursday"":25,""Friday"":29,""Saturday"":10,""Sunday"":9}"
sg:d216fe2bf21a4633877efa4bb5f50d2e,12,8,"[0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,2,1,2,1,2,0,0,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":4,""Thursday"":1,""Friday"":2,""Saturday"":2,""Sunday"":1}"
sg:873c9308394848daa1eadee610f0882c,176,39,"[5,3,6,3,4,6,6,10,3,4,6,2,5,5,8,3,3,5,3,3,5,7,9,3,7,6,6,18,9,8,5]","[49,49,48,49,49,49,49,49,43,33,31,31,26,26,33,41,52,64,57,50,50,46,41,43]","{""Monday"":26,""Tuesday"":21,""Wednesday"":21,""Thursday"":15,""Friday"":20,""Saturday"":34,""Sunday"":39}"
sg:1c85f65d036644d3be3d9ba584f7133f,12,11,"[1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,1,2,3,5,3,2,1,1,2,1,2,1,0,0,0,0,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":4,""Thursday"":1,""Friday"":2,""Saturday"":2,""Sunday"":1}"
sg:51fe5c1684994e99998898a916e52efe,679,378,"[8,23,26,23,24,23,29,17,22,25,22,20,26,32,17,21,30,27,22,25,21,19,22,22,32,15,15,20,14,24,13]","[29,27,1,0,0,0,4,33,58,71,79,70,97,114,156,90,81,85,64,75,80,82,49,45]","{""Monday"":104,""Tuesday"":116,""Wednesday"":104,""Thursday"":81,""Friday"":89,""Saturday"":110,""Sunday"":75}"
sg:7db98d6524d24cdfbd6d71d8fcb3bab0,6,6,"[0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":0,""Thursday"":2,""Friday"":0,""Saturday"":3,""Sunday"":0}"
sg:b1f930b9c8cb41feac1f3f9c4a149c2c,35,19,"[0,2,0,0,0,1,1,0,1,0,0,0,2,2,0,1,3,0,0,0,4,1,2,1,3,2,2,2,3,1,1]","[4,7,8,9,8,8,10,9,11,10,10,9,4,6,8,9,7,6,2,5,5,6,6,5]","{""Monday"":6,""Tuesday"":5,""Wednesday"":3,""Thursday"":2,""Friday"":5,""Saturday"":10,""Sunday"":4}"
sg:31ba25cd2d374b17981319ecc8039f82,78,13,"[0,1,4,4,6,4,2,5,2,2,0,4,2,3,1,1,2,2,3,2,3,2,3,2,3,1,1,1,4,4,4]","[36,36,36,36,37,37,36,31,31,28,24,24,27,23,26,28,28,28,32,32,33,34,36,37]","{""Monday"":11,""Tuesday"":14,""Wednesday"":9,""Thursday"":14,""Friday"":9,""Saturday"":9,""Sunday"":12}"
sg:8685a8a30aad43aaabf4d71afa91cdf6,226,116,"[1,12,9,11,13,9,5,2,8,12,14,5,9,6,9,7,4,5,5,7,12,3,9,5,4,8,11,8,3,6,4]","[5,3,3,3,3,4,7,24,32,41,48,29,31,40,55,50,41,19,22,17,16,10,6,4]","{""Monday"":42,""Tuesday"":34,""Wednesday"":34,""Thursday"":31,""Friday"":36,""Saturday"":31,""Sunday"":18}"
sg:abecdc76cf3f4198a4af78b1510d4933,143,95,"[4,2,3,6,3,4,8,4,8,4,4,6,4,5,8,6,4,6,3,2,5,3,9,0,1,6,5,7,2,6,5]","[3,3,4,4,3,2,3,4,21,9,10,9,22,27,26,19,20,14,14,7,9,7,4,3]","{""Monday"":31,""Tuesday"":16,""Wednesday"":17,""Thursday"":18,""Friday"":15,""Saturday"":25,""Sunday"":21}"
sg:b3741a988c5040e48c670cb96b2ac93c,52,26,"[1,2,2,0,0,2,2,3,3,3,3,3,2,2,2,1,1,1,0,1,1,1,0,3,1,0,1,1,3,7,0]","[12,12,12,12,12,12,12,12,13,17,13,11,14,19,17,13,13,13,14,14,14,12,12,12]","{""Monday"":13,""Tuesday"":9,""Wednesday"":5,""Thursday"":3,""Friday"":6,""Saturday"":6,""Sunday"":10}"
sg:3c00f62862c244dc89bf657ac8bce0ca,12,12,"[0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,1,0,0,1,0]","[0,0,0,0,0,0,0,0,1,3,3,5,0,1,2,0,0,0,0,1,0,0,0,0]","{""Monday"":3,""Tuesday"":2,""Wednesday"":2,""Thursday"":1,""Friday"":2,""Saturday"":1,""Sunday"":1}"
sg:212b39fa6c3940819d467f8b48e6e5a1,22,15,"[0,0,1,0,2,0,0,0,1,0,1,0,4,1,1,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1]","[3,3,1,2,2,2,1,2,2,6,3,3,1,1,2,1,2,3,3,1,2,1,1,2]","{""Monday"":4,""Tuesday"":3,""Wednesday"":1,""Thursday"":4,""Friday"":6,""Saturday"":3,""Sunday"":1}"
sg:9d2dd617d7f740c8a7cf52643e77a15f,19,19,"[0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,0,2,1,1,1,0,1,1,2,0,1,0,1,0,0,1]","[0,0,0,0,0,0,0,0,1,1,1,3,2,1,2,4,2,4,1,4,3,1,0,0]","{""Monday"":2,""Tuesday"":5,""Wednesday"":2,""Thursday"":4,""Friday"":1,""Saturday"":3,""Sunday"":2}"
sg:36f9a2b2facf4f34afabd2ab0b293707,258,131,"[3,3,6,9,3,8,5,3,12,10,16,8,15,12,8,7,10,9,11,11,8,11,7,9,5,8,7,7,10,12,5]","[15,10,15,13,21,20,23,26,25,19,17,21,13,16,13,21,18,23,13,14,16,15,17,19]","{""Monday"":39,""Tuesday"":40,""Wednesday"":39,""Thursday"":30,""Friday"":41,""Saturday"":34,""Sunday"":35}"
sg:8cd6d072a185449382f502a20e4d4f0f,275,175,"[7,13,10,20,19,17,8,9,16,7,11,18,15,9,3,5,10,12,8,5,2,2,5,1,2,8,11,10,5,7,0]","[16,10,1,1,1,2,3,19,39,42,44,42,53,52,60,71,59,34,21,18,14,9,11,10]","{""Monday"":45,""Tuesday"":28,""Wednesday"":45,""Thursday"":53,""Friday"":48,""Saturday"":30,""Sunday"":26}"
sg:c63ab5d91b9c4a819a850c1faaa6aae9,34,32,"[2,2,2,1,1,2,2,0,0,0,0,0,2,3,0,2,1,0,0,2,4,4,0,1,0,2,0,1,0,0,0]","[0,0,0,0,0,0,0,0,1,1,3,10,4,6,5,6,4,6,5,1,0,0,0,0]","{""Monday"":4,""Tuesday"":4,""Wednesday"":1,""Thursday"":3,""Friday"":6,""Saturday"":10,""Sunday"":6}"
sg:df714721b6d94f10bbf72c7c810c756a,570,299,"[3,41,51,55,47,46,9,8,40,40,33,41,33,2,1,16,16,10,15,18,2,1,12,3,0,10,7,1,2,7,0]","[5,3,5,5,8,25,39,86,134,171,204,189,168,182,174,164,121,44,17,17,14,11,7,4]","{""Monday"":116,""Tuesday"":110,""Wednesday"":98,""Thursday"":113,""Friday"":104,""Saturday"":14,""Sunday"":15}"
sg:3bd56bdca48b411782869d4e063820df,225,96,"[3,15,11,13,12,17,6,3,10,10,9,7,8,6,3,11,6,11,11,9,11,1,11,2,0,0,2,1,0,13,3]","[1,1,1,1,1,1,0,17,27,40,49,61,54,49,61,68,64,57,26,25,20,9,3,3]","{""Monday"":58,""Tuesday"":32,""Wednesday"":33,""Thursday"":30,""Friday"":36,""Saturday"":26,""Sunday"":10}"
sg:5bd69b5225ff4748b840c83fe662ad83,49,26,"[1,2,1,2,2,0,2,1,1,0,1,2,1,2,3,1,5,0,5,3,0,0,1,1,2,1,0,3,5,1,0]","[0,0,0,0,0,0,0,3,5,7,7,9,9,11,14,8,3,3,4,4,2,1,0,0]","{""Monday"":6,""Tuesday"":7,""Wednesday"":5,""Thursday"":10,""Friday"":4,""Saturday"":7,""Sunday"":10}"
sg:7826b66378c14be5b5d0760a774a5fb6,191,143,"[2,3,7,5,7,11,12,1,5,5,5,7,8,8,3,7,4,9,9,11,13,4,5,5,0,6,3,4,2,13,7]","[0,3,3,0,0,1,1,1,2,12,29,19,31,26,32,38,45,32,29,24,17,4,1,3]","{""Monday"":31,""Tuesday"":28,""Wednesday"":19,""Thursday"":29,""Friday"":33,""Saturday"":39,""Sunday"":12}"
sg:686177c8bc454c1284762b7fa5ceebc4,228,182,"[0,6,9,7,8,7,9,1,10,10,9,7,11,8,5,7,4,16,10,14,5,2,12,9,1,5,6,10,1,8,11]","[2,1,1,1,1,1,3,1,3,8,19,31,46,30,33,33,29,30,30,14,13,6,4,5]","{""Monday"":43,""Tuesday"":43,""Wednesday"":33,""Thursday"":30,""Friday"":38,""Saturday"":32,""Sunday"":9}"
sg:1ec83d67ae5d4e68aeac2a9b2bb5e395,108,84,"[2,1,3,3,6,8,3,4,6,3,4,2,3,3,3,6,2,2,5,1,7,1,7,1,2,7,1,4,4,4,0]","[1,2,1,1,2,1,1,1,2,10,14,21,33,31,19,12,14,10,10,9,4,3,3,3]","{""Monday"":24,""Tuesday"":9,""Wednesday"":11,""Thursday"":20,""Friday"":13,""Saturday"":17,""Sunday"":14}"
sg:777893efb51a41ecbbfb8473c564b624,88,39,"[0,6,6,0,1,3,0,2,2,4,0,1,3,5,1,4,2,0,3,1,6,6,2,3,0,3,3,6,4,6,5]","[0,0,0,0,0,0,0,0,0,1,2,2,3,10,13,12,39,38,28,16,13,6,5,2]","{""Monday"":20,""Tuesday"":20,""Wednesday"":0,""Thursday"":8,""Friday"":10,""Saturday"":17,""Sunday"":13}"
sg:02329976d1144d1fa9d67871fc6f4caa,116,53,"[0,9,4,2,1,4,1,0,2,6,4,6,6,3,3,2,5,7,3,5,3,2,12,3,1,5,3,1,4,6,3]","[19,19,20,20,20,20,21,18,16,16,19,27,24,21,24,23,19,22,20,9,17,16,16,18]","{""Monday"":31,""Tuesday"":21,""Wednesday"":14,""Thursday"":15,""Friday"":18,""Saturday"":8,""Sunday"":9}"
sg:c3cbee4b3e7d4e0882314f62b625dde6,21,17,"[0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,3,1,0,1,0,2,0,1,3,1,0,0,1,0,2,0]","[0,0,0,0,0,0,1,1,0,3,4,3,2,3,3,0,3,1,2,2,3,2,0,1]","{""Monday"":5,""Tuesday"":4,""Wednesday"":4,""Thursday"":2,""Friday"":2,""Saturday"":4,""Sunday"":0}"
sg:461c51fd227d41a492bd1b771ee30275,108,60,"[0,0,7,29,0,6,10,0,3,3,3,2,5,1,4,1,1,3,3,3,2,0,2,0,0,4,1,8,2,2,3]","[8,9,6,7,4,4,3,2,2,2,5,11,5,3,3,5,9,8,18,27,19,11,5,6]","{""Monday"":8,""Tuesday"":14,""Wednesday"":35,""Thursday"":9,""Friday"":15,""Saturday"":21,""Sunday"":6}"
sg:eebea12a3866441290c241c562219f6e,59,22,"[1,2,0,2,2,2,3,0,4,1,4,1,5,5,1,2,2,1,0,7,3,1,1,1,0,2,2,2,0,2,0]","[0,0,0,0,0,0,0,0,6,6,10,35,37,35,40,35,34,31,24,2,2,2,0,0]","{""Monday"":11,""Tuesday"":4,""Wednesday"":7,""Thursday"":5,""Friday"":16,""Saturday"":13,""Sunday"":3}"
sg:dbdc91e8595b485991c35afd43489ff0,16,12,"[0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,0,1,1,1]","[0,0,0,0,0,0,2,1,2,2,4,4,0,1,1,0,0,0,0,3,3,1,1,0]","{""Monday"":4,""Tuesday"":3,""Wednesday"":1,""Thursday"":1,""Friday"":3,""Saturday"":1,""Sunday"":3}"
sg:5a014f4d976b4d0e910b086d6a7cee6e,108,52,"[0,2,6,3,10,3,2,1,4,2,5,6,1,6,3,5,4,4,5,5,2,3,7,0,1,2,4,5,2,3,2]","[0,0,0,0,0,0,0,12,17,28,33,45,41,34,29,25,21,14,5,3,5,2,0,0]","{""Monday"":20,""Tuesday"":14,""Wednesday"":13,""Thursday"":23,""Friday"":13,""Saturday"":16,""Sunday"":9}"
sg:efa64a35f6764a96a8871c2f8c64ec27,67,42,"[0,2,2,5,1,7,0,0,11,8,2,4,4,0,1,2,3,3,2,2,0,0,3,0,0,2,3,0,0,0,0]","[2,2,2,1,1,1,1,7,12,17,11,11,8,16,7,10,6,6,4,1,2,2,2,2]","{""Monday"":18,""Tuesday"":13,""Wednesday"":10,""Thursday"":9,""Friday"":16,""Saturday"":0,""Sunday"":1}"
sg:1178aa8649a445c5a7ae2e6cdfdc3b97,16,5,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,2,0]","[8,8,8,8,8,8,8,8,8,8,10,8,7,6,6,5,4,7,7,8,9,8,8,8]","{""Monday"":3,""Tuesday"":3,""Wednesday"":2,""Thursday"":2,""Friday"":1,""Saturday"":2,""Sunday"":3}"
sg:c4e150f96e9b468fa8703c78dc3aa26a,59,43,"[0,1,1,2,1,1,4,4,1,3,1,2,2,1,2,5,0,1,5,4,0,2,0,0,2,3,2,4,1,2,2]","[3,3,3,3,3,3,3,4,2,1,5,13,11,14,9,10,6,7,6,9,4,6,6,3]","{""Monday"":9,""Tuesday"":6,""Wednesday"":6,""Thursday"":11,""Friday"":9,""Saturday"":9,""Sunday"":9}"
sg:4d688304eee34a23ae40252cf00b84fc,251,188,"[7,6,6,11,8,9,20,16,7,5,10,4,13,5,17,8,12,11,14,4,2,3,5,6,3,2,7,7,8,4,11]","[8,7,8,7,10,8,7,11,23,47,55,71,71,57,31,26,20,24,32,17,12,5,3,4]","{""Monday"":30,""Tuesday"":40,""Wednesday"":35,""Thursday"":28,""Friday"":33,""Saturday"":34,""Sunday"":51}"
sg:85ebe6262184491abbb0cb3e3ecbd2f7,512,181,"[5,21,21,17,18,20,14,10,13,10,17,14,22,12,5,18,15,15,24,26,18,16,22,15,5,26,18,12,15,31,17]","[48,45,47,46,47,45,49,99,128,122,126,131,137,136,123,124,109,99,60,52,50,43,41,46]","{""Monday"":103,""Tuesday"":78,""Wednesday"":54,""Thursday"":82,""Friday"":86,""Saturday"":58,""Sunday"":51}"
sg:4c47e0950e954e7282fc672c90b89423,704,527,"[10,21,22,32,26,28,37,11,16,27,27,32,26,42,5,18,27,29,33,25,31,7,28,13,2,25,24,27,6,26,21]","[3,4,4,1,0,0,1,17,23,48,85,129,140,121,121,110,119,89,74,59,58,43,12,5]","{""Monday"":106,""Tuesday"":110,""Wednesday"":90,""Thursday"":116,""Friday"":103,""Saturday"":140,""Sunday"":39}"
sg:6c74fffee29648839cb0f46cd9187b09,117,108,"[5,0,1,0,4,4,6,1,2,0,0,7,8,6,1,3,2,3,4,2,7,9,2,4,0,9,5,3,7,10,2]","[0,0,0,0,0,0,0,2,0,3,9,14,20,26,24,20,12,11,7,13,16,5,2,0]","{""Monday"":14,""Tuesday"":9,""Wednesday"":3,""Thursday"":24,""Friday"":19,""Saturday"":25,""Sunday"":23}"
sg:bc2c7fedabe746968db474f3accd19d6,36,25,"[1,0,0,1,1,0,1,1,0,3,0,1,2,0,0,3,1,2,1,2,2,3,1,1,0,2,2,0,0,5,0]","[0,0,0,0,0,0,0,1,4,1,1,4,4,6,1,4,6,7,4,2,1,0,0,0]","{""Monday"":9,""Tuesday"":5,""Wednesday"":3,""Thursday"":5,""Friday"":6,""Saturday"":3,""Sunday"":5}"
sg:bf87217c59c741e0ad0e78b5f0b61d1e,298,161,"[2,9,5,2,10,16,15,11,6,10,14,7,24,24,12,13,11,13,13,5,15,6,6,2,4,6,12,6,4,6,9]","[56,55,52,51,47,32,29,32,34,37,32,33,35,41,52,48,43,46,45,41,46,59,54,55]","{""Monday"":37,""Tuesday"":37,""Wednesday"":33,""Thursday"":36,""Friday"":57,""Saturday"":63,""Sunday"":35}"
sg:d89357244baf41a1a6ed5bf61ad49e2c,211,147,"[24,5,2,8,13,4,6,9,18,6,5,7,10,10,11,2,7,3,2,5,6,5,5,4,2,5,5,11,3,6,2]","[1,1,1,2,2,2,2,4,9,9,20,25,45,60,44,30,22,21,27,20,8,2,2,2]","{""Monday"":35,""Tuesday"":21,""Wednesday"":18,""Thursday"":27,""Friday"":24,""Saturday"":34,""Sunday"":52}"
sg:90b53052a08643759bf96852db1b1053,192,165,"[9,3,2,1,4,10,3,3,4,7,5,13,9,11,0,7,7,6,3,12,12,5,13,13,1,3,5,8,2,5,6]","[2,1,1,1,1,0,1,1,7,17,23,32,31,34,44,32,25,24,20,9,7,3,3,3]","{""Monday"":31,""Tuesday"":35,""Wednesday"":13,""Thursday"":23,""Friday"":36,""Saturday"":35,""Sunday"":19}"
sg:22628e1b7f6f4bc7915037c8eab07399,197,128,"[5,6,2,9,6,4,9,1,8,4,16,5,9,17,2,8,3,5,3,9,11,5,7,5,1,6,11,6,1,7,6]","[11,10,7,1,1,1,2,11,20,25,31,41,44,41,41,35,40,55,31,23,15,9,7,9]","{""Monday"":33,""Tuesday"":20,""Wednesday"":31,""Thursday"":20,""Friday"":33,""Saturday"":46,""Sunday"":14}"
sg:52c0a332125943fd81e7756318663d28,91,42,"[1,4,1,4,8,6,2,1,1,2,3,4,3,5,5,2,1,3,5,3,6,3,3,4,4,1,1,1,2,2,0]","[31,29,31,30,28,30,30,27,25,24,25,28,28,25,29,29,26,21,15,21,26,28,31,32]","{""Monday"":11,""Tuesday"":8,""Wednesday"":14,""Thursday"":18,""Friday"":13,""Saturday"":15,""Sunday"":12}"
sg:b2e9ba0669fe4798a16986e1cda7d42c,12,6,"[0,0,1,1,0,1,0,0,1,1,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,2,4,3,3,4,6,5,5,1,0,0,0,0,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":4,""Thursday"":2,""Friday"":3,""Saturday"":0,""Sunday"":0}"
sg:dbccca4ead9b4e3fa430d58b322f3fdf,14,12,"[0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,1,1,1,0,0,0,1,0,0,0,3,1,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,3,1,0,0,1,3,2,2,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":2,""Thursday"":2,""Friday"":4,""Saturday"":3,""Sunday"":0}"
sg:e6dcb47e9612468393990027dd0527cf,244,141,"[3,1,8,8,11,12,8,3,7,7,10,4,10,6,4,13,4,10,10,14,7,2,8,8,8,8,9,8,6,16,11]","[8,4,6,4,10,5,7,15,11,17,14,25,22,29,29,20,23,27,19,22,22,21,10,8]","{""Monday"":42,""Tuesday"":38,""Wednesday"":36,""Thursday"":33,""Friday"":45,""Saturday"":32,""Sunday"":18}"
sg:5ac801817bd04176aa2d51c39a13f0af,111,80,"[0,2,3,3,3,9,23,0,1,5,2,4,3,10,3,2,8,1,1,4,5,0,3,0,2,1,4,2,0,4,3]","[1,0,0,0,3,8,0,1,2,4,5,8,9,8,11,10,17,26,21,9,8,5,4,2]","{""Monday"":12,""Tuesday"":19,""Wednesday"":8,""Thursday"":9,""Friday"":20,""Saturday"":40,""Sunday"":3}"
sg:8dcddaf4c6574a2caf13ee31f2ec6db9,21,21,"[0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,5,1,0,0,0,2,0,2,1]","[0,1,0,0,0,0,0,0,0,2,1,4,3,4,7,3,1,1,1,0,0,0,0,1]","{""Monday"":8,""Tuesday"":2,""Wednesday"":3,""Thursday"":2,""Friday"":0,""Saturday"":5,""Sunday"":1}"
sg:13ff1764b7b74a35a9679cd6a084ace4,50,50,"[0,1,0,0,0,1,1,1,1,2,2,1,3,2,2,0,3,3,4,0,4,0,4,0,0,6,1,3,0,5,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0]","{""Monday"":10,""Tuesday"":5,""Wednesday"":5,""Thursday"":11,""Friday"":5,""Saturday"":11,""Sunday"":3}"
sg:934e1961ccbc407b98f2c9575ace4667,312,227,"[6,9,4,10,22,5,16,11,8,5,7,12,16,15,8,8,1,10,15,15,20,12,10,5,0,8,15,12,5,16,6]","[2,2,2,2,2,2,2,4,17,34,44,53,66,66,68,71,74,60,45,38,27,18,12,3]","{""Monday"":50,""Tuesday"":21,""Wednesday"":27,""Thursday"":57,""Friday"":51,""Saturday"":64,""Sunday"":42}"
sg:8b8914a0801c41dc9dffc5bff4e5de45,80,24,"[2,1,1,1,3,1,5,8,5,2,0,2,5,4,1,3,3,1,2,1,3,4,3,4,1,1,3,3,4,1,2]","[26,26,25,25,27,27,27,31,28,27,30,31,27,27,23,22,15,11,10,14,19,23,24,26]","{""Monday"":12,""Tuesday"":12,""Wednesday"":3,""Thursday"":8,""Friday"":10,""Saturday"":16,""Sunday"":19}"
sg:14970b78b7174c7a80f176b8199d89f2,291,177,"[6,5,4,7,11,18,23,5,9,4,12,14,8,13,5,7,10,10,11,15,13,5,10,6,5,6,13,11,2,17,6]","[22,20,19,20,20,21,27,37,40,35,36,39,41,45,42,41,28,33,33,29,31,26,24,23]","{""Monday"":47,""Tuesday"":30,""Wednesday"":34,""Thursday"":42,""Friday"":54,""Saturday"":61,""Sunday"":23}"
sg:3131f7e7005940e9b04a68cc2e5c865f,225,166,"[1,2,4,4,6,33,27,2,1,3,3,4,15,30,4,2,4,6,4,5,12,7,5,7,2,11,5,5,0,8,3]","[15,15,16,15,15,13,7,9,8,8,13,14,20,22,23,31,32,38,56,59,59,45,25,17]","{""Monday"":17,""Tuesday"":21,""Wednesday"":15,""Thursday"":25,""Friday"":58,""Saturday"":75,""Sunday"":14}"
sg:325bb7caf12b45a6ac5552c7d07fe386,63,42,"[2,0,7,0,4,1,1,2,3,2,2,2,1,3,1,2,0,3,1,2,1,5,1,1,3,4,1,5,1,2,0]","[0,0,0,0,0,0,0,0,2,2,4,2,4,13,12,10,9,15,11,6,4,3,0,0]","{""Monday"":8,""Tuesday"":10,""Wednesday"":8,""Thursday"":11,""Friday"":5,""Saturday"":10,""Sunday"":11}"
sg:880ee16f3fc143809d40284aa48766b1,213,158,"[4,6,11,7,7,2,14,6,9,6,8,7,6,6,3,8,7,6,6,7,9,7,9,5,3,6,9,4,4,16,5]","[11,7,3,1,0,0,0,1,3,6,22,23,21,31,31,30,25,17,19,16,17,19,17,14]","{""Monday"":40,""Tuesday"":34,""Wednesday"":24,""Thursday"":26,""Friday"":24,""Saturday"":41,""Sunday"":24}"
sg:123a01425863424e832cc69c45ad4f06,181,137,"[3,2,4,6,6,5,4,2,5,7,15,5,3,10,2,6,8,7,9,7,17,5,8,2,0,8,14,3,0,4,4]","[3,1,3,1,0,1,3,1,5,8,13,19,27,29,25,32,27,29,25,12,4,1,0,2]","{""Monday"":25,""Tuesday"":25,""Wednesday"":28,""Thursday"":28,""Friday"":29,""Saturday"":34,""Sunday"":12}"
sg:e063a4c02dfb46568f9af813f4491631,498,345,"[2,10,14,16,17,27,23,9,13,15,18,11,19,40,9,16,10,11,21,22,16,13,13,9,0,21,22,28,21,25,7]","[22,11,3,2,2,4,14,24,49,54,61,66,77,73,79,78,81,86,67,60,68,66,38,47]","{""Monday"":66,""Tuesday"":55,""Wednesday"":45,""Thursday"":70,""Friday"":90,""Saturday"":118,""Sunday"":54}"
sg:af7e27f8f39a4aea91ca99a299a787b0,15,9,"[0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,0,1,0,0,0,1]","[0,0,0,0,0,0,0,1,2,5,4,4,6,8,8,8,6,6,5,0,0,0,0,0]","{""Monday"":6,""Tuesday"":2,""Wednesday"":1,""Thursday"":2,""Friday"":3,""Saturday"":1,""Sunday"":0}"
sg:2ac6d24129c042a68607460ce424cc7b,14,5,"[1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3,0,0,0,1,1,1,0]","[3,3,3,3,2,2,2,4,3,1,2,2,2,2,2,3,3,2,2,6,6,5,3,3]","{""Monday"":4,""Tuesday"":4,""Wednesday"":0,""Thursday"":1,""Friday"":0,""Saturday"":3,""Sunday"":2}"
sg:c56cef313cf6405a9e40493d43258362,62,22,"[4,2,2,3,7,1,0,3,1,1,1,3,0,1,4,2,2,2,1,2,1,1,1,3,5,0,2,2,2,2,1]","[15,13,12,10,10,10,10,9,12,11,8,8,7,6,8,12,7,4,3,7,15,17,16,18]","{""Monday"":7,""Tuesday"":9,""Wednesday"":11,""Thursday"":11,""Friday"":5,""Saturday"":5,""Sunday"":14}"
sg:136fe3b05dd543239456a3593aed16a7,136,90,"[1,4,3,6,5,3,2,2,1,5,4,2,6,5,2,4,1,7,4,8,9,9,6,2,0,2,7,8,4,10,4]","[21,24,5,3,7,6,9,6,6,4,2,3,4,8,21,17,16,16,21,6,15,15,16,25]","{""Monday"":23,""Tuesday"":15,""Wednesday"":17,""Thursday"":13,""Friday"":24,""Saturday"":26,""Sunday"":18}"
sg:30e726d1a6114339bade223fb07a8567,194,98,"[0,5,4,9,6,2,8,5,6,12,11,9,6,8,4,8,3,8,10,9,14,2,9,3,0,6,7,8,2,7,3]","[13,13,14,14,13,12,13,10,8,33,40,48,49,48,56,68,68,71,54,30,26,20,19,15]","{""Monday"":35,""Tuesday"":25,""Wednesday"":28,""Thursday"":31,""Friday"":24,""Saturday"":38,""Sunday"":13}"
