"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:51fe5c1684994e99998898a916e52efe,Masri Sweets,5755 Schaefer Rd,Dearborn,MI,48126,,1575158400,1577836800,679,378,"[8,23,26,23,24,23,29,17,22,25,22,20,26,32,17,21,30,27,22,25,21,19,22,22,32,15,15,20,14,24,13]","{""261635737021"":13,""261635734001"":11,""261635716001"":9,""261635733002"":8,""261635733001"":7,""261635737025"":7,""261635737012"":7,""261635738003"":6,""261635738002"":6,""261635738004"":6,""261635737011"":6,""261635737022"":5,""261635736001"":5,""261635721005"":5}","{""261635733002"":46,""261635799004"":6,""261635735002"":6}","{""US"":370,""CA"":5}",7366,20.0,"{""<5"":20,""5-20"":335,""21-60"":183,""61-240"":66,"">240"":75}","{""Tim Hortons"":15,""The Home Depot"":14,""BP"":14,""McDonald's"":11,""Marshalls"":7,""Macy's"":7,""Walgreens"":6}","{""Tim Hortons"":44,""BP"":30,""Macy's"":30,""Kroger"":28,""Target"":23,""Starbucks"":22,""Dollar Tree"":22,""JCPenney"":20,""Mobil"":20,""Subway"":20,""Walmart"":19,""McDonald's"":19,""Meijer"":17,""Walgreens"":16,""Sunoco"":16,""CVS"":16,""Five Below"":15,""The Home Depot"":15,""T.J. Maxx"":14,""Sam's Club"":14}","[29,27,1,0,0,0,4,33,58,71,79,70,97,114,156,90,81,85,64,75,80,82,49,45]","{""Monday"":104,""Tuesday"":116,""Wednesday"":104,""Thursday"":81,""Friday"":89,""Saturday"":110,""Sunday"":75}","{""android"":138,""ios"":240}",US
sg:7db98d6524d24cdfbd6d71d8fcb3bab0,A' Fondant,1050 Benstein Rd Ste 8,Commerce Township,MI,48390,,1575158400,1577836800,6,6,"[0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0]",{},{},"{""US"":6}",4246,7.5,"{""<5"":0,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}",{},"{""Kroger"":64,""McDonald's"":52,""Lord and Taylor"":50,""Tim Hortons"":50,""Meijer"":49,""Costco Wholesale Corp."":46,""Wendy's"":45,""Discount Tire"":33,""Jo-Ann Fabric and Craft Stores"":32,""Ace Hardware"":32,""Mobil"":32,""Best Buy"":31,""Olive Garden"":31,""Publix Super Markets"":31,""Panera Bread"":31,""JCPenney"":31,""Dairy Queen"":31,""Macy's"":31,""The Home Depot"":29,""Starbucks"":24}","[0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":0,""Thursday"":2,""Friday"":0,""Saturday"":3,""Sunday"":0}","{""android"":0,""ios"":0}",US
sg:b1f930b9c8cb41feac1f3f9c4a149c2c,Blindsided Blessings,14649 Grandmont Ave,Detroit,MI,48227,,1575158400,1577836800,35,19,"[0,2,0,0,0,1,1,0,1,0,0,0,2,2,0,1,3,0,0,0,4,1,2,1,3,2,2,2,3,1,1]",{},{},"{""US"":16}",10506,136.0,"{""<5"":1,""5-20"":8,""21-60"":5,""61-240"":10,"">240"":11}",{},"{""BP"":23,""Meijer"":20,""Dollar Tree"":20,""Sunoco"":19,""KFC"":19,""Kroger"":18,""Family Dollar Stores"":18,""CVS"":16,""Menard's"":15,""Mobil"":14,""Subway"":14,""McDonald's"":12,""Costco Wholesale Corp."":12,""Kohl's"":11,""The Home Depot"":11,""Walmart"":11,""Benzer Pharmacy"":11,""Comerica Bank"":10,""Belle Tire"":10,""Value City Furniture"":10}","[4,7,8,9,8,8,10,9,11,10,10,9,4,6,8,9,7,6,2,5,5,6,6,5]","{""Monday"":6,""Tuesday"":5,""Wednesday"":3,""Thursday"":2,""Friday"":5,""Saturday"":10,""Sunday"":4}","{""android"":12,""ios"":7}",US
sg:31ba25cd2d374b17981319ecc8039f82,Sweet Delights Cakery,1755 Poppleton Dr,West Bloomfield,MI,48324,,1575158400,1577836800,78,13,"[0,1,4,4,6,4,2,5,2,2,0,4,2,3,1,1,2,2,3,2,3,2,3,2,3,1,1,1,4,4,4]",{},{},"{""US"":9}",5197,454.0,"{""<5"":1,""5-20"":4,""21-60"":10,""61-240"":19,"">240"":44}","{""The Art of Shaving"":50}","{""Kroger"":28,""Panera Bread"":13,""Costco Wholesale Corp."":11,""Rent A Wreck"":8,""Shinola"":8,""Anna's House Restaurant"":8,""Red Olive"":8,""Art Van Furniture"":8,""MJR Digital Cinemas"":8,""The Original Pancake House"":8,""Busch Gardens"":8,""Nordstrom"":8,""The Art of Shaving"":8,""Westin Hotels & Resorts"":7,""Gap"":7,""Topgolf"":7,""Ruby Tuesday"":7,""Tropical Smoothie Café"":7,""Best Western"":7,""RaceTrac"":7}","[36,36,36,36,37,37,36,31,31,28,24,24,27,23,26,28,28,28,32,32,33,34,36,37]","{""Monday"":11,""Tuesday"":14,""Wednesday"":9,""Thursday"":14,""Friday"":9,""Saturday"":9,""Sunday"":12}","{""android"":0,""ios"":9}",US
sg:8685a8a30aad43aaabf4d71afa91cdf6,Plymouth Historical Museum,155 S Main St,Plymouth,MI,48170,,1575158400,1577836800,226,116,"[1,12,9,11,13,9,5,2,8,12,14,5,9,6,9,7,4,5,5,7,12,3,9,5,4,8,11,8,3,6,4]","{""261635626003"":7,""261635619001"":6,""261635626001"":5}","{""261635635001"":9}","{""US"":115}",6003,40.0,"{""<5"":8,""5-20"":65,""21-60"":73,""61-240"":68,"">240"":12}","{""Kroger"":19,""Starbucks"":17,""Biggby Coffee"":14,""Hungry Howie's Pizza & Subs"":12,""Noodles & Company"":12,""Taco Bell"":12,""McDonald's"":9}","{""Kroger"":38,""Meijer"":38,""McDonald's"":35,""Target"":33,""CVS"":29,""Speedway"":28,""Panera Bread"":25,""Starbucks"":23,""Emagine Entertainment"":21,""Costco Wholesale Corp."":21,""Wendy's"":19,""Leo's Coney Island"":19,""BP"":18,""Kohl's"":18,""The Home Depot"":18,""Taco Bell"":17,""Hallmark Cards"":16,""Von Maur"":15,""Lord and Taylor"":15,""Tim Hortons"":13}","[5,3,3,3,3,4,7,24,32,41,48,29,31,40,55,50,41,19,22,17,16,10,6,4]","{""Monday"":42,""Tuesday"":34,""Wednesday"":34,""Thursday"":31,""Friday"":36,""Saturday"":31,""Sunday"":18}","{""android"":52,""ios"":64}",US
sg:abecdc76cf3f4198a4af78b1510d4933,Jellybean's Used Book Music & Video Exchange,2256 E M 21,Owosso,MI,48867,,1575158400,1577836800,143,95,"[4,2,3,6,3,4,8,4,8,4,4,6,4,5,8,6,4,6,3,2,5,3,9,0,1,6,5,7,2,6,5]","{""261550313021"":6}",{},"{""US"":91}",14040,12.0,"{""<5"":4,""5-20"":91,""21-60"":35,""61-240"":7,"">240"":6}","{""United States Postal Service (USPS)"":50,""Meijer"":50,""The Home Depot"":32,""Murphy USA"":20,""ALDI"":20,""Walmart"":11}","{""Meijer"":75,""The Home Depot"":47,""Walmart"":43,""McDonald's"":37,""Speedway"":28,""Shell Oil"":27,""Kroger"":25,""Subway"":22,""Taco Bell"":22,""Rite Aid"":22,""Dunham's Sports"":21,""Dollar Tree"":21,""Dollar General"":20,""CITGO"":20,""GameStop"":19,""Applebee's"":18,""Valero Energy"":18,""Burger King"":17,""Qdoba Mexican Grill"":16,""Little Caesars"":14}","[3,3,4,4,3,2,3,4,21,9,10,9,22,27,26,19,20,14,14,7,9,7,4,3]","{""Monday"":31,""Tuesday"":16,""Wednesday"":17,""Thursday"":18,""Friday"":15,""Saturday"":25,""Sunday"":21}","{""android"":62,""ios"":33}",US
sg:b3741a988c5040e48c670cb96b2ac93c,Top Of The Lake Snowmobile Museum,W11660 US Highway 2,Naubinway,MI,49762,,1575158400,1577836800,52,26,"[1,2,2,0,0,2,2,3,3,3,3,3,2,2,2,1,1,1,0,1,1,1,0,3,1,0,1,1,3,7,0]",{},{},"{""US"":26}",391270,70.5,"{""<5"":0,""5-20"":5,""21-60"":19,""61-240"":13,"">240"":15}",{},"{""Meijer"":49,""McDonald's"":47,""Walmart"":33,""Tractor Supply Co."":30,""Taco Bell"":29,""Speedway"":29,""Menard's"":26,""Mobil"":25,""Dollar General"":21,""Subway"":20,""Holiday Station"":19,""Cabela's"":19,""Culver's"":18,""United States Postal Service (USPS)"":17,""Walgreens"":16,""Rite Aid"":14,""Starbucks"":14,""Sunoco"":13,""Pizza Hut"":13,""Arby's"":13}","[12,12,12,12,12,12,12,12,13,17,13,11,14,19,17,13,13,13,14,14,14,12,12,12]","{""Monday"":13,""Tuesday"":9,""Wednesday"":5,""Thursday"":3,""Friday"":6,""Saturday"":6,""Sunday"":10}","{""android"":15,""ios"":11}",US
sg:3c00f62862c244dc89bf657ac8bce0ca,Nothing Bundt Cakes,5121 28th St SE,Grand Rapids,MI,49512,Nothing Bundt Cakes,1575158400,1577836800,12,12,"[0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,1,0,0,1,0]",{},{},"{""US"":12}",11184,18.5,"{""<5"":0,""5-20"":7,""21-60"":4,""61-240"":1,"">240"":0}",{},"{""Meijer"":57,""Costco Wholesale Corp."":37,""McDonald's"":36,""Walgreens"":26,""Menard's"":24,""Buffalo Wild Wings"":23,""Pizza Hut"":23,""Burger King"":20,""CVS"":20,""Forest Hills Foods"":17,""National Car Rental"":17,""Snap Fitness"":16,""TGI Fridays"":16,""Regal Entertainment Group"":16,""Culver's"":16,""Target"":15,""Applebee's"":15,""Five Below"":15,""Panera Bread"":15,""Family Dollar Stores"":13}","[0,0,0,0,0,0,0,0,1,3,3,5,0,1,2,0,0,0,0,1,0,0,0,0]","{""Monday"":3,""Tuesday"":2,""Wednesday"":2,""Thursday"":1,""Friday"":2,""Saturday"":1,""Sunday"":1}","{""android"":10,""ios"":0}",US
sg:212b39fa6c3940819d467f8b48e6e5a1,Gellocake Gourmet Gelatins & Cakes,4660 Seneca Dr,Okemos,MI,48864,,1575158400,1577836800,22,15,"[0,0,1,0,2,0,0,0,1,0,1,0,4,1,1,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1]",{},{},"{""US"":13}",18853,30.0,"{""<5"":0,""5-20"":8,""21-60"":6,""61-240"":6,"">240"":2}","{""Forward"":50,""Biggby Coffee"":50}","{""Meijer"":39,""McDonald's"":32,""Discount Tire"":26,""Chevrolet"":26,""Dollar Tree"":20,""Biggby Coffee"":20,""Speedway"":18,""BP"":17,""Family Dollar Stores"":17,""Target"":17,""Costco Wholesale Corp."":16,""Dollar General"":14,""Chick-fil-A"":14,""Shell Oil"":13,""Capital One"":13,""Pancheros"":13,""The Capital Grille"":13,""Giant Food"":13,""Hyatt Place"":13,""Homewood Suites by Hilton"":13}","[3,3,1,2,2,2,1,2,2,6,3,3,1,1,2,1,2,3,3,1,2,1,1,2]","{""Monday"":4,""Tuesday"":3,""Wednesday"":1,""Thursday"":4,""Friday"":6,""Saturday"":3,""Sunday"":1}","{""android"":9,""ios"":6}",US
sg:9d2dd617d7f740c8a7cf52643e77a15f,Pretzelmaker,18900 Michigan Ave,Dearborn,MI,48126,Pretzelmaker,1575158400,1577836800,19,19,"[0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,0,2,1,1,1,0,1,1,2,0,1,0,1,0,0,1]",{},{},"{""US"":18}",7604,24.0,"{""<5"":0,""5-20"":7,""21-60"":8,""61-240"":4,"">240"":0}","{""Wendy's"":99}","{""Macy's"":50,""BP"":50,""Family Dollar Stores"":39,""McDonald's"":38,""Target"":37,""Meijer"":36,""Mobil"":35,""JCPenney"":35,""Dollar Tree"":30,""Walmart"":26,""CVS"":26,""Taco Bell"":26,""Kroger"":24,""Sbarro"":21,""Tim Hortons"":21,""Buffalo Wild Wings"":19,""Sunoco"":19,""Subway"":19,""Five Below"":19,""7-Eleven"":18}","[0,0,0,0,0,0,0,0,1,1,1,3,2,1,2,4,2,4,1,4,3,1,0,0]","{""Monday"":2,""Tuesday"":5,""Wednesday"":2,""Thursday"":4,""Friday"":1,""Saturday"":3,""Sunday"":2}","{""android"":8,""ios"":11}",US
sg:36f9a2b2facf4f34afabd2ab0b293707,On the Rise Bakery,6110 McClellan St,Detroit,MI,48213,,1575158400,1577836800,258,131,"[3,3,6,9,3,8,5,3,12,10,16,8,15,12,8,7,10,9,11,11,8,11,7,9,5,8,7,7,10,12,5]","{""261635143003"":9}",{},"{""US"":122}",7051,9.0,"{""<5"":15,""5-20"":187,""21-60"":33,""61-240"":15,"">240"":8}","{""Mobil"":20,""Foster Blue Water Oil"":17,""Speedway"":16,""GNC (General Nutrition Centers)"":14,""Subway"":13,""Courtyard by Marriott"":11,""CrossFit"":9,""Walmart"":7}","{""BP"":42,""Sunoco"":39,""Mobil"":38,""Family Dollar Stores"":35,""Subway"":35,""Burger King"":27,""McDonald's"":27,""CVS"":24,""Kroger"":23,""Dollar Tree"":23,""White Castle"":23,""Wendy's"":22,""Little Caesars"":20,""Dollar General"":19,""CITGO"":19,""Meijer"":19,""Walmart"":18,""Tim Hortons"":16,""Shell Oil"":16,""Speedway"":15}","[15,10,15,13,21,20,23,26,25,19,17,21,13,16,13,21,18,23,13,14,16,15,17,19]","{""Monday"":39,""Tuesday"":40,""Wednesday"":39,""Thursday"":30,""Friday"":41,""Saturday"":34,""Sunday"":35}","{""android"":110,""ios"":21}",US
sg:8cd6d072a185449382f502a20e4d4f0f,Curious Book Shop,307 E Grand River Ave,East Lansing,MI,48823,,1575158400,1577836800,275,175,"[7,13,10,20,19,17,8,9,16,7,11,18,15,9,3,5,10,12,8,5,2,2,5,1,2,8,11,10,5,7,0]","{""260650041004"":7,""260370101072"":6}","{""260659800001"":10}","{""US"":170}",15191,40.0,"{""<5"":1,""5-20"":82,""21-60"":95,""61-240"":75,"">240"":22}","{""Forward"":12,""The Men's Wearhouse"":11,""Taco Bell"":9,""Arby's"":6,""GameStop"":6}","{""Meijer"":54,""Biggby Coffee"":48,""Starbucks"":45,""McDonald's"":29,""Speedway"":29,""Target"":26,""Kroger"":18,""Buffalo Wild Wings"":18,""Costco Wholesale Corp."":14,""Panera Bread"":13,""T.J. Maxx"":12,""Kohl's"":12,""CVS"":12,""Subway"":12,""Culver's"":11,""Planet Fitness"":10,""Chipotle Mexican Grill"":10,""Applebee's"":10,""Hobby Lobby Stores"":10,""HopCat"":10}","[16,10,1,1,1,2,3,19,39,42,44,42,53,52,60,71,59,34,21,18,14,9,11,10]","{""Monday"":45,""Tuesday"":28,""Wednesday"":45,""Thursday"":53,""Friday"":48,""Saturday"":30,""Sunday"":26}","{""android"":62,""ios"":113}",US
sg:c63ab5d91b9c4a819a850c1faaa6aae9,Different Twist Pretzel Company,1004 Boardman Rd,Jackson,MI,49202,,1575158400,1577836800,34,32,"[2,2,2,1,1,2,2,0,0,0,0,0,2,3,0,2,1,0,0,2,4,4,0,1,0,2,0,1,0,0,0]",{},{},"{""US"":31}",10036,12.5,"{""<5"":0,""5-20"":24,""21-60"":7,""61-240"":1,"">240"":2}","{""Suburban Extended Stay"":50,""Blain’s Farm & Fleet"":50,""Dollar General"":48,""Walmart"":24}","{""United States Postal Service (USPS)"":75,""Meijer"":71,""BP"":44,""Walmart"":35,""Dollar General"":35,""Target"":34,""T.J. Maxx"":31,""Shell Oil"":31,""Mobil"":29,""Country Market"":28,""Subway"":27,""Burger King"":27,""McDonald's"":26,""Henry Ford Health System"":25,""Jo-Ann Fabric and Craft Stores"":24,""ALDI"":24,""Big Lots Stores"":23,""Speedway"":23,""Party City"":21,""Kohl's"":20}","[0,0,0,0,0,0,0,0,1,1,3,10,4,6,5,6,4,6,5,1,0,0,0,0]","{""Monday"":4,""Tuesday"":4,""Wednesday"":1,""Thursday"":3,""Friday"":6,""Saturday"":10,""Sunday"":6}","{""android"":22,""ios"":10}",US
sg:df714721b6d94f10bbf72c7c810c756a,Michigan State University Museum,426 Auditorium Rd Rm 360,East Lansing,MI,48824,,1575158400,1577836800,570,299,"[3,41,51,55,47,46,9,8,40,40,33,41,33,2,1,16,16,10,15,18,2,1,12,3,0,10,7,1,2,7,0]","{""260650044901"":12,""260650040003"":9,""260650043013"":9,""260650044941"":9,""260650043021"":7,""260650044921"":7,""260650049022"":6,""260650044031"":5}","{""260659800001"":30}","{""US"":287}",7770,78.5,"{""<5"":6,""5-20"":96,""21-60"":124,""61-240"":253,"">240"":91}",{},"{""Starbucks"":51,""Meijer"":43,""Biggby Coffee"":34,""Target"":24,""McDonald's"":21,""Speedway"":20,""Panda Express"":16,""Kroger"":16,""Macy's"":11,""Buffalo Wild Wings"":11,""Mobil"":11,""Costco Wholesale Corp."":11,""Taco Bell"":10,""Kohl's"":10,""Subway"":10,""Culver's"":9,""Panera Bread"":9,""JCPenney"":9,""Sunoco"":9,""Chipotle Mexican Grill"":9}","[5,3,5,5,8,25,39,86,134,171,204,189,168,182,174,164,121,44,17,17,14,11,7,4]","{""Monday"":116,""Tuesday"":110,""Wednesday"":98,""Thursday"":113,""Friday"":104,""Saturday"":14,""Sunday"":15}","{""android"":101,""ios"":198}",US
sg:3bd56bdca48b411782869d4e063820df,The Brough Bakery,100 Smith St,Clio,MI,48420,,1575158400,1577836800,225,96,"[3,15,11,13,12,17,6,3,10,10,9,7,8,6,3,11,6,11,11,9,11,1,11,2,0,0,2,1,0,13,3]","{""260490101142"":7,""260490101102"":6,""260490125041"":6,""260490101131"":6}",{},"{""US"":92}",6836,49.0,"{""<5"":2,""5-20"":79,""21-60"":39,""61-240"":67,"">240"":38}","{""Walmart"":24,""H&R Block"":17,""JCPenney"":12,""Dollar General"":11,""VG's Grocery"":10,""McDonald's"":8,""Keller Williams"":8}","{""Walmart"":55,""Meijer"":46,""McDonald's"":44,""Family Dollar Stores"":39,""Rite Aid"":34,""Dollar Tree"":31,""Taco Bell"":30,""Dollar General"":28,""Menard's"":27,""Kroger"":26,""Mobil"":26,""Speedway"":24,""Sunoco"":21,""Burger King"":20,""Emagine Entertainment"":20,""VG's Grocery"":19,""Applebee's"":18,""BP"":18,""Kohl's"":17,""Sam's Club"":16}","[1,1,1,1,1,1,0,17,27,40,49,61,54,49,61,68,64,57,26,25,20,9,3,3]","{""Monday"":58,""Tuesday"":32,""Wednesday"":33,""Thursday"":30,""Friday"":36,""Saturday"":26,""Sunday"":10}","{""android"":74,""ios"":22}",US
sg:5bd69b5225ff4748b840c83fe662ad83,Oven Fresh,825 S Wisconsin Ave,Gaylord,MI,49735,,1575158400,1577836800,49,26,"[1,2,1,2,2,0,2,1,1,0,1,2,1,2,3,1,5,0,5,3,0,0,1,1,2,1,0,3,5,1,0]",{},{},"{""US"":25}",40050,25.0,"{""<5"":3,""5-20"":19,""21-60"":13,""61-240"":13,"">240"":1}","{""Pet Supplies Plus"":100,""Dollar General"":65}","{""Walmart"":71,""Meijer"":53,""McDonald's"":40,""Speedway"":36,""Pet Supplies Plus"":30,""Ace Hardware"":30,""Family Dollar Stores"":27,""Taco Bell"":25,""Big Lots Stores"":21,""Panera Bread"":21,""BP"":20,""Subway"":20,""Kohl's"":19,""Culver's"":18,""Hallmark Cards"":18,""Dollar General"":17,""Hobby Lobby Stores"":17,""Dollar Tree"":16,""Auto Value"":15,""Tropical Smoothie Café"":15}","[0,0,0,0,0,0,0,3,5,7,7,9,9,11,14,8,3,3,4,4,2,1,0,0]","{""Monday"":6,""Tuesday"":7,""Wednesday"":5,""Thursday"":10,""Friday"":4,""Saturday"":7,""Sunday"":10}","{""android"":19,""ios"":7}",US
sg:7826b66378c14be5b5d0760a774a5fb6,Child1st Publications,2221 Plainfield Ave NE Ste 109,Grand Rapids,MI,49505,,1575158400,1577836800,191,143,"[2,3,7,5,7,11,12,1,5,5,5,7,8,8,3,7,4,9,9,11,13,4,5,5,0,6,3,4,2,13,7]","{""260810005004"":6}","{""260810118031"":6}","{""US"":138}",4474,20.0,"{""<5"":7,""5-20"":90,""21-60"":51,""61-240"":36,"">240"":7}","{""Hobby Lobby Stores"":28,""Wesco Convenience Store"":20,""Chuck E. Cheese's"":20,""Meijer"":14,""AT&T"":12,""McDonald's"":11,""YMCA"":11,""Biggby Coffee"":10,""Texas Roadhouse"":10,""Burger King"":7}","{""Meijer"":66,""Speedway"":36,""McDonald's"":32,""Walgreens"":26,""Subway"":26,""Starbucks"":20,""Taco Bell"":19,""Biggby Coffee"":19,""Family Fare"":17,""Shell Oil"":17,""Wendy's"":17,""Little Caesars"":17,""Dollar Tree"":16,""Arby's"":15,""Menard's"":14,""Big Lots Stores"":14,""Mobil"":14,""Applebee's"":13,""TGI Fridays"":13,""J&H"":13}","[0,3,3,0,0,1,1,1,2,12,29,19,31,26,32,38,45,32,29,24,17,4,1,3]","{""Monday"":31,""Tuesday"":28,""Wednesday"":19,""Thursday"":29,""Friday"":33,""Saturday"":39,""Sunday"":12}","{""android"":88,""ios"":55}",US
sg:686177c8bc454c1284762b7fa5ceebc4,Tardy's Collectors Corner Inc,2009 Eastern Ave SE,Grand Rapids,MI,49507,,1575158400,1577836800,228,182,"[0,6,9,7,8,7,9,1,10,10,9,7,11,8,5,7,4,16,10,14,5,2,12,9,1,5,6,10,1,8,11]","{""260810037002"":5,""260810028001"":5}",{},"{""US"":178}",6810,14.0,"{""<5"":7,""5-20"":136,""21-60"":63,""61-240"":16,"">240"":6}","{""TGI Fridays"":12,""Anna's House Restaurant"":11,""Starbucks"":10,""Toyota"":10,""Speedway"":10,""H&R Block"":9,""Meijer"":9,""Dollar General"":6}","{""Meijer"":61,""McDonald's"":41,""Speedway"":36,""Walgreens"":28,""Family Dollar Stores"":25,""Walmart"":24,""Burger King"":23,""Mobil"":23,""Dollar Tree"":21,""Subway"":20,""Family Fare"":20,""Dollar General"":20,""Shell Oil"":19,""CITGO"":18,""Celebration! Cinema"":18,""Biggby Coffee"":17,""Taco Bell"":17,""Little Caesars"":16,""Wendy's"":16,""ALDI"":16}","[2,1,1,1,1,1,3,1,3,8,19,31,46,30,33,33,29,30,30,14,13,6,4,5]","{""Monday"":43,""Tuesday"":43,""Wednesday"":33,""Thursday"":30,""Friday"":38,""Saturday"":32,""Sunday"":9}","{""android"":124,""ios"":58}",US
sg:1ec83d67ae5d4e68aeac2a9b2bb5e395,Canterbury Book Store,908 Ludington St,Escanaba,MI,49829,,1575158400,1577836800,108,84,"[2,1,3,3,6,8,3,4,6,3,4,2,3,3,3,6,2,2,5,1,7,1,7,1,2,7,1,4,4,4,0]","{""260419704004"":8,""260419710002"":8,""260419705002"":7,""260419711002"":7,""260419705003"":6,""260419704002"":5,""260419706001"":5}","{""260419708003"":8,""260419708001"":5,""260419709001"":5}","{""US"":83}",7758,23.0,"{""<5"":3,""5-20"":43,""21-60"":45,""61-240"":12,"">240"":5}","{""McDonald's"":63}","{""Meijer"":67,""Menard's"":54,""Walmart"":47,""McDonald's"":41,""Holiday Station"":32,""County Market"":30,""Taco Bell"":29,""Culver's"":26,""Dollar Tree"":24,""OSF HealthCare"":23,""Starbucks"":22,""Walgreens"":19,""Krist Oil"":19,""Burger King"":18,""Goodwill Industries"":18,""Aspen Dental"":18,""Subway"":18,""Mobil"":17,""Shell Oil"":17,""Wendy's"":16}","[1,2,1,1,2,1,1,1,2,10,14,21,33,31,19,12,14,10,10,9,4,3,3,3]","{""Monday"":24,""Tuesday"":9,""Wednesday"":11,""Thursday"":20,""Friday"":13,""Saturday"":17,""Sunday"":14}","{""android"":40,""ios"":44}",US
sg:777893efb51a41ecbbfb8473c564b624,R&B Used Books,12830 S Saginaw St Ste F,Grand Blanc,MI,48439,,1575158400,1577836800,88,39,"[0,6,6,0,1,3,0,2,2,4,0,1,3,5,1,4,2,0,3,1,6,6,2,3,0,3,3,6,4,6,5]",{},"{""260490112101"":7}","{""US"":39}",4422,52.0,"{""<5"":3,""5-20"":16,""21-60"":29,""61-240"":38,"">240"":2}",{},"{""Kroger"":59,""Speedway"":47,""Meijer"":45,""McDonald's"":37,""NCG Cinemas"":36,""Kohl's"":34,""PetSmart"":34,""Walmart"":33,""BP"":33,""Sam's Club"":32,""Rite Aid"":29,""Panera Bread"":29,""Target"":28,""Leo's Coney Island"":28,""Jo-Ann Fabric and Craft Stores"":27,""Dollar Tree"":22,""Starbucks"":21,""Burger King"":21,""Wendy's"":21,""The Home Depot"":18}","[0,0,0,0,0,0,0,0,0,1,2,2,3,10,13,12,39,38,28,16,13,6,5,2]","{""Monday"":20,""Tuesday"":20,""Wednesday"":0,""Thursday"":8,""Friday"":10,""Saturday"":17,""Sunday"":13}","{""android"":19,""ios"":20}",US
sg:02329976d1144d1fa9d67871fc6f4caa,Energy Within,8469 S Saginaw St,Grand Blanc,MI,48439,,1575158400,1577836800,116,53,"[0,9,4,2,1,4,1,0,2,6,4,6,6,3,3,2,5,7,3,5,3,2,12,3,1,5,3,1,4,6,3]",{},{},"{""US"":51}",13725,65.5,"{""<5"":0,""5-20"":23,""21-60"":33,""61-240"":36,"">240"":24}","{""BP"":99,""Carter Lumber"":50,""Kohl's"":32,""Ashley Furniture HomeStore"":25,""Tractor Supply Co."":25,""Sunoco"":25}","{""Meijer"":48,""Kroger"":43,""McDonald's"":37,""Target"":33,""Speedway"":32,""Sam's Club"":28,""Dollar Tree"":27,""Rite Aid"":27,""Walmart"":26,""The Home Depot"":25,""Starbucks"":23,""Leo's Coney Island"":23,""NCG Cinemas"":21,""Kohl's"":20,""Macy's"":18,""Wendy's"":18,""Mobil"":17,""Beacon & Bridge"":17,""Michaels Stores"":17,""Jo-Ann Fabric and Craft Stores"":16}","[19,19,20,20,20,20,21,18,16,16,19,27,24,21,24,23,19,22,20,9,17,16,16,18]","{""Monday"":31,""Tuesday"":21,""Wednesday"":14,""Thursday"":15,""Friday"":18,""Saturday"":8,""Sunday"":9}","{""android"":20,""ios"":33}",US
sg:c3cbee4b3e7d4e0882314f62b625dde6,Angel's Bake N Cakes,3969 Fort St,Lincoln Park,MI,48146,,1575158400,1577836800,21,17,"[0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,3,1,0,1,0,2,0,1,3,1,0,0,1,0,2,0]",{},{},"{""US"":17}",3160,14.0,"{""<5"":1,""5-20"":14,""21-60"":2,""61-240"":4,"">240"":0}","{""Burger King"":49}","{""Kroger"":38,""BP"":38,""Burger King"":36,""MJR Digital Cinemas"":35,""Dollar Tree"":35,""Meijer"":34,""McDonald's"":33,""Walmart"":32,""CVS"":30,""Taco Bell"":30,""Family Dollar Stores"":26,""Tim Hortons"":23,""Mobil"":22,""Sunoco"":22,""Five Below"":22,""KFC"":22,""Michaels Stores"":21,""United States Postal Service (USPS)"":21,""The Huntington National Bank"":18,""Biggby Coffee"":18}","[0,0,0,0,0,0,1,1,0,3,4,3,2,3,3,0,3,1,2,2,3,2,0,1]","{""Monday"":5,""Tuesday"":4,""Wednesday"":4,""Thursday"":2,""Friday"":2,""Saturday"":4,""Sunday"":0}","{""android"":14,""ios"":0}",US
