safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:a829f2f0b9614fb5904252a578e2633e,162,100,"[15,9,9,5,1,4,6,4,6,8,3,5,5,6,6,3,7,6,3,3,3,7,3,6,4,4,2,4,4,3,8]","[9,9,17,17,17,17,18,50,42,28,23,17,17,18,25,36,23,19,11,6,8,6,6,7]","{""Monday"":14,""Tuesday"":21,""Wednesday"":36,""Thursday"":24,""Friday"":36,""Saturday"":18,""Sunday"":13}"
sg:93dcc5d07d184358b4c68176221d2b29,67,34,"[0,0,2,0,0,0,2,2,4,6,2,1,2,3,3,8,4,1,1,2,1,2,3,0,1,1,1,1,4,7,3]","[0,0,0,0,0,4,9,12,23,18,11,13,13,9,9,14,13,9,3,2,0,0,1,1]","{""Monday"":5,""Tuesday"":7,""Wednesday"":11,""Thursday"":22,""Friday"":15,""Saturday"":4,""Sunday"":3}"
sg:d216fe2bf21a4633877efa4bb5f50d2e,19,13,"[0,1,2,0,0,2,1,1,0,0,2,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0]","[0,0,0,0,0,0,0,0,1,1,0,4,1,4,2,5,7,2,3,2,2,1,0,0]","{""Monday"":4,""Tuesday"":3,""Wednesday"":1,""Thursday"":2,""Friday"":4,""Saturday"":3,""Sunday"":2}"
sg:13ff1764b7b74a35a9679cd6a084ace4,704,614,"[27,43,38,38,31,11,14,13,13,25,24,29,22,8,20,20,23,32,36,27,5,18,14,32,42,28,14,8,12,14,23]","[0,0,0,0,0,0,0,0,2,12,38,66,76,121,132,154,155,148,123,80,26,3,2,0]","{""Monday"":74,""Tuesday"":35,""Wednesday"":90,""Thursday"":104,""Friday"":141,""Saturday"":136,""Sunday"":124}"
sg:4ea97a6ada544a2ca325c4a0a7a9c336,15,9,"[0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0,1,2,0,0,1,0,1,0,0,0,2,0,0,1,0]","[0,0,0,0,0,0,0,0,0,2,4,5,3,3,4,6,5,6,4,0,0,2,3,1]","{""Monday"":2,""Tuesday"":3,""Wednesday"":0,""Thursday"":3,""Friday"":1,""Saturday"":2,""Sunday"":4}"
sg:934e1961ccbc407b98f2c9575ace4667,230,177,"[7,8,6,12,9,4,10,10,6,4,2,6,6,9,6,4,9,11,8,7,9,6,6,7,12,6,9,6,6,9,10]","[6,4,1,1,1,1,2,3,14,26,39,53,56,59,58,52,44,43,38,24,19,11,3,5]","{""Monday"":26,""Tuesday"":37,""Wednesday"":35,""Thursday"":33,""Friday"":33,""Saturday"":37,""Sunday"":29}"
sg:bb8dc936a552417ca9aca1bc037fee5c,970,242,"[5,35,21,21,11,39,37,35,44,41,27,12,41,48,41,43,29,21,21,41,36,35,37,40,18,19,33,38,25,48,28]","[29,10,0,0,5,56,110,126,170,172,159,132,119,81,103,131,158,162,156,120,91,36,21,21]","{""Monday"":154,""Tuesday"":159,""Wednesday"":141,""Thursday"":207,""Friday"":159,""Saturday"":87,""Sunday"":63}"
sg:bf87217c59c741e0ad0e78b5f0b61d1e,306,152,"[8,7,7,10,3,5,5,8,13,12,11,10,11,6,11,10,21,20,9,8,7,13,8,16,13,7,9,8,9,6,15]","[56,51,49,45,39,37,36,36,38,37,33,38,50,45,49,54,48,45,41,48,51,56,51,54]","{""Monday"":33,""Tuesday"":30,""Wednesday"":49,""Thursday"":44,""Friday"":67,""Saturday"":54,""Sunday"":29}"
sg:325bb7caf12b45a6ac5552c7d07fe386,113,69,"[9,0,2,2,4,1,2,0,3,2,3,5,0,1,4,5,2,0,12,3,1,4,1,7,12,4,2,2,4,3,13]","[0,0,0,0,0,0,0,0,2,1,12,17,23,32,16,13,11,16,20,3,4,2,0,0]","{""Monday"":6,""Tuesday"":7,""Wednesday"":21,""Thursday"":12,""Friday"":25,""Saturday"":17,""Sunday"":25}"
sg:65d7c904a9c24ed7b7855ca8e62814d5,35,32,"[2,1,1,0,0,3,1,0,1,2,3,0,1,1,0,1,3,1,0,7,0,0,1,3,1,1,0,0,1,0,0]","[0,0,0,0,1,0,0,1,1,2,3,2,7,9,9,7,1,0,0,4,2,1,1,2]","{""Monday"":11,""Tuesday"":2,""Wednesday"":3,""Thursday"":4,""Friday"":9,""Saturday"":5,""Sunday"":1}"
sg:e0d4279747f74ebeaca09b78a8acbd92,166,59,"[4,7,4,1,2,6,6,3,4,6,9,3,7,10,8,4,9,6,8,5,7,6,4,3,8,5,3,3,3,8,4]","[46,48,50,56,54,52,51,55,52,45,52,46,50,41,38,34,30,25,24,17,23,24,30,35]","{""Monday"":21,""Tuesday"":26,""Wednesday"":24,""Thursday"":27,""Friday"":26,""Saturday"":24,""Sunday"":18}"
sg:14970b78b7174c7a80f176b8199d89f2,388,230,"[14,12,13,15,4,15,18,13,12,21,12,6,13,9,15,17,13,10,4,23,14,13,14,20,11,6,12,5,7,6,21]","[5,4,4,4,4,10,21,40,46,50,63,79,76,90,86,69,54,35,17,16,10,8,3,4]","{""Monday"":63,""Tuesday"":46,""Wednesday"":62,""Thursday"":61,""Friday"":88,""Saturday"":48,""Sunday"":20}"
sg:3131f7e7005940e9b04a68cc2e5c865f,148,108,"[3,4,9,8,0,0,2,1,5,8,2,2,1,5,6,4,23,2,5,6,11,7,6,2,8,5,1,2,2,2,6]","[7,7,6,5,5,2,2,6,8,7,14,15,24,31,28,29,26,23,20,26,17,2,4,7]","{""Monday"":8,""Tuesday"":22,""Wednesday"":19,""Thursday"":21,""Friday"":46,""Saturday"":20,""Sunday"":12}"
sg:5ac801817bd04176aa2d51c39a13f0af,69,49,"[1,2,3,2,1,3,3,2,3,4,2,0,0,3,3,3,3,0,5,0,1,3,4,2,3,0,2,2,5,2,2]","[1,1,2,2,4,10,2,2,2,6,7,7,12,10,14,9,12,9,8,0,0,0,0,1]","{""Monday"":5,""Tuesday"":9,""Wednesday"":14,""Thursday"":14,""Friday"":14,""Saturday"":7,""Sunday"":6}"
sg:8dcddaf4c6574a2caf13ee31f2ec6db9,37,27,"[2,1,4,0,1,1,1,1,0,1,0,1,2,0,2,0,2,0,1,5,1,3,0,0,1,1,0,1,1,3,1]","[5,6,5,7,7,6,6,7,7,7,7,7,10,13,9,4,3,2,3,1,1,2,3,2]","{""Monday"":8,""Tuesday"":3,""Wednesday"":9,""Thursday"":4,""Friday"":8,""Saturday"":1,""Sunday"":4}"
sg:eebea12a3866441290c241c562219f6e,99,30,"[0,1,4,3,1,4,1,5,5,4,1,0,4,2,5,5,5,3,1,5,1,3,3,9,5,2,4,2,6,1,4]","[0,0,0,0,0,0,0,0,3,9,9,39,40,43,50,47,48,47,39,10,4,4,4,2]","{""Monday"":17,""Tuesday"":6,""Wednesday"":19,""Thursday"":15,""Friday"":26,""Saturday"":12,""Sunday"":4}"
sg:3edb8dd2b03f40aa98f2ce137f380db1,60,19,"[0,0,5,2,2,1,2,3,2,4,2,0,2,3,1,1,5,2,2,3,0,0,1,3,3,1,1,2,3,3,1]","[8,2,1,1,1,2,2,2,1,5,7,9,6,6,7,10,12,12,13,16,17,15,18,10]","{""Monday"":7,""Tuesday"":7,""Wednesday"":7,""Thursday"":7,""Friday"":18,""Saturday"":9,""Sunday"":5}"
sg:3d439e6641744357a89b2e924f6352e7,831,291,"[0,13,16,21,8,5,5,13,8,9,17,18,53,43,42,39,35,23,20,17,49,44,35,51,30,32,42,39,28,44,32]","[86,79,73,71,72,74,80,87,101,151,147,175,244,256,229,202,152,133,83,81,74,74,81,84]","{""Monday"":117,""Tuesday"":136,""Wednesday"":127,""Thursday"":139,""Friday"":143,""Saturday"":91,""Sunday"":78}"
sg:d89357244baf41a1a6ed5bf61ad49e2c,239,138,"[4,7,4,2,3,2,7,7,14,6,6,8,7,3,13,14,4,9,15,19,7,8,4,5,6,11,7,14,9,3,11]","[4,3,3,4,4,3,0,1,9,8,15,33,43,57,49,47,37,22,28,32,26,20,5,4]","{""Monday"":35,""Tuesday"":31,""Wednesday"":41,""Thursday"":42,""Friday"":30,""Saturday"":23,""Sunday"":37}"
sg:e3dd952107cf4ebf833755d5b7e29ed9,65,13,"[2,0,2,3,1,3,4,2,1,3,2,1,2,1,1,2,1,3,2,1,2,3,1,5,3,3,2,2,3,2,2]","[23,24,25,25,26,28,22,22,25,21,21,22,23,20,19,22,22,24,15,17,19,23,24,24]","{""Monday"":8,""Tuesday"":9,""Wednesday"":11,""Thursday"":6,""Friday"":13,""Saturday"":11,""Sunday"":7}"
sg:cf9b52fe4e804cd49c91009260744419,79,48,"[0,5,2,4,4,1,3,2,2,6,4,1,0,2,3,4,1,1,1,2,2,3,4,4,7,2,2,1,4,1,1]","[0,0,0,0,1,21,32,30,31,31,32,30,27,19,7,1,5,3,7,2,1,0,1,2]","{""Monday"":5,""Tuesday"":8,""Wednesday"":12,""Thursday"":16,""Friday"":14,""Saturday"":16,""Sunday"":8}"
sg:69bdc02f46ec4fbda9e85221937c53b1,49,36,"[0,3,2,1,1,2,0,5,1,0,1,0,3,3,2,2,2,1,2,3,0,2,0,0,1,2,2,3,2,2,1]","[3,3,3,3,3,3,4,3,5,5,6,8,8,9,8,7,4,5,6,11,11,6,2,5]","{""Monday"":10,""Tuesday"":6,""Wednesday"":11,""Thursday"":8,""Friday"":5,""Saturday"":4,""Sunday"":5}"
sg:d23826d711ad4741bd58c50f47159871,104,81,"[5,3,4,3,2,1,4,7,1,1,1,0,5,4,5,5,2,3,2,3,2,2,4,7,2,1,5,1,7,6,6]","[7,4,3,3,4,3,3,7,9,14,13,14,19,20,17,16,19,13,12,5,8,8,7,8]","{""Monday"":14,""Tuesday"":13,""Wednesday"":26,""Thursday"":19,""Friday"":18,""Saturday"":9,""Sunday"":5}"
sg:8b8914a0801c41dc9dffc5bff4e5de45,78,30,"[3,4,1,1,5,1,2,2,4,3,2,5,2,1,2,2,4,1,5,1,3,2,1,2,4,1,3,1,3,4,3]","[38,33,29,30,26,25,24,29,28,29,30,33,33,29,28,23,26,21,20,24,28,27,28,30]","{""Monday"":7,""Tuesday"":9,""Wednesday"":12,""Thursday"":15,""Friday"":11,""Saturday"":8,""Sunday"":16}"
sg:51f65ee475fc4a6fa1be2752c1c6be3a,25,15,"[1,1,2,0,0,4,2,2,2,1,0,0,1,0,2,0,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0]","[0,0,0,0,0,0,0,3,5,8,4,3,5,4,6,2,2,1,3,0,0,0,0,0]","{""Monday"":5,""Tuesday"":3,""Wednesday"":6,""Thursday"":3,""Friday"":6,""Saturday"":2,""Sunday"":0}"
sg:90b53052a08643759bf96852db1b1053,78,70,"[2,0,0,5,1,2,1,2,1,1,5,2,3,3,5,7,3,7,0,0,0,2,1,4,6,1,1,0,0,5,8]","[0,0,0,0,0,0,0,1,5,9,5,15,14,13,18,21,13,9,12,0,0,0,0,0]","{""Monday"":6,""Tuesday"":4,""Wednesday"":11,""Thursday"":14,""Friday"":16,""Saturday"":23,""Sunday"":4}"
sg:16fa185afd7d47298c7803b9511f5755,5,5,"[1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":2,""Thursday"":0,""Friday"":2,""Saturday"":0,""Sunday"":0}"
sg:8eee783b01104af8af4cd92817abe47e,616,550,"[14,36,34,27,19,12,9,11,2,10,2,12,3,1,8,5,21,22,16,16,7,12,22,36,130,85,3,2,6,5,28]","[6,2,2,1,1,3,5,9,16,46,79,76,97,107,104,114,90,79,73,56,51,35,20,11]","{""Monday"":34,""Tuesday"":37,""Wednesday"":51,""Thursday"":70,""Friday"":111,""Saturday"":181,""Sunday"":132}"
sg:1203b8e4862c4ac2acdc07c7a6e84944,860,398,"[13,29,29,29,17,42,31,52,29,24,22,22,44,39,33,40,25,43,19,23,26,21,13,30,28,14,22,23,15,27,36]","[15,14,14,12,15,14,29,105,103,90,141,154,162,158,149,152,141,105,112,87,76,30,21,14]","{""Monday"":131,""Tuesday"":121,""Wednesday"":134,""Thursday"":138,""Friday"":142,""Saturday"":122,""Sunday"":72}"
sg:730b3ffbbaa2415b94272204351a3857,840,732,"[0,38,33,42,16,7,6,8,9,10,3,16,6,2,2,10,5,21,16,13,11,12,59,89,252,120,13,6,4,2,9]","[0,1,0,0,1,0,3,6,19,40,86,124,134,163,157,168,158,122,78,38,30,20,7,1]","{""Monday"":39,""Tuesday"":25,""Wednesday"":26,""Thursday"":118,""Friday"":146,""Saturday"":318,""Sunday"":168}"
sg:c1ad6b16e7df44e9a9107d489bd1ec5b,130,63,"[1,4,4,9,6,2,8,11,3,4,1,6,1,3,6,4,2,2,12,1,4,5,7,2,0,2,3,3,6,3,5]","[1,1,0,0,0,0,0,5,13,39,41,31,26,36,39,34,33,12,8,21,22,3,0,0]","{""Monday"":7,""Tuesday"":18,""Wednesday"":29,""Thursday"":21,""Friday"":17,""Saturday"":12,""Sunday"":26}"
sg:95848950e32d4aecb1eac183bfabab3e,37,24,"[0,1,2,4,0,0,1,2,2,6,0,0,1,1,0,2,2,1,0,2,1,2,0,1,0,0,3,0,1,0,2]","[6,1,3,6,4,3,3,3,3,3,9,7,8,6,3,5,4,0,0,0,0,0,0,2]","{""Monday"":6,""Tuesday"":3,""Wednesday"":5,""Thursday"":5,""Friday"":13,""Saturday"":5,""Sunday"":0}"
sg:dbdc91e8595b485991c35afd43489ff0,38,23,"[0,0,0,3,2,2,0,1,2,1,2,0,3,3,2,2,1,1,1,2,2,1,2,0,0,1,0,0,2,1,1]","[5,5,2,2,1,0,4,1,3,5,3,4,5,2,0,0,0,4,6,10,6,5,6,5]","{""Monday"":7,""Tuesday"":5,""Wednesday"":6,""Thursday"":7,""Friday"":3,""Saturday"":6,""Sunday"":4}"
sg:136fe3b05dd543239456a3593aed16a7,189,119,"[0,10,9,7,5,8,3,2,8,9,6,3,9,6,10,4,5,4,6,6,8,10,9,10,3,4,6,7,6,4,2]","[32,33,19,17,14,16,24,19,23,10,11,12,12,15,18,30,37,46,53,20,28,29,32,32]","{""Monday"":29,""Tuesday"":24,""Wednesday"":28,""Thursday"":35,""Friday"":35,""Saturday"":20,""Sunday"":18}"
sg:fa0c2aaca987490fb5f7d151e0156e9c,54,10,"[0,7,2,2,0,3,3,5,4,0,0,0,3,4,5,8,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0]","[0,0,0,0,0,0,0,1,2,8,9,13,8,8,6,8,10,16,11,6,2,1,0,0]","{""Monday"":12,""Tuesday"":7,""Wednesday"":10,""Thursday"":20,""Friday"":3,""Saturday"":2,""Sunday"":0}"
sg:436e3cf3ae164fed9645f18e3bc66ec6,51,17,"[1,3,4,0,1,3,3,2,2,3,0,1,1,0,5,2,0,0,2,4,1,5,0,1,0,1,4,1,0,0,1]","[6,6,6,6,6,7,6,14,21,18,16,14,13,11,13,10,11,2,1,2,3,5,5,6]","{""Monday"":12,""Tuesday"":6,""Wednesday"":13,""Thursday"":7,""Friday"":8,""Saturday"":0,""Sunday"":5}"
sg:cdc76f9f03d249bea6152a8c601a3ecf,86,72,"[0,5,0,4,1,1,4,3,7,7,1,2,1,2,3,4,1,2,1,0,4,0,3,5,5,0,3,8,2,5,2]","[1,1,1,1,1,2,1,1,4,11,17,24,19,20,20,17,25,14,5,1,2,1,1,2]","{""Monday"":5,""Tuesday"":18,""Wednesday"":8,""Thursday"":24,""Friday"":15,""Saturday"":12,""Sunday"":4}"
sg:c4e150f96e9b468fa8703c78dc3aa26a,36,27,"[1,0,0,0,1,1,4,2,2,1,2,2,2,0,2,1,3,3,0,1,1,1,1,0,0,0,0,1,0,2,2]","[3,3,3,3,3,3,3,3,3,3,8,8,8,6,7,10,9,4,1,3,3,3,3,3]","{""Monday"":4,""Tuesday"":6,""Wednesday"":6,""Thursday"":6,""Friday"":6,""Saturday"":5,""Sunday"":3}"
sg:2fa2d30492974ca2b6b4cce368d0e9fb,31,24,"[0,0,0,0,0,0,1,0,2,2,5,0,0,0,3,3,3,0,1,1,1,1,0,1,0,0,1,3,0,2,1]","[0,0,0,0,0,0,1,3,6,4,8,3,0,4,3,4,1,1,1,0,2,1,0,0]","{""Monday"":2,""Tuesday"":5,""Wednesday"":4,""Thursday"":7,""Friday"":7,""Saturday"":5,""Sunday"":1}"
sg:f0aab19c3cfc4a6d8eaa97272bf2183e,43,9,"[2,7,2,4,5,0,0,0,1,1,1,1,1,0,2,1,1,1,0,1,0,1,1,1,1,1,1,0,0,3,3]","[5,6,7,7,7,7,8,10,11,7,6,6,7,9,8,9,8,7,7,6,7,6,3,4]","{""Monday"":3,""Tuesday"":1,""Wednesday"":5,""Thursday"":13,""Friday"":7,""Saturday"":7,""Sunday"":7}"
sg:f3d78c611457417189e2a62fa2d933ea,1657,364,"[9,74,73,6,9,93,76,95,86,74,15,9,70,59,92,80,51,8,9,67,64,81,61,62,15,4,83,50,63,55,64]","[18,16,15,15,14,21,140,322,558,721,777,820,860,829,763,689,569,376,172,117,96,74,47,34]","{""Monday"":313,""Tuesday"":257,""Wednesday"":340,""Thursday"":356,""Friday"":316,""Saturday"":44,""Sunday"":31}"
sg:b2e9ba0669fe4798a16986e1cda7d42c,16,7,"[0,0,0,0,0,0,0,1,0,2,0,0,1,1,3,1,1,0,0,0,2,0,1,1,0,1,0,0,1,0,0]","[0,0,0,0,0,0,0,1,7,10,9,9,5,7,4,2,0,0,0,0,0,0,1,0]","{""Monday"":1,""Tuesday"":3,""Wednesday"":5,""Thursday"":2,""Friday"":4,""Saturday"":0,""Sunday"":1}"
sg:a7d027afffd441b9a1e4146cfe9ec528,115,92,"[3,7,10,7,3,5,3,5,5,6,3,0,0,3,3,4,0,3,5,1,2,4,1,7,4,0,4,1,5,6,5]","[1,2,2,0,1,0,0,2,9,9,11,14,18,19,15,16,17,13,12,7,3,3,3,1]","{""Monday"":10,""Tuesday"":10,""Wednesday"":20,""Thursday"":23,""Friday"":27,""Saturday"":17,""Sunday"":8}"
sg:93c4ef8d1e894310851a4430e192a85a,180,145,"[4,10,10,8,7,8,4,9,8,9,10,5,4,4,6,6,7,11,6,4,2,4,2,3,5,1,5,3,3,6,6]","[13,9,6,6,7,7,6,12,11,18,23,19,22,25,23,23,15,10,12,9,13,16,12,7]","{""Monday"":21,""Tuesday"":13,""Wednesday"":26,""Thursday"":32,""Friday"":35,""Saturday"":34,""Sunday"":19}"
sg:4d688304eee34a23ae40252cf00b84fc,367,292,"[0,18,5,5,11,17,9,21,9,11,14,7,11,6,9,10,9,13,22,16,16,13,8,10,11,7,9,11,13,10,36]","[26,30,34,27,25,27,30,35,38,67,90,103,115,72,46,30,27,33,20,11,23,19,18,25]","{""Monday"":53,""Tuesday"":64,""Wednesday"":56,""Thursday"":55,""Friday"":49,""Saturday"":43,""Sunday"":47}"
sg:4220c5f716a84716bb329cae3fc713ce,78,31,"[1,1,1,4,1,2,1,1,2,1,5,2,1,2,0,0,4,2,5,0,2,2,2,5,11,5,2,1,4,4,4]","[29,28,25,25,25,26,24,21,20,18,14,14,12,11,11,12,15,11,12,15,20,24,25,33]","{""Monday"":5,""Tuesday"":7,""Wednesday"":8,""Thursday"":9,""Friday"":14,""Saturday"":22,""Sunday"":13}"
sg:08f7bb4c248e4362a6e08e3175cafead,21,17,"[1,1,0,2,1,0,0,1,2,0,2,0,1,1,0,0,1,2,0,0,1,1,1,0,0,1,0,1,0,1,0]","[0,0,0,0,0,0,0,0,1,0,0,3,3,4,4,4,3,4,3,0,0,0,0,0]","{""Monday"":1,""Tuesday"":3,""Wednesday"":3,""Thursday"":5,""Friday"":1,""Saturday"":6,""Sunday"":2}"
sg:46c307cc99924d78ba16a61de564f3c2,7,6,"[0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,2,2,3,1,0,0,1,1,1,1,1,1,1,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":2,""Saturday"":1,""Sunday"":2}"
sg:0b33c8c3dda34a48a41ad8de6de739d2,182,87,"[1,4,5,1,3,10,8,9,17,15,4,4,5,6,9,9,6,1,4,5,5,5,3,7,1,3,7,5,10,6,4]","[7,5,5,5,13,17,18,26,36,34,28,34,37,27,31,23,20,11,6,6,4,4,3,7]","{""Monday"":27,""Tuesday"":24,""Wednesday"":34,""Thursday"":39,""Friday"":37,""Saturday"":7,""Sunday"":14}"
sg:80dc85f228bf4ffa84e11adb040d7e8e,15,13,"[0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,1,1,1,0,2,1,0]","[2,0,1,0,0,0,0,1,0,0,3,2,5,3,0,2,2,1,0,0,0,0,0,1]","{""Monday"":5,""Tuesday"":2,""Wednesday"":2,""Thursday"":3,""Friday"":1,""Saturday"":1,""Sunday"":1}"
sg:4c47e0950e954e7282fc672c90b89423,836,607,"[40,33,43,48,5,14,24,27,37,39,29,3,22,20,39,34,34,20,7,29,18,45,23,36,34,3,27,24,19,29,31]","[17,10,3,1,1,0,2,10,14,39,72,123,124,145,114,125,132,110,97,100,81,48,20,21]","{""Monday"":92,""Tuesday"":90,""Wednesday"":170,""Thursday"":156,""Friday"":179,""Saturday"":131,""Sunday"":18}"
sg:896cc73f914f48fc9d6e7d1b8497e6c6,40,7,"[0,2,2,1,0,1,3,1,2,1,0,0,2,1,3,1,2,0,0,2,1,1,1,1,1,0,3,2,2,3,1]","[0,0,0,0,0,0,0,1,6,18,22,24,25,28,31,31,30,27,19,1,0,0,0,0]","{""Monday"":8,""Tuesday"":7,""Wednesday"":7,""Thursday"":9,""Friday"":7,""Saturday"":2,""Sunday"":0}"
sg:e89087f8c00a4b90a060e285d5576f92,37,23,"[0,1,1,2,0,1,2,1,3,1,3,0,3,0,1,1,4,1,0,2,1,0,2,0,1,0,0,2,1,1,2]","[0,0,0,0,0,0,0,3,4,5,2,7,6,2,6,4,4,3,4,6,2,0,0,0]","{""Monday"":6,""Tuesday"":5,""Wednesday"":3,""Thursday"":8,""Friday"":8,""Saturday"":7,""Sunday"":0}"
sg:b5f1c68b66c34d57b3be06f8e9214fed,84,57,"[1,0,0,0,2,0,2,2,4,7,7,6,3,1,2,9,1,3,5,1,0,1,2,4,4,1,1,2,5,3,5]","[22,18,8,2,3,3,3,6,11,13,16,14,7,8,6,6,8,13,10,10,14,17,18,18]","{""Monday"":5,""Tuesday"":5,""Wednesday"":11,""Thursday"":18,""Friday"":17,""Saturday"":14,""Sunday"":14}"
sg:0471662e982747b8af86f2df91f6a3f5,63,53,"[0,0,1,3,0,0,3,0,2,3,2,1,3,5,4,1,4,2,0,1,5,1,5,3,3,1,1,1,4,2,2]","[1,0,0,0,0,0,0,2,6,9,8,7,10,4,6,6,6,6,5,2,0,0,0,1]","{""Monday"":5,""Tuesday"":14,""Wednesday"":9,""Thursday"":10,""Friday"":13,""Saturday"":10,""Sunday"":2}"
sg:4bc6c76ca62144498e71b5f79612e80e,3279,2572,"[102,147,158,161,121,87,78,90,69,130,130,109,77,84,100,84,111,74,137,144,80,98,87,99,149,120,85,80,85,98,105]","[1,2,2,2,3,6,15,24,38,148,304,444,570,603,616,582,567,504,421,352,286,138,30,2]","{""Monday"":393,""Tuesday"":323,""Wednesday"":475,""Thursday"":485,""Friday"":602,""Saturday"":514,""Sunday"":487}"
sg:aa451290cc2647329a63860876eb8fb7,171,115,"[0,6,11,6,3,2,1,1,9,9,5,3,6,1,2,14,12,4,3,16,3,1,10,13,7,1,2,2,7,5,6]","[0,0,0,0,0,0,0,0,0,0,4,6,11,12,21,29,39,60,47,55,45,41,25,12]","{""Monday"":26,""Tuesday"":7,""Wednesday"":11,""Thursday"":44,""Friday"":51,""Saturday"":22,""Sunday"":10}"
sg:80a9d584beaa4f2884547827974f8cea,88,51,"[0,2,1,2,4,2,1,2,2,0,3,4,8,2,1,5,4,3,2,2,2,4,8,4,1,2,3,2,5,2,5]","[5,6,7,6,6,6,7,7,9,7,16,16,20,20,20,18,10,11,10,11,19,17,10,7]","{""Monday"":15,""Tuesday"":7,""Wednesday"":12,""Thursday"":19,""Friday"":14,""Saturday"":9,""Sunday"":12}"
sg:f9aff2b252c64c8abc0145f1fd083d5e,1287,615,"[2,47,47,6,1,53,57,57,57,48,7,4,54,41,77,77,43,3,1,66,50,54,52,73,11,1,71,42,66,64,55]","[3,0,1,1,1,6,38,117,299,374,455,418,405,368,370,334,275,169,62,40,48,45,40,3]","{""Monday"":244,""Tuesday"":191,""Wednesday"":256,""Thursday"":297,""Friday"":265,""Saturday"":27,""Sunday"":7}"
sg:b10c21be065b49efa26922b8015be992,28,14,"[0,0,1,0,0,0,2,2,2,7,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,2,2,1]","[0,0,0,0,0,0,0,0,1,5,8,10,8,10,15,8,4,2,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":5,""Wednesday"":5,""Thursday"":6,""Friday"":9,""Saturday"":2,""Sunday"":1}"
sg:5764e825270a4ff09da06c3457207bdf,72,23,"[0,6,2,0,0,5,1,0,5,1,1,0,4,0,2,6,2,0,0,5,1,3,4,4,1,0,7,3,1,5,3]","[1,1,2,1,1,4,4,4,3,4,6,4,4,2,12,11,10,19,20,24,11,5,4,4]","{""Monday"":21,""Tuesday"":5,""Wednesday"":6,""Thursday"":26,""Friday"":12,""Saturday"":2,""Sunday"":0}"
sg:ad16b2d284d64fb69b2b089bce2ccc96,38,35,"[3,2,1,3,1,1,0,0,0,4,0,0,0,0,2,1,0,1,3,2,0,2,3,0,3,1,0,1,0,2,2]","[1,1,1,1,1,1,1,1,2,1,1,6,9,3,5,2,2,5,9,8,5,1,0,0]","{""Monday"":3,""Tuesday"":2,""Wednesday"":7,""Thursday"":8,""Friday"":6,""Saturday"":7,""Sunday"":5}"
sg:5736ea738ffa4ac2995ddfab7f99a2c2,332,126,"[7,19,9,7,8,6,10,7,12,20,14,16,11,9,8,15,12,11,15,14,16,5,12,12,6,11,7,7,14,6,6]","[77,79,78,79,80,80,78,78,80,94,108,100,99,72,70,61,58,62,48,51,73,74,77,75]","{""Monday"":38,""Tuesday"":43,""Wednesday"":41,""Thursday"":64,""Friday"":58,""Saturday"":38,""Sunday"":50}"
sg:a99882d1080249529892de948dc32ebd,227,181,"[0,4,1,2,1,0,1,2,1,0,2,1,5,0,0,1,1,2,3,1,3,1,1,0,2,59,53,30,1,13,36]","[118,119,121,125,120,113,97,99,87,69,65,62,63,58,54,53,44,21,11,21,62,74,95,115]","{""Monday"":59,""Tuesday"":34,""Wednesday"":4,""Thursday"":20,""Friday"":38,""Saturday"":8,""Sunday"":64}"
sg:814584ef90884504bae53896ae9d741c,59,26,"[0,1,0,0,0,2,0,2,2,1,0,1,6,4,3,2,2,0,0,4,4,3,4,1,0,0,3,2,5,6,1]","[0,1,3,2,3,0,0,0,7,7,11,17,17,18,17,19,21,12,5,2,0,0,0,0]","{""Monday"":15,""Tuesday"":10,""Wednesday"":13,""Thursday"":15,""Friday"":5,""Saturday"":0,""Sunday"":1}"
sg:bbe72b638b0b4775bf2ec1ba94528774,46,27,"[0,0,2,1,0,2,1,0,1,1,2,1,2,2,2,2,3,2,3,3,0,0,2,2,0,3,1,1,1,2,4]","[7,6,5,4,3,3,4,3,5,5,7,5,6,7,4,3,9,8,5,3,6,6,9,7]","{""Monday"":8,""Tuesday"":6,""Wednesday"":3,""Thursday"":7,""Friday"":10,""Saturday"":5,""Sunday"":7}"
