"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:412abff305b2403a9669a4212dbaf901,Tradewinds Bakery,213 W Erie St,Rogers City,MI,49779,,1577836800,1580515200,17,10,"[1,0,3,0,0,0,0,0,0,3,0,0,0,1,2,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0]",{},{},"{""US"":10}",1318,15.0,"{""<5"":1,""5-20"":12,""21-60"":2,""61-240"":2,"">240"":0}","{""Walmart"":94,""McDonald's"":47}","{""McDonald's"":58,""Family Dollar Stores"":57,""Dollar General"":55,""Meijer"":49,""Walmart"":41,""CITGO"":39,""Sunoco"":38,""Shell Oil"":34,""Ace Hardware"":29,""Mobil"":28,""Applebee's"":28,""Burger King"":26,""The Home Depot"":26,""Auto Value"":20,""Family Fare"":20,""Save-A-Lot"":20,""Little Caesars"":19,""Arby's"":18,""Speedway"":18,""Dairy Queen"":18}","[0,0,0,0,0,1,1,1,0,2,5,3,2,2,3,0,1,0,0,2,0,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":3,""Thursday"":2,""Friday"":7,""Saturday"":2,""Sunday"":0}","{""android"":6,""ios"":0}",US
sg:75dbd3f1f71a41719befa590689dfdeb,Gude Goodies,587 E 8th St,Holland,MI,49423,,1577836800,1580515200,89,71,"[0,4,1,2,0,3,2,2,6,4,1,1,4,6,5,6,5,2,0,2,2,5,3,3,1,1,4,3,3,2,6]",{},{},"{""US"":70}",8280,15.0,"{""<5"":9,""5-20"":41,""21-60"":25,""61-240"":11,"">240"":3}","{""Jimmy John's"":50,""Dollar Tree"":16}","{""Meijer"":55,""Speedway"":39,""Shell Oil"":36,""McDonald's"":35,""J&H"":32,""Walmart"":26,""Dollar General"":26,""Goodwill Industries"":24,""Subway"":23,""Burger King"":23,""Walgreens"":22,""Tim Hortons"":19,""Menard's"":19,""ALDI"":18,""Wendy's"":18,""Target"":17,""Family Fare"":17,""Starbucks"":16,""Marathon"":16,""TGI Fridays"":15}","[0,0,1,0,0,0,0,1,3,5,9,10,22,17,14,25,20,12,9,0,1,1,0,0]","{""Monday"":13,""Tuesday"":13,""Wednesday"":15,""Thursday"":21,""Friday"":19,""Saturday"":6,""Sunday"":2}","{""android"":38,""ios"":33}",US
sg:cb6ac4b9ab1041079b96c8bb33f59df4,Connie's Kitchen,56901 S 6th St,Calumet,MI,49913,,1577836800,1580515200,108,64,"[5,5,13,6,3,2,4,3,3,5,1,3,4,2,5,2,3,2,4,3,2,6,4,3,3,1,3,1,3,1,3]","{""260610003003"":7}","{""261635389004"":6,""260610003003"":5}","{""US"":61}",6719,25.5,"{""<5"":1,""5-20"":46,""21-60"":21,""61-240"":22,"">240"":18}",{},"{""Walmart"":43,""BP"":39,""IGA"":33,""AmericInn"":31,""Holiday Station"":31,""Subway"":31,""McDonald's"":19,""Taco Bell"":19,""Dollar General"":18,""Shell Oil"":18,""Ace Hardware"":16,""Culver's"":15,""Family Dollar Stores"":14,""United States Postal Service (USPS)"":12,""Krist Oil"":11,""Century 21 Real Estate"":11,""Dunham's Sports"":11,""Dairy Queen"":10,""Burger King"":10,""Dollar Tree"":9}","[3,2,3,2,2,1,3,18,24,26,23,24,22,30,28,31,18,10,7,9,6,10,7,4]","{""Monday"":12,""Tuesday"":9,""Wednesday"":22,""Thursday"":15,""Friday"":27,""Saturday"":12,""Sunday"":11}","{""android"":39,""ios"":25}",US
sg:bd005584ee2d4b1ea372755ddd6e51c7,Gilmore Car Museum,6865 W Hickory Rd,Hickory Crnrs,MI,49060,,1577836800,1580515200,54,35,"[0,2,2,2,0,2,0,0,0,2,1,3,2,2,1,3,2,0,6,8,0,1,1,1,4,3,3,0,1,0,2]",{},{},"{""US"":33}",64162,27.5,"{""<5"":0,""5-20"":19,""21-60"":21,""61-240"":11,"">240"":3}",{},"{""Meijer"":39,""Taco Bell"":27,""Walmart"":26,""Menard's"":22,""Dollar General"":15,""McDonald's"":13,""Burger King"":13,""Applebee's"":12,""Family Fare"":11,""Shell Oil"":11,""Circle K"":10,""Bob's Big Boy"":9,""Family Dollar Stores"":8,""Citi Trends"":8,""TravelCenters of America"":8,""Napa Auto Parts"":8,""Five Below"":8,""Outback Steakhouse"":8,""Culver's"":8,""Hallmark Cards"":8}","[1,1,1,1,1,1,1,3,3,8,13,15,16,14,12,10,9,3,1,1,1,1,1,1]","{""Monday"":15,""Tuesday"":2,""Wednesday"":3,""Thursday"":6,""Friday"":9,""Saturday"":7,""Sunday"":12}","{""android"":30,""ios"":5}",US
sg:fb8ffe31697e4e9b9589a220df5f631a,Read It Again Books,39733 Grand River Ave,Novi,MI,48375,,1577836800,1580515200,482,244,"[11,22,18,13,18,18,13,22,15,20,15,5,16,17,11,22,25,15,7,16,14,13,12,15,21,6,15,17,12,15,23]","{""261251371001"":7,""261251366003"":7,""261251361012"":6,""261251371002"":6,""261251365002"":6,""261251366001"":6}","{""261251366002"":10,""261251687001"":10,""261251363003"":10,""261251684001"":8}","{""US"":242}",11177,40.0,"{""<5"":12,""5-20"":111,""21-60"":165,""61-240"":139,"">240"":55}","{""Toyota"":12,""Holiday Inn"":10,""Buffalo Wild Wings"":10,""Sunoco"":10,""United States Postal Service (USPS)"":8,""Mini U Storage"":8,""Pacific Sales"":7,""Save-A-Lot"":7,""Shell Oil"":6,""Ram"":6}","{""Kroger"":35,""Meijer"":31,""Costco Wholesale Corp."":29,""McDonald's"":26,""Speedway"":22,""Starbucks"":19,""Mobil"":18,""Target"":18,""CVS"":16,""Shell Oil"":15,""BP"":14,""Taco Bell"":14,""Jimmy John's"":13,""Marathon"":13,""Tim Hortons"":13,""The Home Depot"":13,""Subway"":13,""Lord and Taylor"":12,""Panera Bread"":12,""Emagine Entertainment"":11}","[0,0,0,0,0,0,0,3,4,49,73,93,136,113,92,46,95,94,92,102,91,75,45,7]","{""Monday"":65,""Tuesday"":67,""Wednesday"":69,""Thursday"":86,""Friday"":95,""Saturday"":64,""Sunday"":36}","{""android"":103,""ios"":141}",US
sg:d1f54c4f5f0344f4b1212cb887599938,Hinkley Bakery,700 S Blackstone St,Jackson,MI,49203,,1577836800,1580515200,380,172,"[12,7,10,20,5,7,11,18,8,14,25,11,11,11,11,13,15,17,4,10,4,8,11,18,25,12,4,9,17,13,19]","{""260750010001"":17,""260750001002"":5,""260750053011"":5}","{""260750004005"":5}","{""US"":160}",5905,33.0,"{""<5"":20,""5-20"":149,""21-60"":62,""61-240"":51,"">240"":98}","{""Wyndham Garden"":11,""Burger King"":10,""McDonald's"":6,""Meijer"":5}","{""Meijer"":48,""McDonald's"":35,""Henry Ford Health System"":33,""Walmart"":33,""BP"":31,""Dollar General"":28,""United States Postal Service (USPS)"":26,""Speedway"":26,""Country Market"":23,""Wendy's"":22,""Subway"":22,""Big Lots Stores"":21,""Shell Oil"":21,""Sam's Club"":21,""PS Food Mart"":17,""Biggby Coffee"":17,""Target"":17,""American 1 Credit Union"":16,""Marathon"":15,""Mobil"":15}","[66,66,66,69,68,74,79,86,111,101,92,111,105,81,84,78,73,68,64,74,71,69,70,68]","{""Monday"":32,""Tuesday"":44,""Wednesday"":66,""Thursday"":52,""Friday"":67,""Saturday"":87,""Sunday"":32}","{""android"":120,""ios"":52}",US
sg:7277d0aef45d45dabea66728f8aab7db,North Branch Bakery,4098 Huron St,North Branch,MI,48461,,1577836800,1580515200,30,7,"[0,0,1,2,0,2,2,0,2,0,0,0,2,1,2,2,0,0,2,1,1,1,0,0,2,1,2,2,1,1,0]",{},{},"{""US"":7}",5122,468.5,"{""<5"":0,""5-20"":0,""21-60"":4,""61-240"":0,"">240"":26}",{},"{""Meijer"":85,""Applebee's"":70,""Walmart"":66,""Dunham's Sports"":57,""Kroger"":55,""Jo-Ann Fabric and Craft Stores"":42,""Michaels Stores"":42,""Kohl's"":41,""Family Dollar Stores"":40,""Dollar General"":38,""Shell Oil"":37,""McDonald's"":30,""Leo's Coney Island"":29,""Rite Aid"":27,""Murphy USA"":27,""Olive Garden"":27,""KFC"":27,""Dairy Queen"":26,""Target"":22,""Subway"":22}","[0,0,0,0,0,26,26,26,28,28,27,28,26,20,0,0,0,0,0,0,0,0,0,0]","{""Monday"":7,""Tuesday"":6,""Wednesday"":4,""Thursday"":5,""Friday"":1,""Saturday"":4,""Sunday"":3}","{""android"":0,""ios"":0}",US
sg:bc80b59726c74b189ee6cd17445c9235,Nantucket Baking Company,615 Lyon St NW,Grand Rapids,MI,49503,,1577836800,1580515200,52,47,"[1,1,4,0,0,3,1,0,6,3,0,0,1,1,1,2,4,3,3,2,0,3,0,2,2,3,2,1,0,1,2]",{},"{""260810020001"":6}","{""US"":47}",21580,16.0,"{""<5"":2,""5-20"":29,""21-60"":13,""61-240"":3,"">240"":5}","{""Freshii"":50,""Culver's"":50,""Marathon"":33,""Wendy's"":33,""AC Hotel"":25,""Hyatt Place"":17}","{""Meijer"":37,""Homewood Suites by Hilton"":34,""Freshii"":28,""Target"":19,""Starbucks"":17,""McDonald's"":17,""Subway"":17,""Jimmy John's"":16,""Marathon"":16,""Biggby Coffee"":15,""Wendy's"":15,""Taco Bell"":14,""Panera Bread"":13,""Speedway"":13,""Hyatt Place"":13,""Culver's"":12,""Costco Wholesale Corp."":11,""Walgreens"":11,""Forest Hills Foods"":11,""Jet's Pizza"":11}","[0,0,0,0,0,0,0,3,8,8,10,12,7,9,6,4,5,4,5,2,2,5,3,1]","{""Monday"":8,""Tuesday"":3,""Wednesday"":5,""Thursday"":10,""Friday"":15,""Saturday"":5,""Sunday"":6}","{""android"":24,""ios"":23}",US
sg:8084d413ec184e95a7ee111739fef464,Annie's Baked Goods,1190 Plett Rd Ste A,Cadillac,MI,49601,,1577836800,1580515200,147,91,"[0,7,5,4,5,6,10,8,5,7,2,2,3,8,4,4,9,2,0,3,3,8,5,3,1,0,7,8,8,6,4]","{""261653804001"":8,""261653805002"":7,""261653807002"":5,""261653804002"":5}","{""261653807003"":11,""261653805002"":6}","{""US"":88}",12017,16.0,"{""<5"":7,""5-20"":75,""21-60"":42,""61-240"":18,"">240"":5}","{""Allegra Network"":50}","{""Meijer"":59,""Walmart"":45,""McDonald's"":38,""Wesco Convenience Store"":30,""Dunham's Sports"":28,""Taco Bell"":25,""Speedway"":24,""Bob Evans"":23,""Culver's"":22,""The Home Depot"":22,""Burger King"":20,""Family Fare"":20,""Marathon"":19,""Shell Oil"":18,""T.J. Maxx"":18,""Dollar General"":18,""Ruby Tuesday"":17,""Mobil"":17,""Family Dollar Stores"":17,""Murphy USA"":15}","[1,1,1,1,1,1,2,5,19,29,28,31,21,23,20,24,13,14,2,1,5,2,1,1]","{""Monday"":19,""Tuesday"":29,""Wednesday"":28,""Thursday"":27,""Friday"":28,""Saturday"":9,""Sunday"":7}","{""android"":35,""ios"":56}",US
sg:f891db3a32644a1cab3620176ac1ea56,Blue Phoenix Books,106 N Second Ave,Alpena,MI,49707,,1577836800,1580515200,30,20,"[0,2,1,0,0,0,1,1,2,2,1,0,0,3,0,0,2,1,2,2,0,2,0,3,0,0,1,1,0,2,1]",{},{},"{""US"":19}",5391,24.5,"{""<5"":2,""5-20"":12,""21-60"":5,""61-240"":2,"">240"":9}","{""Ram"":50,""McDonald's"":47}","{""Meijer"":59,""McDonald's"":38,""BP"":37,""Dollar Tree"":35,""Walmart"":31,""Walgreens"":24,""Bob's Big Boy"":20,""Shell Oil"":19,""Applebee's"":18,""Subway"":18,""Dollar General"":15,""Save-A-Lot"":15,""Sherwin-Williams"":14,""Sears Home Services"":14,""Marathon"":14,""Little Caesars"":14,""Sunoco"":13,""Arby's"":13,""Burger King"":11,""Ferrellgas"":10}","[0,0,1,2,1,0,0,10,9,9,11,13,10,9,15,9,11,4,2,2,1,0,1,0]","{""Monday"":3,""Tuesday"":5,""Wednesday"":3,""Thursday"":6,""Friday"":9,""Saturday"":2,""Sunday"":2}","{""android"":12,""ios"":8}",US
sg:17ebe0b7da1443739b51a768af232054,Alden B Dow Museum Of Science & Art,1801 W Saint Andrews Rd,Midland,MI,48640,,1577836800,1580515200,590,390,"[0,23,3,2,2,12,6,8,61,17,60,2,14,6,5,12,99,8,7,11,9,11,17,130,11,1,10,5,26,9,3]","{""261112911021"":25,""261112910003"":14,""261112910001"":12,""261112911022"":12,""261112909002"":12,""261112912001"":11,""261112909003"":10,""261112912004"":9,""261112910002"":9,""261112908004"":8,""261112903002"":7,""260172856004"":6,""261112916011"":6,""261112912002"":5,""261112909005"":5,""261112911023"":5}","{""261112904001"":37,""261112909003"":11,""260172856004"":7,""261112906002"":7,""261112901001"":5,""261112911021"":5,""261112906001"":5}","{""US"":387}",8081,56.0,"{""<5"":4,""5-20"":156,""21-60"":140,""61-240"":287,"">240"":3}","{""Planet Fitness"":33,""Taco Bell"":28,""Barnes and Noble"":14,""Goodwill Industries"":11,""Meijer"":8,""IGA"":7}","{""Meijer"":58,""Speedway"":33,""McDonald's"":29,""Kroger"":24,""Walmart"":22,""Applebee's"":18,""Taco Bell"":18,""NCG Cinemas"":18,""Culver's"":17,""Subway"":17,""Shell Oil"":16,""Kohl's"":15,""PetSmart"":14,""Starbucks"":13,""Five Below"":13,""Rite Aid"":12,""Dollar Tree"":12,""Marathon"":11,""Holiday Inn"":11,""Walgreens"":11}","[0,0,0,0,0,0,0,1,2,5,8,19,43,49,48,35,26,39,125,336,276,186,27,0]","{""Monday"":47,""Tuesday"":26,""Wednesday"":50,""Thursday"":122,""Friday"":252,""Saturday"":81,""Sunday"":12}","{""android"":204,""ios"":186}",US
sg:4018973e752346ff8e35e6824b75f8f2,Melissa's sweet works,11101 E Pickard Rd,Mount Pleasant,MI,48858,,1577836800,1580515200,216,38,"[4,2,3,3,0,1,7,14,8,10,8,9,7,7,7,5,8,9,6,7,14,7,12,9,7,6,8,7,8,10,3]","{""260739402003"":15}",{},"{""US"":32}",7122,383.5,"{""<5"":2,""5-20"":22,""21-60"":19,""61-240"":50,"">240"":123}","{""Carpet One Floor & Home"":33,""Fred Meyer Jewelers"":17}","{""Meijer"":25,""Dollar General"":21,""Speedway"":19,""Walmart"":15,""Marathon"":12,""Biggby Coffee"":10,""Culver's"":10,""Sunoco"":9,""McDonald's"":9,""BP"":8,""Shell Oil"":7,""CITGO"":7,""Little Caesars"":6,""Burger King"":6,""Wendy's"":6,""Applebee's"":6,""United States Postal Service (USPS)"":6,""Taco Bell"":6,""7-Eleven"":5,""Kroger"":5}","[100,103,104,110,104,101,95,97,91,90,86,83,85,79,72,83,83,75,71,81,86,95,98,96]","{""Monday"":23,""Tuesday"":36,""Wednesday"":40,""Thursday"":37,""Friday"":32,""Saturday"":27,""Sunday"":21}","{""android"":32,""ios"":6}",US
sg:f98276adf3264e019f3ea2774a1e81c8,Herbert H Dow Historical Museum,3100 Cook Rd,Midland,MI,48640,,1577836800,1580515200,62,33,"[0,2,1,0,0,2,0,0,0,1,0,0,3,6,0,1,5,0,0,11,6,2,1,2,1,0,1,7,2,5,3]",{},{},"{""US"":33}",22970,53.5,"{""<5"":3,""5-20"":11,""21-60"":18,""61-240"":22,"">240"":8}","{""Taco Bell"":24}","{""Meijer"":47,""Walmart"":35,""Speedway"":31,""McDonald's"":30,""Culver's"":26,""Marathon"":23,""Starbucks"":22,""Dollar General"":22,""Sam's Club"":21,""Subway"":20,""Buffalo Wild Wings"":20,""Kohl's"":19,""Kroger"":19,""Shell Oil"":18,""Target"":17,""Applebee's"":16,""Taco Bell"":16,""Walgreens"":15,""BP"":15,""Golden Corral"":14}","[1,1,1,1,1,1,2,2,9,14,20,18,17,18,17,20,22,7,1,1,1,1,1,1]","{""Monday"":17,""Tuesday"":19,""Wednesday"":4,""Thursday"":9,""Friday"":12,""Saturday"":1,""Sunday"":0}","{""android"":17,""ios"":16}",US
sg:51fe5c1684994e99998898a916e52efe,Masri Sweets,5755 Schaefer Rd,Dearborn,MI,48126,,1577836800,1580515200,754,389,"[23,19,20,14,19,36,45,40,41,42,10,11,40,35,17,30,12,11,20,17,26,14,19,33,23,16,22,23,21,25,30]","{""261635738004"":15,""261635740004"":11,""261635738002"":11,""261635733001"":10,""261635735002"":10,""261635737025"":9,""261635734001"":9,""261635738003"":9,""261635737011"":8,""261635737024"":8,""261635739002"":8,""261635737021"":7,""261635737012"":7,""261635737022"":6,""261635733002"":6,""261635736004"":6,""261635743002"":6,""261635740002"":6}","{""261635733002"":81,""261635799001"":5,""261635738002"":5}","{""US"":377}",3225,20.0,"{""<5"":29,""5-20"":361,""21-60"":218,""61-240"":83,"">240"":63}","{""Starbucks"":20,""Solstice Sunglasses"":17,""Tim Hortons"":10,""Sam's Club"":7,""JCPenney"":7,""Crunch"":6,""Tubby's Grilled Submarines"":6,""Boston Market"":6}","{""Tim Hortons"":40,""BP"":34,""Kroger"":29,""Marathon"":29,""Dollar Tree"":23,""Subway"":21,""Macy's"":20,""JCPenney"":18,""Target"":18,""Walmart"":18,""Starbucks"":17,""McDonald's"":17,""CVS"":16,""Mobil"":15,""Sunoco"":15,""Walgreens"":13,""The Home Depot"":13,""AutoZone"":12,""Costco Wholesale Corp."":11,""Meijer"":11}","[29,28,3,1,1,1,14,77,76,91,106,56,87,128,155,76,84,61,59,75,71,51,44,39]","{""Monday"":115,""Tuesday"":138,""Wednesday"":115,""Thursday"":134,""Friday"":128,""Saturday"":58,""Sunday"":66}","{""android"":125,""ios"":264}",US
sg:b1f930b9c8cb41feac1f3f9c4a149c2c,Blindsided Blessings,14649 Grandmont Ave,Detroit,MI,48227,,1577836800,1580515200,59,27,"[0,1,2,2,4,3,4,0,1,1,1,3,1,1,2,1,0,1,2,0,5,1,3,0,8,3,2,1,2,2,2]",{},{},"{""US"":24}",8029,37.0,"{""<5"":1,""5-20"":20,""21-60"":11,""61-240"":16,"">240"":11}",{},"{""BP"":31,""Wendy's"":29,""Dollar Tree"":29,""Subway"":27,""Family Dollar Stores"":23,""Mobil"":21,""Marathon"":17,""Sunoco"":17,""Shell Oil"":13,""Kroger"":12,""Belle Tire"":11,""Tim Hortons"":11,""Sherwin-Williams"":10,""CITGO"":10,""Meijer"":10,""Little Caesars"":10,""Popeyes Louisiana Kitchen"":9,""Sam's Club"":8,""Dunkin'"":8,""Tubby's Grilled Submarines"":7}","[15,15,11,11,8,6,6,6,3,4,4,4,5,8,5,5,5,6,7,10,11,11,12,14]","{""Monday"":6,""Tuesday"":12,""Wednesday"":5,""Thursday"":8,""Friday"":4,""Saturday"":12,""Sunday"":12}","{""android"":17,""ios"":10}",US
sg:2ac6d24129c042a68607460ce424cc7b,Gwen's Cake Decorating & Etc,5714 Blue Grass Ln,Saline,MI,48176,,1577836800,1580515200,27,11,"[1,1,1,2,1,2,2,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,2,3,1,1,0,1,0]",{},{},"{""US"":10}",13940,26.0,"{""<5"":2,""5-20"":8,""21-60"":4,""61-240"":6,"">240"":7}","{""Tim Hortons"":50}","{""McDonald's"":42,""Meijer"":35,""CVS"":32,""Taco Bell"":32,""S&G"":27,""Tim Hortons"":27,""Walmart"":26,""JCPenney"":26,""Panera Bread"":25,""Speedway"":25,""Kohl's"":25,""Country Market"":18,""Busch's Fresh Food Market"":18,""Great Clips"":18,""Earth Fare"":18,""Belle Tire"":18,""Leo's Coney Island"":18,""REI"":18,""Sheraton Hotels & Resorts"":18,""Residence Inn by Marriott"":18}","[6,6,6,5,5,5,5,5,5,4,5,2,5,4,5,3,4,6,1,5,11,9,8,6]","{""Monday"":5,""Tuesday"":4,""Wednesday"":3,""Thursday"":3,""Friday"":2,""Saturday"":6,""Sunday"":4}","{""android"":5,""ios"":6}",US
sg:f8b5d2c99eea4965a02df7420ebda529,Mike's Comics,36121 Green St,New Baltimore,MI,48047,,1577836800,1580515200,356,141,"[10,8,19,4,8,17,13,9,13,13,14,10,6,14,9,12,14,12,13,7,10,8,16,15,20,8,10,10,8,15,11]","{""260992200021"":19,""260992200023"":12,""260992200013"":8,""260992221021"":6}","{""261476501004"":5}","{""US"":133}",6054,60.5,"{""<5"":7,""5-20"":93,""21-60"":78,""61-240"":108,"">240"":70}","{""McDonald's"":24,""Subway"":13,""Jo-Ann Fabric and Craft Stores"":10,""Biggby Coffee"":8,""Texas Roadhouse"":8}","{""Meijer"":40,""McDonald's"":33,""Kroger"":28,""Speedway"":22,""Mobil"":20,""Tim Hortons"":17,""Taco Bell"":16,""CVS"":15,""Texas Roadhouse"":15,""BP"":13,""Target"":13,""Dunham's Sports"":13,""MJR Digital Cinemas"":11,""Burger King"":11,""Kohl's"":10,""Sunoco"":10,""The Home Depot"":10,""Walgreens"":10,""Sam's Club"":10,""Rite Aid"":9}","[49,45,42,41,39,40,44,37,42,59,65,60,60,63,62,72,64,55,53,67,80,84,74,63]","{""Monday"":40,""Tuesday"":49,""Wednesday"":44,""Thursday"":64,""Friday"":70,""Saturday"":50,""Sunday"":39}","{""android"":79,""ios"":63}",US
sg:5ececaa5ed9642cdb38d317fa234e4dd,Sweet Stop Bakery,1471 W Sidney Rd,Sidney,MI,48885,,1577836800,1580515200,135,46,"[1,2,3,2,3,8,4,3,5,6,8,3,5,4,6,4,5,6,2,5,6,3,2,8,5,1,6,7,1,4,7]","{""261179708003"":5,""261179708004"":5}",{},"{""US"":45}",14948,79.0,"{""<5"":4,""5-20"":38,""21-60"":21,""61-240"":18,"">240"":54}","{""Starbucks"":31,""Meijer"":28,""McDonald's"":22}","{""Meijer"":69,""McDonald's"":46,""Walmart"":46,""Dollar General"":43,""Arby's"":26,""Family Dollar Stores"":25,""Applebee's"":24,""Menard's"":21,""Taco Bell"":19,""Sears Home Services"":19,""Burger King"":18,""J&H"":17,""Marathon"":16,""Mobil"":16,""Olive Garden"":16,""Leppinks Food Centers"":15,""Wendy's"":15,""CITGO"":14,""Culver's"":14,""Sunoco"":13}","[24,22,23,23,23,38,38,46,36,35,35,31,22,19,24,23,23,19,7,26,27,23,26,26]","{""Monday"":24,""Tuesday"":22,""Wednesday"":14,""Thursday"":17,""Friday"":28,""Saturday"":21,""Sunday"":9}","{""android"":30,""ios"":16}",US
sg:85ebe6262184491abbb0cb3e3ecbd2f7,Book Mark,201 S Rath Ave,Ludington,MI,49431,,1577836800,1580515200,480,175,"[21,27,18,11,8,17,14,15,17,16,13,14,16,9,12,11,15,6,14,16,13,14,15,21,16,10,19,17,12,24,29]","{""261059505001"":16,""261059503001"":15,""261059505003"":10,""261059504002"":9,""261059503003"":9,""261059506001"":8,""261059504005"":6,""261059502003"":6,""261059504004"":5,""261059502002"":5,""261059508002"":5,""261059508001"":5,""261059505004"":5}","{""261059504005"":14,""261059505001"":6}","{""US"":174}",6953,30.5,"{""<5"":25,""5-20"":181,""21-60"":94,""61-240"":116,"">240"":64}","{""Meijer"":20,""Chrysler"":9,""Ace Hardware"":8,""Marathon"":7,""Hallmark Cards"":7,""American Job Centers"":7,""The Home Depot"":6}","{""Meijer"":65,""Wesco Convenience Store"":37,""Walmart"":32,""McDonald's"":32,""Applebee's"":26,""Dunham's Sports"":21,""The Home Depot"":19,""Lowe's"":17,""Dollar General"":17,""Taco Bell"":15,""Little Caesars"":15,""Walgreens"":15,""Dollar Tree"":15,""Wendy's"":14,""Marathon"":14,""ALDI"":14,""AMC Entertainment"":14,""Burger King"":14,""Ace Hardware"":12,""United States Postal Service (USPS)"":12}","[42,39,35,35,33,30,32,76,80,84,91,85,75,85,82,80,90,66,33,35,41,36,35,39]","{""Monday"":68,""Tuesday"":67,""Wednesday"":74,""Thursday"":94,""Friday"":85,""Saturday"":46,""Sunday"":46}","{""android"":107,""ios"":69}",US
sg:f0c32f1fff054f10b5254fc7bce08404,Baker Book House,2768 East Paris Ave SE,Grand Rapids,MI,49546,,1577836800,1580515200,1230,885,"[4,53,58,64,17,26,33,35,56,80,23,18,36,22,46,44,59,38,25,39,31,37,49,69,60,27,33,29,25,44,50]","{""260810108011"":12,""260810119021"":11,""260810119011"":11,""260810148062"":9,""260810119022"":8,""260810126063"":8,""260810109041"":8,""260810148073"":8,""260810122011"":8,""260810126082"":7,""260810119023"":7,""260810122012"":7,""260810118041"":7,""260810126042"":7,""260810148072"":7,""260810127022"":6,""260810119012"":6,""260810122021"":6,""260810118014"":6,""260810045006"":6,""260810122013"":6,""260810148061"":6,""260810148071"":6,""260810113021"":5,""260810120021"":5,""260810118032"":5,""260810122033"":5,""260810126081"":5,""260810126051"":5,""260810120032"":5,""261390230012"":5,""260670313002"":5,""260810037002"":5,""260810126052"":5,""260810122032"":5}","{""260810122031"":17,""260810126081"":16,""260810118031"":14,""260810122033"":12,""260810119023"":10,""260810148071"":9,""260810126064"":9,""260810126051"":9,""260810148042"":8,""260810118042"":8,""260810020001"":7,""260810148073"":7,""260810102001"":6,""260810146024"":5,""260810124001"":5,""260810118032"":5,""260810126041"":5,""260810126063"":5}","{""US"":876}",14886,46.0,"{""<5"":13,""5-20"":207,""21-60"":548,""61-240"":404,"">240"":58}","{""YMCA"":9,""Speedway"":7,""Comfort Suites"":6,""Meijer"":6,""Costco Wholesale Corp."":6,""Marathon"":5,""Goodwill Industries"":5}","{""Meijer"":59,""McDonald's"":30,""Speedway"":28,""Starbucks"":23,""Subway"":21,""Costco Wholesale Corp."":18,""Target"":17,""Walgreens"":16,""Culver's"":16,""Taco Bell"":15,""Wendy's"":14,""Marathon"":14,""Biggby Coffee"":14,""On The Border"":14,""Panera Bread"":13,""Kohl's"":13,""Sam's Club"":13,""Family Fare"":12,""CITGO"":12,""Walmart"":12}","[25,10,0,0,1,0,6,44,52,68,84,173,286,247,193,170,184,249,261,196,165,94,63,37]","{""Monday"":134,""Tuesday"":122,""Wednesday"":147,""Thursday"":246,""Friday"":309,""Saturday"":185,""Sunday"":87}","{""android"":499,""ios"":387}",US
sg:17f3b10b2af548bd9d31701fcbbc366f,Cornucopia Books,2050 Breton Rd SE Ste 101,Grand Rapids,MI,49546,,1577836800,1580515200,205,77,"[0,4,8,0,0,8,12,5,15,6,1,1,11,6,14,11,5,1,1,5,11,13,12,9,4,1,7,7,8,6,13]","{""260810044002"":5}","{""260810044001"":5,""260810044002"":5}","{""US"":70}",9647,77.0,"{""<5"":7,""5-20"":37,""21-60"":40,""61-240"":78,"">240"":43}","{""YMCA"":16}","{""Meijer"":48,""Starbucks"":19,""Speedway"":18,""Marathon"":17,""Mobil"":14,""Biggby Coffee"":12,""Dollar General"":12,""Panera Bread"":11,""Celebration! Cinema"":10,""Family Fare"":10,""Target"":10,""Applebee's"":10,""Costco Wholesale Corp."":9,""Subway"":9,""Ace Hardware"":8,""Jimmy John's"":8,""J&H"":8,""CoreLife Eatery"":8,""Hungry Howie's Pizza & Subs"":8,""The Home Depot"":7}","[6,5,4,5,4,7,12,17,46,79,84,75,66,61,60,48,38,21,15,14,19,18,11,6]","{""Monday"":31,""Tuesday"":38,""Wednesday"":40,""Thursday"":48,""Friday"":39,""Saturday"":6,""Sunday"":3}","{""android"":40,""ios"":38}",US
